name,chrom,start,end,strand,TPM
4930481A15Rik,chr19,5406814,5422847,+,0.4859282785
Gm7102,chr19,61174685,61176309,-,0.485903689
Mir1930,chr10,77641223,77641307,+,0.4851698663
Ssmem1,chr6,30509848,30520253,+,0.4850800608
Mmp9,chr2,164948218,164955849,+,0.484418601
Cdnf,chr2,3513064,3526376,+,0.4843061484
Kcnk4,chr19,6925689,6934515,-,0.4842927002
Gpr27,chr6,99692678,99693818,+,0.4838803896
S100a14,chr3,90526848,90528835,+,0.4834373982
Tgfb2,chr1,186623185,186705992,-,0.4831478691
Kcna7,chr7,45405959,45411382,+,0.48308751
Ptger4,chr15,5233398,5244187,-,0.4827193694
Tns4,chr11,99065677,99089306,-,0.4822435859
Cd1d2,chr3,86986585,86989532,+,0.482130674
Trim67,chr8,124793018,124834704,+,0.4818847931
Arhgap33os,chr7,30515121,30522193,+,0.4815315377
Gm590,chr9,110914738,110916861,-,0.4806834573
Fgfbp3,chr19,36917549,36919599,-,0.4799292172
Gm5523,chr1,13785684,13786929,-,0.4796883822
Dock2,chr11,34226820,34783905,-,0.4794124435
Zfp385c,chr11,100626218,100650693,-,0.479264861
Wfdc10,chr2,164656045,164657368,+,0.47902516
Piwil4,chr9,14702357,14740733,-,0.4788103538
Mir7116,chr11,100478410,100478480,-,0.4780519931
Med9os,chr11,59946891,59948147,-,0.4780429674
Oc90,chr15,65876052,65912287,-,0.4779761129
Rhox4e,chrX,37557411,37562282,+,0.4774140924
Rhox2c,chrX,37453658,37458375,+,0.4771221702
AA415398,chr4,119530314,119538769,-,0.4765715382
Oxct2b,chr4,123116247,123118000,+,0.4763635842
Cnnm1,chr19,43440435,43497213,+,0.4762842403
Usp17la,chr7,104857015,104862667,+,0.4759602937
Ldb3,chr14,34526698,34588681,-,0.4759497332
LOC105245869,chr14,118236231,118261199,+,0.4757805882
Slc25a2,chr18,37637377,37638723,-,0.4752501064
Kcng4,chr8,119623853,119635680,-,0.4752045179
Cplx2,chr13,54371348,54383917,+,0.4746809704
Pik3r6,chr11,68503018,68552695,+,0.4745781388
Igfbp5,chr1,72858064,72874865,-,0.4742780641
B630019K06Rik,chrX,8892352,8894964,+,0.4736474506
Cabp5,chr7,13398154,13408878,+,0.4736329146
Rnf151,chr17,24715839,24718057,-,0.473087762
Cd300e,chr11,115051916,115062038,-,0.4728479018
Slc45a1,chr4,150629395,150652174,-,0.4725130102
Heph,chrX,96455435,96574484,+,0.4722897605
Ddn,chr15,98803781,98807925,-,0.4719119857
Ptafr,chr4,132564066,132580866,+,0.4717597478
Lrrc23,chr6,124769868,124779727,-,0.471381989
9530082P21Rik,chr17,23749235,23754065,+,0.4709137237
1700011H14Rik,chr14,49226358,49245428,-,0.4703219522
Ppp1r16b,chr2,158666732,158766334,+,0.4701536017
Gm20605,chr5,137629122,137642896,+,0.4700808708
Hoxa10,chr6,52231196,52240854,-,0.4697613466
Vil1,chr1,74409383,74435560,+,0.469716527
Abcg4,chr9,44273189,44288244,-,0.4691063532
Mir434,chr12,109594505,109594599,+,0.4688653366
Pak3,chrX,143518590,143797796,+,0.4688493093
Hoxc9,chr15,102977031,102984444,+,0.4686413458
E030044B06Rik,chr19,40868315,40882639,+,0.4682875575
Vit,chr17,78508062,78627409,+,0.4679027722
Gm1720,chrX,166662024,166689812,+,0.4674996277
Slc35f3,chr8,126298578,126395977,+,0.4673503992
Nlrp4g,chr9,124348830,124354483,+,0.4671040489
C530008M17Rik,chr5,76840598,76873554,+,0.4668223839
Cyyr1,chr16,85456243,85550373,-,0.4664872121
Gm12298,chr11,66905631,66947086,-,0.4653303681
Spink10,chr18,62548910,62661388,+,0.4650303397
Morf4l1-ps1,chr16,24529313,24534472,+,0.4649512965
Svop,chr5,114026912,114091380,-,0.4645047218
Bloodlinc,chr11,102375550,102377020,-,0.4643223091
Hic1,chr11,75164564,75170255,-,0.4639498985
6720483E21Rik,chr1,20888649,20890473,-,0.4634708626
Lim2,chr7,43430100,43435991,+,0.4631763409
Mir1905,chr3,88536300,88536382,-,0.4619088875
Ccr8,chr9,120092132,120094906,+,0.4600981817
Tmc5,chr7,118597296,118675085,+,0.4599848993
Cd14,chr18,36725063,36726815,-,0.4599323605
Tescl,chr7,24333079,24333965,-,0.458108676
Il7,chr3,7572076,7613427,-,0.457975639
4930477N07Rik,chr10,119320233,119331862,+,0.4577435406
Clvs1,chr4,9269316,9451691,+,0.4575330323
Lrrc4,chr6,28828125,28831747,-,0.4573803648
Slc32a1,chr2,158610757,158615747,+,0.4562473668
Pinlyp,chr7,24541657,24546005,-,0.4562273093
Bmp15,chrX,6314105,6320723,-,0.4551054543
Wnt3,chr11,103774174,103818021,+,0.4547060578
Rph3a,chr5,120940499,121010092,-,0.4543745199
Pxdc1,chr13,34627840,34652681,-,0.4542523666
Cyp1b1,chr17,79706952,79715041,-,0.4541849926
Scgn,chr13,23953456,23991214,-,0.454063661
Adtrp,chr13,41763147,41847616,-,0.453516996
2210420H20Rik,chr18,82754504,82759039,-,0.4531650337
Mir7016,chr4,129684499,129684571,-,0.4529843401
Mndal,chr1,173857219,173880187,-,0.4529694081
Gm10767,chr13,66905414,66909166,+,0.45235503
Odf3b,chr15,89377448,89379254,-,0.4522488289
9130008F23Rik,chr17,40875481,40880558,-,0.4520008107
Hyal3,chr9,107581295,107587359,+,0.4519844902
Crb2,chr2,37776248,37799103,+,0.451569447
Snrpn,chr7,59982501,60140219,-,0.4515502919
Rbm24,chr13,46418299,46431099,+,0.4514205701
Fbn2,chr18,58008622,58209926,-,0.4505356193
Aym1,chr5,113357293,113357821,+,0.4501445396
Prkce,chr17,86167784,86657919,+,0.4488059723
Rtn4r,chr16,18127705,18152408,+,0.448727625
Vwa7,chr17,35016578,35026741,+,0.4485018379
Card14,chr11,119314786,119345375,+,0.4483582575
4930579G18Rik,chr14,54650510,54655100,+,0.4479455525
Asb4,chr6,5383385,5433021,+,0.4476058672
Prss56,chr1,87183492,87188404,+,0.4474713301
Pi16,chr17,29318881,29328902,+,0.4470951548
1810024B03Rik,chr2,127186354,127208280,-,0.4468397884
Riiad1,chr3,94464984,94473591,-,0.4465921263
Catsperg2,chr7,29697218,29727015,-,0.4465666027
Rassf5,chr1,131176409,131245178,-,0.4463438831
Mir1938,chr12,40222711,40222811,-,0.4463194999
Fam186b,chr15,99271017,99287180,-,0.4459820995
Gdf9,chr11,53433285,53437902,+,0.4459184522
Stra6l,chr4,45848815,45887010,+,0.4457780935
Tmem246,chr4,49584505,49597870,-,0.4454638152
Ebi3,chr17,55952622,55957022,+,0.4454178946
Esp4,chr17,40598593,40602617,+,0.4453836098
Zfp872,chr9,22188165,22202123,+,0.4453380238
4933405L10Rik,chr8,105708302,105710168,+,0.4449817393
Neb,chr2,52136646,52338798,-,0.4447353669
Gdpd2,chrX,100729846,100738901,+,0.444386482
Gpr155,chr2,73341505,73386480,-,0.4440926085
Gm572,chr4,148643316,148671572,+,0.443955026
Sned1,chr1,93235896,93296448,+,0.4438021163
Tspan8,chr10,115817283,115849893,+,0.443386249
Chrna5,chr9,54980879,55007779,+,0.4433683921
Kcns1,chr2,164163618,164171113,-,0.4429489545
Bco2,chr9,50533086,50555138,-,0.4429149473
9030404E10Rik,chr16,30021841,30039479,-,0.4427841319
Sfta2,chr17,35649707,35650569,+,0.442658102
Nupr1l,chr5,129908539,129911281,+,0.4426218392
Themis2,chr4,132782356,132796364,-,0.4421872123
Gipc3,chr10,81337761,81343266,-,0.4417585933
Tnfrsf23,chr7,143665806,143685875,-,0.4409788692
Pitx3,chr19,46135685,46148325,-,0.4408111057
Abcc2,chr19,43782307,43838218,+,0.4406366381
Ptpn20,chr14,33589269,33640754,+,0.4404606047
Lzts1,chr8,69135502,69140953,-,0.4398116943
Rhox2g,chrX,37639111,37643470,-,0.4398007493
Mgst1,chr6,138140536,138156752,+,0.4397626125
Foxl2os,chr9,98949154,98955310,-,0.4391777188
Mir8105,chr10,128458679,128458768,+,0.4391762239
Chrnb2,chr3,89753447,89764632,-,0.4380180176
Fosb,chr7,19302695,19310045,-,0.4366322947
2610020C07Rik,chr16,11203382,11225796,+,0.4366116163
G730013B05Rik,chr16,50526244,50559459,+,0.4357802466
4930581F22Rik,chr9,35116727,35130922,+,0.435574809
Fbn1,chr2,125300593,125506438,-,0.4354037743
Hspb7,chr4,141420778,141425310,+,0.434892497
Exoc3l4,chr12,111417429,111431680,+,0.4346425071
Gltpd2,chr11,70519208,70520736,+,0.434505094
Gast,chr11,100334411,100336996,+,0.4344650115
Isl1,chr13,116298269,116309688,-,0.434444609
Gm44,chrX,90892141,90893134,+,0.4342628233
Enpp7,chr11,118988187,118992841,+,0.4338856495
Gm11544,chr11,94844830,94849593,-,0.4334156755
Bhlha9,chr11,76672469,76673676,+,0.4330271149
Dnah17,chr11,118021722,118129219,-,0.4329596224
Mir7014,chr3,95734910,95734973,-,0.4319182748
Nuggc,chr14,65605266,65648443,+,0.4315701083
Alcam,chr16,52248995,52452997,-,0.4309019166
St3gal1,chr15,67102874,67176882,-,0.4304753364
4930405A21Rik,chr2,156714538,156720909,-,0.4302318138
Mical2,chr7,112225835,112355194,+,0.4300312187
Btk,chrX,134542340,134583140,-,0.429924132
2900005J15Rik,chr5,25100974,25103007,+,0.4297188617
Ubash3b,chr9,41013640,41157494,-,0.4295279317
Tnfrsf9,chr4,150920154,150946102,+,0.4294008227
Zkscan4,chr13,21478848,21485505,+,0.4288733647
Eml6,chr11,29743050,30026033,-,0.4284297342
Mir1967,chr8,124022640,124022722,+,0.4281612512
1700034H15Rik,chr1,191894071,191907527,-,0.4279348977
Hepacam,chr9,37367605,37386571,+,0.4278662532
Kcnn4,chr7,24370262,24385212,+,0.4273335886
Gm15133,chr7,104315030,104324838,+,0.4273073505
Slc22a16,chr10,40570361,40604132,+,0.4266698567
S1pr4,chr10,81497744,81500137,-,0.4264309504
Aldh3b2,chr19,3972327,3981665,+,0.4263617089
Hist2h3b,chr3,96268653,96269155,+,0.4260542419
Apba2,chr7,64501705,64753876,+,0.4257878631
5930403L14Rik,chr4,154630690,154636367,-,0.425338617
Mfap2,chr4,141010423,141015984,+,0.4248847278
Zxdb,chrX,94724568,94730191,+,0.4245545542
Ntn5,chr7,45684021,45694556,+,0.4242501498
A230028O05Rik,chr16,25059638,25069058,+,0.4240753402
Hoxb7,chr11,96286645,96290163,+,0.424051853
1700019B21Rik,chrX,62510538,62527011,-,0.4236834315
Kcnmb4,chr10,116417867,116473523,-,0.4229912397
Psd2,chr18,35964829,36014716,+,0.4226561598
Ces1c,chr8,93099015,93131283,-,0.4218645887
Ankmy1,chr1,92870128,92902906,-,0.4217932964
Morn3,chr5,123037126,123046820,-,0.4217277276
6230400D17Rik,chr14,20702011,20703099,-,0.4215281373
Tnfsf11,chr14,78277445,78308043,-,0.4214454018
Shd,chr17,55970481,55976619,+,0.4208098921
Rhobtb1,chr10,69208551,69291784,+,0.4202969926
C1qtnf2,chr11,43474305,43491525,+,0.4197009724
Klk14,chr7,43690417,43695535,+,0.4195141115
Abcc3,chr11,94343294,94392976,-,0.4194132818
Cldn34c1,chrX,123103558,123143293,+,0.4193440803
Gm3716,chr5,64593862,64610699,-,0.4184351264
F8,chrX,75172714,75380041,-,0.4180331103
Eif4e3,chr6,99625136,99666771,-,0.4177476471
Mir8110,chr8,89024734,89024831,+,0.4175338237
Mirlet7e,chr17,17830351,17830444,+,0.4172962881
Ntrk3,chr7,78192113,78577838,-,0.4167700609
Ret,chr6,118151747,118197744,-,0.416737033
Gm12359,chr11,98798308,98810089,-,0.4162264431
Agap2,chr10,127078906,127093170,+,0.4161653811
Gm10406,chr14,7006114,7027449,-,0.4160408618
Slc2a9,chr5,38349272,38502152,-,0.4152706863
A630023A22Rik,chr14,34051129,34102754,-,0.4152180061
Tril,chr6,53815467,53820825,-,0.4140398144
Stox1,chr10,62659421,62726099,-,0.4138712348
4933431E20Rik,chr3,107888849,107896213,-,0.4126123723
4930479D17Rik,chr6,146657217,146665403,+,0.4122706082
Sp100,chr1,85650049,85709448,+,0.4114377636
Col16a1,chr4,130047839,130099277,+,0.4111841724
Cntf,chr19,12763527,12765632,-,0.410918779
Hist1h2bf,chr13,23573759,23574190,-,0.4107961446
Nlrp3,chr11,59542685,59566956,+,0.4106036708
Mybph,chr1,134193447,134201232,+,0.4105587223
Cfap53,chr18,74283099,74359984,+,0.410388196
Ntng2,chr2,29194725,29248099,-,0.4103504515
4930415O20Rik,chr15,98571003,98589588,+,0.4102958291
Prss44,chr9,110813993,110817999,+,0.4097514832
Ankrd34b,chr13,92425968,92441658,+,0.4087541706
Fam163b,chr2,27110378,27142477,-,0.4086227884
Trim43b,chr9,89084623,89092835,-,0.4085008563
Mir1192,chr19,23149430,23149551,+,0.4079571951
Rhox2f,chrX,37571420,37576159,+,0.4076075248
Osbpl5,chr7,143688761,143741963,-,0.4073513593
Aldoart2,chr12,55565204,55566896,+,0.4072492979
Zfp433,chr10,81704824,81881086,+,0.4072288022
1110020A21Rik,chr17,84917181,84957710,-,0.4071719402
Car15,chr16,17835275,17838186,-,0.4071241263
Lpcat2,chr8,92855349,92919279,+,0.4070933194
Mir6403,chr4,134567722,134567851,-,0.4063848844
Tspan12,chr6,21771394,21852515,-,0.406203095
5430440P10Rik,chr14,105427558,105437716,+,0.4061691435
Gm5803,chr15,22713819,22714984,-,0.4059307323
Ly6f,chr15,75268420,75272234,+,0.4056415812
Lpxn,chr19,12798608,12833808,+,0.4055383688
Mir669i,chr2,10517603,10517730,+,0.4054945031
Gcm2,chr13,41101426,41109988,-,0.4052669366
Papss2,chr19,32595714,32667187,+,0.4048512488
Gml2,chr15,74819075,74824436,+,0.4045389474
Sytl3,chr17,6673609,6738044,+,0.4034832777
Wfikkn2,chr11,94235951,94242579,-,0.4015934497
Agbl2,chr2,90782743,90816231,+,0.4011574124
Mir7074,chr8,105951636,105951699,-,0.4011315349
G6b,chr17,35062692,35066184,-,0.4010418777
Lnx1,chr5,74592446,74702903,-,0.4008681322
Zmat1,chrX,134971372,135009209,-,0.4000198792
Mir6941,chr12,112920482,112920541,-,0.399919397
1700001K19Rik,chr12,110667688,110682619,-,0.3995722243
Grifin,chr5,140563188,140565067,-,0.3987723655
Tomm6os,chr17,47687609,47691092,+,0.3982272777
Gm3435,chr17,15009839,15022449,+,0.3976598587
Pou3f2,chr4,22482094,22488366,-,0.397125129
Stamos,chr2,14070332,14073934,-,0.3970513475
Metrnl,chr11,121702426,121717389,+,0.3966843468
Gnao1,chr8,93810837,93969388,+,0.3963452634
Mir6909,chr10,79531028,79531090,-,0.3960886597
Onecut1,chr9,74861920,74889647,+,0.3960599667
Ppp1r3g,chr13,35967905,35970388,+,0.395560358
Nmnat3,chr9,98296582,98411428,+,0.3954490779
Fndc1,chr17,7738567,7804974,-,0.3953974328
Fam13a,chr6,58933535,59024502,-,0.395335525
Ms4a4d,chr19,11536848,11558466,+,0.3951762081
Pigz,chr16,31933850,31946046,+,0.3944633759
Adgrf3,chr5,30193430,30205722,-,0.3944127745
Cyp2t4,chr7,27153713,27158564,+,0.394244896
Angpt2,chr8,18690262,18741562,-,0.3942081742
Dcdc2b,chr4,129608330,129614257,-,0.3933401402
Tnfaip8l3,chr9,54025605,54068411,-,0.3932941255
Trank1,chr9,111311738,111395775,+,0.3932604935
A730017L22Rik,chr2,130872540,130906396,-,0.3931102305
Pik3r5,chr11,68432124,68497846,+,0.3930857251
A330035P11Rik,chr14,122097938,122106974,-,0.3924215554
Gm10516,chr1,192136897,192151025,+,0.3923858759
Gm15915,chr10,93674217,93683322,-,0.3921228155
Prss48,chr3,85993809,86002491,-,0.391843158
Mir6946,chr14,20690634,20690703,+,0.3915992214
Foxa1,chr12,57540631,57546121,-,0.3915343631
Lum,chr10,97565500,97572703,+,0.3912465218
Mir6931,chr11,102999847,102999921,-,0.3911753829
Gm14005,chr2,128298662,128429351,-,0.3906737717
Nr1i2,chr16,38248348,38294824,-,0.3906316203
Gm19897,chr7,28774898,28781514,-,0.3905022473
Baiap3,chr17,25242658,25256364,-,0.3896062878
Gm6961,chr15,95747246,95751591,-,0.3895750056
Sox10,chr15,79154912,79164490,-,0.3890212753
Ltb4r1,chr14,55765961,55768492,+,0.3880613219
Wt1,chr2,105126528,105173614,+,0.3879844126
D330045A20Rik,chrX,139480366,139554580,+,0.3876575203
Snord61,chrX,57391447,57391509,-,0.3875307444
Avil,chr10,127000708,127020994,+,0.3873955409
H2-M10.4,chr17,36460163,36462329,-,0.3872822113
Cib3,chr8,72204334,72212837,-,0.3867448565
Bcl2l10,chr9,75347757,75351640,+,0.386648839
1600023N17Rik,chr5,45668700,45669708,-,0.3865513446
Scgb1c1,chr7,140845564,140846769,+,0.3855091854
Zim3,chr7,6955685,6976662,-,0.3854258839
Aqp6,chr15,99601399,99605477,+,0.3854024605
Pcdhgb5,chr18,37731153,37841870,+,0.3849476465
1700026D08Rik,chr7,83775616,83794839,-,0.3847572912
2010308F09Rik,chrX,13234640,13247733,-,0.3845640477
Ccdc60,chr5,116125580,116288985,-,0.3840934389
Capn12,chr7,28881655,28893585,+,0.3840583723
Fabp12,chr3,10244208,10301183,-,0.3840492755
Gm2016,chr12,87874071,87877859,+,0.383730175
Faiml,chr9,99229375,99237239,-,0.3836614843
3110070M22Rik,chr13,119487256,119488384,-,0.3835092536
1600010M07Rik,chr7,109998376,110006646,-,0.383249545
Efna5,chr17,62602956,62881317,-,0.3831431607
B230217O12Rik,chr19,57323196,57360899,-,0.3830444953
Kcnj14,chr7,45816466,45824747,-,0.3822470456
Pla2g2d,chr4,138775734,138782143,+,0.3820685625
Gm10433,chr12,100187967,100193538,+,0.3813122234
Serpina7,chrX,139079249,139085236,-,0.3811780461
Trim65,chr11,116124707,116131128,-,0.3811571184
Mir6992,chr19,8742970,8743079,+,0.3809606539
Vmn2r1,chr3,64081641,64105458,+,0.3801161417
4930480K23Rik,chr14,69732783,69767113,+,0.3800444101
Kcnq4,chr4,120697472,120747176,-,0.3797923879
N4bp2l1,chr5,150571642,150594525,-,0.3787813269
Atp1a4,chr1,172223507,172258424,-,0.3786743295
Slc2a6,chr2,27021364,27027998,-,0.3786555506
Cyp2u1,chr3,131290490,131303227,-,0.3786118468
Brinp1,chr4,68761371,68954397,-,0.3781860127
Aph1c,chr9,66814993,66834706,-,0.3778351753
Ribc2,chr15,85132098,85144569,+,0.37778343
Osgin1,chr8,119437161,119446256,+,0.3773926332
Glis1,chr4,107434718,107635059,+,0.3770852763
Fhad1,chr4,141890622,142011651,-,0.3770354641
Sycp2,chr2,178345295,178407658,-,0.3768652706
Lrrc10b,chr19,10455370,10457447,-,0.3766296908
Ttll8,chr15,88913897,88954418,-,0.376330935
Lrrc3b,chr14,15357515,15438987,-,0.3761397721
Spdye4a,chr5,143216315,143225882,-,0.3759467317
Trim14,chr4,46505071,46536141,-,0.3755242227
Mir6910,chr10,79862586,79862652,+,0.3752266098
Ptprn2,chr12,116485719,117278167,+,0.3748807015
4930469G21Rik,chr1,161156842,161159314,-,0.3746765823
Gm4763,chr7,24722493,24724290,-,0.3743190323
Hfm1,chr5,106840196,106925890,-,0.3742529764
Draxin,chr4,148098436,148130698,-,0.3740607442
Abcc12,chr8,86504840,86566590,-,0.3734026477
Faxc,chr4,21931325,22001461,+,0.37312937
Pax6,chr2,105668895,105698410,+,0.373098561
Gpr146,chr5,139380666,139396414,+,0.3730427209
AU021063,chr15,101221246,101222155,+,0.3730398448
Rhox2d,chrX,37493409,37497715,+,0.3729043838
Frk,chr10,34483399,34611230,+,0.3726352292
Vstm2a,chr11,16257723,16284551,+,0.3726142447
Fam167a,chr14,63436393,63465502,+,0.3724304891
1700012B07Rik,chr11,109788290,109828046,-,0.3721598562
Pfn4,chr12,4769294,4778266,+,0.3721337776
Gm9895,chr19,29067300,29069503,+,0.3718717963
Mir7578,chr2,27450548,27450630,-,0.3718080821
1700001C19Rik,chr17,47412733,47437375,-,0.3717420688
Tph2,chr10,115078640,115185022,-,0.3713436827
P2ry6,chr7,100937633,100964366,-,0.3710683631
Gm11961,chr11,4620274,4630011,-,0.3710208537
Apon,chr10,128254130,128255901,+,0.3707983292
Adh7,chr3,138217772,138232042,+,0.3706808836
Trim40,chr17,36881597,36890125,-,0.3706673684
6330549D23Rik,chr3,96606661,96629819,-,0.3704885724
Setbp1,chr18,78750377,79109391,-,0.3699749344
Igbp1b,chr6,138657091,138658444,-,0.3699485269
Tmem74b,chr2,151702007,151707310,+,0.369584414
Fermt1,chr2,132904178,132946036,-,0.3692916608
AI182371,chr2,35081860,35100685,-,0.3690666198
Slc4a1,chr11,102348819,102365281,-,0.3690493403
3110021A11Rik,chr6,119848192,119849016,+,0.3689011417
Rps15a-ps4,chr4,132219892,132220589,-,0.3685600031
Hcn4,chr9,58823511,58860955,+,0.3685186138
BC147527,chr13,120300391,120308841,+,0.3684610768
Pcdhga2,chr18,37669104,37841870,+,0.3680573112
Vgf,chr5,137030294,137033351,+,0.367782403
4930556M19Rik,chr15,10714835,10790123,+,0.3674846393
Hist1h2ah,chr13,22035121,22035643,-,0.3672916644
Mir6924,chr11,69882031,69882094,-,0.3657327069
Hist1h3f,chr13,23544051,23544954,+,0.3656264454
Nlgn3,chrX,101299178,101321350,+,0.36480748
Ano3,chr2,110655200,110950244,-,0.3645776757
Trim52,chr14,106106197,106135862,+,0.3645648716
Pogk,chr1,166393611,166409828,-,0.364518141
D130017N08Rik,chr5,143758353,143764942,+,0.364012478
Cdc20b,chr13,113035378,113091135,+,0.3639747125
Plet1os,chr9,50488798,50504805,-,0.3634082582
Hes3,chr4,152285971,152291662,-,0.3632895413
Srrm3,chr5,135818105,135874772,+,0.3632538264
Nog,chr11,89300637,89302559,-,0.3629444849
Tomm20l,chr12,71111427,71123222,+,0.362793405
Tmem132d,chr5,127783490,128433077,-,0.3626496437
Tmtc2,chr10,105187663,105574479,-,0.3625637284
Tmprss2,chr16,97564681,97611195,-,0.3624746413
2610028E06Rik,chr4,125887850,125922310,-,0.3623954134
Tmem130,chr5,144735914,144761578,-,0.3620600548
Gm5634,chrX,8962133,8962975,-,0.3620481551
Shroom1,chr11,53457204,53467766,+,0.3617093715
Arid3c,chr4,41723835,41731142,-,0.3611103593
Tlr5,chr1,182954787,182976044,+,0.3610396638
Edn2,chr4,120161423,120167360,+,0.3610112512
Kbtbd13,chr9,65388683,65391652,-,0.3607822667
Trpm6,chr19,18749982,18892511,+,0.3601385373
Plau,chr14,20836661,20843388,+,0.3594025623
Il17re,chr6,113458483,113470751,+,0.359238278
Mir3076,chr14,30572148,30572208,+,0.3590979891
Cd300lf,chr11,115116213,115133992,-,0.3588351288
4930539J05Rik,chr3,135436220,135438665,-,0.3586537453
Trpc1,chr9,95706628,95750358,-,0.3586169545
Tmie,chr9,110866045,110880083,-,0.3584474895
P2ry1,chr3,61002784,61008982,+,0.3582503673
Apoc2,chr7,19671578,19677941,-,0.3581956241
Prss53,chr7,127885443,127890970,-,0.3581681076
Slc22a20,chr19,5970233,5986143,-,0.3581399924
Ar,chrX,98148756,98323218,+,0.3580812632
Ttll9,chr2,152962484,153008482,+,0.3580692632
Mir5134,chr17,24234526,24234604,-,0.3576015609
Tsnaxip1,chr8,105827743,105844676,+,0.3574536681
Fgl2,chr5,21372672,21378386,+,0.3574398521
6430550D23Rik,chr2,156000442,156007977,-,0.3568266998
Hivep2,chr10,13966378,14151378,+,0.3564846247
Hoxd9,chr2,74697762,74700208,+,0.3564266097
Palm2,chr4,57568247,57717128,+,0.3564202599
Lgals4,chr7,28833793,28841703,+,0.356302603
Lrrn1,chr6,107529725,107570228,+,0.3562692494
Pdgfra,chr5,75152290,75198204,+,0.3562427847
Fam83e,chr7,45721219,45729492,+,0.3559591779
Nppc,chr1,86666292,86670573,-,0.3554107775
Gm9926,chr18,66504177,66511737,+,0.3550849649
1700029M20Rik,chr4,135626654,135630198,+,0.3540210534
Klrb1f,chr6,129045900,129057471,+,0.3539568979
Adgrg2,chrX,160390689,160498076,+,0.3539271615
Gfi1b,chr2,28609449,28621982,-,0.3538000135
Adgrd1,chr5,129096749,129204599,+,0.3537792045
Olfr20,chr11,73350858,73354699,+,0.3535027188
Hpcal4,chr4,123183503,123194699,+,0.3532209122
Moxd1,chr10,24223516,24302783,+,0.3524797156
4930543E12Rik,chr7,113100235,113142015,-,0.3512621973
Spag16,chr1,69826969,70725132,+,0.3511342806
Slc16a11,chr11,70213909,70216414,+,0.3510750257
Klk15,chr7,43933770,43939590,+,0.3509478567
G630025P09Rik,chr11,69803668,69806038,+,0.3506228248
Uox,chr3,146597148,146631483,+,0.3498721735
BC020402,chr10,7678970,7681158,-,0.349394742
Lct,chr1,128284763,128328318,-,0.349372851
Reg1,chr6,78425982,78428666,+,0.3491381457
A630023P12Rik,chr5,110514922,110525979,+,0.3484912101
Zhx2,chr15,57694666,57839832,+,0.3484646283
B330016D10Rik,chr4,141546161,141548313,+,0.3480199199
Mfsd7a,chr5,108441053,108448891,-,0.3479279823
C030034I22Rik,chr17,69416446,69419192,+,0.3476657678
Syt4,chr18,31437807,31447415,-,0.346841155
Cd83,chr13,43785111,43803133,+,0.3467184555
Prkch,chr12,73585040,73778184,+,0.346537765
Alppl2,chr1,87086690,87089928,-,0.3465225548
Cfap70,chr14,20394189,20452225,-,0.3464712494
Myzap,chr9,71504346,71592360,-,0.3463836028
Zhx3,chr2,160770446,160872990,-,0.3453669831
1700034P13Rik,chr1,9747647,9771256,+,0.3453298081
Mir7655,chr2,18057845,18057903,+,0.3445411668
Armc2,chr10,41914989,42018382,-,0.3437856595
Ccdc169,chr3,55137338,55172936,+,0.3432105822
Nkx3-1,chr14,69190691,69194658,+,0.3430502903
Ica1l,chr1,59989067,60043087,-,0.3426897618
Slc40a1,chr1,45908069,45925594,-,0.342422444
4933416M07Rik,chr8,27142909,27149706,+,0.3419573127
Gm19710,chr3,89998759,90001325,+,0.3416647878
Xkr6,chr14,63606529,63820410,+,0.3414217817
Slc9a7,chrX,20105754,20291764,-,0.3413737229
0610039H22Rik,chr11,88619250,88623426,+,0.3411937912
Helz2,chr2,181227614,181242027,-,0.3411746934
Zfp572,chr15,59306947,59312013,+,0.3409793797
Myoz3,chr18,60573716,60591716,-,0.3409420606
Krt222,chr11,99233097,99244067,-,0.3407575999
E330017A01Rik,chr16,58635261,58638403,-,0.3407412865
Gcgr,chr11,120530726,120538984,+,0.3407050228
Gmnc,chr16,26957234,26991652,-,0.3403905777
Clcf1,chr19,4214237,4223505,+,0.3403050301
Lix1,chr17,17402685,17459388,+,0.3400807477
Mir6539,chr14,67859635,67859745,-,0.3399457092
Ppp1r3c,chr19,36731730,36736604,-,0.3397821101
BC037704,chr19,43675177,43677170,+,0.3396936858
Aipl1,chr11,72028721,72037509,-,0.3396259716
Ppp1r14c,chr10,3366149,3464975,+,0.3395933271
Gm15708,chr5,144277060,144280514,+,0.3395672939
Rnf224,chr2,25234475,25236787,-,0.3394531452
Fads3,chr19,10041547,10059671,+,0.3393553995
Uts2r,chr11,121160270,121161973,+,0.3392900961
Cabyr,chr18,12741354,12755142,+,0.3391709541
Aatk,chr11,120007315,120047145,-,0.3390593353
4930447F24Rik,chr9,108133717,108138567,+,0.3388243467
Kcnj10,chr1,172341209,172374085,+,0.3385611461
Mir7024,chr5,33898909,33898971,-,0.3384560313
Gm12171,chr11,46548412,46556068,+,0.3381249871
9230117E06Rik,chr16,22511479,22517685,+,0.3375604891
Gm5083,chr13,44121166,44125179,+,0.33701312
Ttc34,chr4,154856199,154867127,+,0.3369737213
4930445N18Rik,chr18,82855896,82859162,+,0.336592455
Spdef,chr17,27714446,27728951,-,0.336430024
Guca2a,chr4,119637731,119639465,+,0.336312806
Fbxo39,chr11,72314443,72319419,+,0.3362885701
