name,chr,start,end,max_1kb_coverage
Ezh2_1385,chrX,145702457.0,145704257.0,4807.496
Ezh2_1386,chrX,145824607.0,145826457.0,5314.7880000000005
Ezh2_1387,chrX,145987057.0,145988907.0,4325.724
Ezh2_1388,chrX,146002407.0,146005007.0,3363.289
Ezh2_1389,chrX,146174757.0,146176457.0,3219.6679999999997
Ezh2_1390,chrX,146320907.0,146322657.0,4471.8240000000005
Ezh2_1391,chrX,146349707.0,146351407.0,4411.4490000000005
Ezh2_1392,chrX,146495257.0,146497107.0,4720.232
Ezh2_1393,chrX,146562657.0,146564307.0,3156.1890000000003
Ezh2_1394,chrX,146600357.0,146602157.0,4419.793
Ezh2_1395,chrX,146625007.0,146626757.0,3359.822
Ezh2_1396,chrX,146679857.0,146681607.0,3883.8070000000002
Ezh2_1397,chrX,146691807.0,146693507.0,4296.84
Ezh2_1398,chrX,146797057.0,146798757.0,3719.363
Ezh2_1399,chrX,146958907.0,146961157.0,7253.715999999999
Ezh2_1400,chrX,146962407.0,146966607.0,7090.753000000001
Ezh2_1401,chrX,147015407.0,147016857.0,3366.008
Ezh2_1402,chrX,147142707.0,147143857.0,3328.1809999999996
Ezh2_1403,chrX,147177507.0,147180307.0,6025.210999999999
Ezh2_1404,chrX,147284007.0,147285657.0,3088.6540000000005
Ezh2_1405,chrX,147291507.0,147293107.0,3290.389
Ezh2_1406,chrX,147308857.0,147310707.0,4750.741
Ezh2_1407,chrX,147458607.0,147460357.0,3671.723
Ezh2_1408,chrX,147496907.0,147498707.0,3746.8740000000003
Ezh2_1409,chrX,147543107.0,147544707.0,3665.715
Ezh2_1410,chrX,147614707.0,147616807.0,6891.7080000000005
Ezh2_1411,chrX,147653507.0,147655107.0,3258.922
Ezh2_1412,chrX,147795057.0,147796907.0,4526.8240000000005
Ezh2_1413,chrX,148859607.0,148861257.0,3090.506
Ezh2_1414,chrX,148872907.0,148874557.0,3631.4390000000003
Ezh2_1415,chrX,148964857.0,148966457.0,3136.882
Ezh2_1416,chrX,149020907.0,149022207.0,3936.2290000000003
Ezh2_1417,chrX,149733457.0,149735007.0,3244.283
Ezh2_1418,chrX,149771807.0,149773357.0,3168.719
Ezh2_1419,chrX,149846257.0,149847807.0,3134.703
Ezh2_1420,chrX,149853907.0,149855707.0,4980.374
Ezh2_1421,chrX,150022107.0,150023857.0,5312.16
Ezh2_1422,chrX,150099107.0,150100707.0,3390.363
Ezh2_1423,chrX,150205407.0,150207007.0,3088.097
Ezh2_1424,chrX,150328057.0,150329707.0,3794.597
Ezh2_1425,chrX,150366207.0,150367907.0,3738.21
Ezh2_1426,chrX,150391307.0,150392907.0,3326.559
Ezh2_1427,chrX,150465807.0,150468707.0,3643.225
Ezh2_1428,chrX,150501757.0,150502807.0,3051.847
Ezh2_1429,chrX,150682107.0,150683707.0,3219.988
Ezh2_1430,chrX,150819157.0,150820407.0,3258.78
Ezh2_1431,chrX,150960257.0,150961857.0,3051.8709999999996
Ezh2_1432,chrX,151144007.0,151145757.0,3693.7709999999997
Ezh2_1433,chrX,151363157.0,151364407.0,3324.685
Ezh2_1434,chrX,151830557.0,151832107.0,3154.165
Ezh2_1435,chrX,151988157.0,151989457.0,3680.009
Ezh2_1436,chrX,151993507.0,151995207.0,3276.967
Ezh2_1437,chrX,152108857.0,152110807.0,3738.405
Ezh2_1438,chrX,152142707.0,152146257.0,8897.692
Ezh2_1439,chrX,152354357.0,152355957.0,3082.147
Ezh2_1440,chrX,152607857.0,152611557.0,3374.6220000000003
Ezh2_1441,chrX,152702907.0,152704557.0,3334.4509999999996
Ezh2_1442,chrX,153074257.0,153076007.0,3688.363
Ezh2_1443,chrX,153097107.0,153098957.0,4840.867
Ezh2_1444,chrX,153217707.0,153219157.0,3361.22
Ezh2_1445,chrX,153327507.0,153329057.0,3061.633
Ezh2_1446,chrX,153363007.0,153364807.0,3789.0570000000002
Ezh2_1447,chrX,153393557.0,153395457.0,5045.1320000000005
Ezh2_1448,chrX,153442207.0,153443957.0,3709.512
Ezh2_1449,chrX,153490957.0,153492407.0,3112.782
Ezh2_1450,chrX,153668457.0,153670157.0,3041.9959999999996
Ezh2_1451,chrX,153725857.0,153727707.0,4596.473
Ezh2_1452,chrX,153807657.0,153809407.0,3828.373
Ezh2_1453,chrX,153894807.0,153896557.0,3774.785
Ezh2_1454,chrX,153995157.0,153996857.0,3858.011
Ezh2_1455,chrX,154070057.0,154071807.0,3203.35
Ezh2_1456,chrX,154169157.0,154170907.0,4111.457
Ezh2_1457,chrX,154260757.0,154262457.0,3947.7490000000003
Ezh2_1458,chrX,154415157.0,154416807.0,3291.5370000000003
Ezh2_1459,chrX,154534657.0,154536557.0,4624.178
Ezh2_1460,chrX,154760607.0,154762057.0,3295.4570000000003
Ezh2_1461,chrX,154890807.0,154892557.0,4567.339
Ezh2_1462,chrX,155002157.0,155003807.0,3460.6940000000004
Ezh2_1463,chrX,155079107.0,155080757.0,3566.0209999999997
Ezh2_1464,chrX,155123557.0,155126407.0,4000.218
Ezh2_1465,chrX,155264457.0,155266107.0,3864.8579999999997
Ezh2_1466,chrX,155525207.0,155526957.0,3698.781
Ezh2_1467,chrX,155559507.0,155561307.0,4279.193
Ezh2_1468,chrX,155621607.0,155630107.0,13918.401000000002
Ezh2_1469,chrX,155670507.0,155671607.0,3069.947
Ezh2_1470,chrX,155744957.0,155746557.0,3904.3720000000003
Ezh2_1471,chrX,155868657.0,155870507.0,4785.62
Ezh2_1472,chrX,155977457.0,155978907.0,3087.09
Ezh2_1473,chrX,156242057.0,156243157.0,3409.655
Ezh2_1474,chrX,156337307.0,156338957.0,3112.272
Ezh2_1475,chrX,156474557.0,156476307.0,3487.948
Ezh2_1476,chrX,156850057.0,156851757.0,4701.435
Ezh2_1477,chrX,156916207.0,156918057.0,5039.026
Ezh2_1478,chrX,156935457.0,156936857.0,3054.3259999999996
Ezh2_1479,chrX,156966407.0,156968157.0,3559.486
Ezh2_1480,chrX,157099607.0,157101357.0,5042.052
Ezh2_1481,chrX,157319568.0,157320768.0,3112.752
Ezh2_1482,chrX,157910768.0,157912418.0,3390.223
Ezh2_1483,chrX,157919168.0,157920868.0,3273.5609999999997
Ezh2_1484,chrX,158040768.0,158043868.0,21880.27
Ezh2_1485,chrX,158061718.0,158062868.0,3389.446
Ezh2_1486,chrX,158113718.0,158115668.0,6347.994000000001
Ezh2_1487,chrX,158124568.0,158126218.0,3480.3559999999998
Ezh2_1488,chrX,158243468.0,158244518.0,3109.8979999999997
Ezh2_1489,chrX,158294318.0,158296118.0,4489.719
Ezh2_1490,chrX,158608068.0,158609718.0,3083.139
Ezh2_1491,chrX,158628518.0,158629718.0,3418.599
Ezh2_1492,chrX,158818668.0,158820418.0,4113.496
Ezh2_1493,chrX,158839568.0,158841268.0,3636.067
Ezh2_1494,chrX,158858568.0,158860368.0,4039.467
Ezh2_1495,chrX,158913118.0,158915668.0,5687.786999999999
Ezh2_1496,chrX,158921118.0,158922868.0,3614.7090000000003
Ezh2_1497,chrX,159117918.0,159119768.0,4571.191
Ezh2_1498,chrX,159167018.0,159168718.0,3423.637
Ezh2_1499,chrX,159245868.0,159247468.0,4003.881
Ezh2_1500,chrX,159310218.0,159312068.0,5253.853
Ezh2_1501,chrX,159376368.0,159378368.0,4844.791
Ezh2_1502,chrX,159394568.0,159396468.0,5858.5109999999995
Ezh2_1503,chrX,159509168.0,159510618.0,3021.652
Ezh2_1504,chrX,159542918.0,159544368.0,3427.2529999999997
Ezh2_1505,chrX,159626868.0,159628418.0,3053.344
Ezh2_1506,chrX,159633668.0,159635318.0,3459.992
Ezh2_1507,chrX,159677218.0,159679118.0,4736.681
Ezh2_1508,chrX,159713468.0,159715318.0,4091.827
Ezh2_1509,chrX,159718318.0,159720068.0,4018.5879999999997
Ezh2_1510,chrX,159820118.0,159821268.0,3207.836
Ezh2_1511,chrX,159838618.0,159842318.0,5166.276
Ezh2_1512,chrX,159970968.0,159972768.0,4430.496
Ezh2_1513,chrX,160199868.0,160201518.0,3401.32
Ezh2_1514,chrX,160389818.0,160391718.0,5172.258
Ezh2_1515,chrX,160506218.0,160507918.0,3955.328
Ezh2_1516,chrX,160517418.0,160519068.0,3192.8190000000004
Ezh2_1517,chrX,160522818.0,160524468.0,3385.38
Ezh2_1518,chrX,160688768.0,160690218.0,3137.1020000000003
Ezh2_1519,chrX,160734568.0,160736368.0,4168.920999999999
Ezh2_1520,chrX,161078718.0,161080718.0,6600.081999999999
Ezh2_1521,chrX,161118818.0,161120468.0,4280.57
Ezh2_1522,chrX,161134268.0,161136018.0,3787.2
Ezh2_1523,chrX,161164818.0,161166468.0,3431.906
Ezh2_1524,chrX,161297768.0,161299818.0,8492.799
Ezh2_1525,chrX,161312768.0,161314568.0,5038.776
Ezh2_1526,chrX,161497268.0,161498918.0,3616.67
Ezh2_1527,chrX,161537368.0,161539018.0,3177.465
Ezh2_1528,chrX,161552268.0,161553518.0,3883.869
Ezh2_1529,chrX,161609768.0,161611318.0,3083.469
Ezh2_1530,chrX,161716568.0,161719718.0,8821.452
Ezh2_1531,chrX,161726268.0,161727268.0,3090.426
Ezh2_1532,chrX,161788218.0,161789918.0,3497.0690000000004
Ezh2_1533,chrX,161906868.0,161910218.0,11006.89
Ezh2_1534,chrX,161919468.0,161921118.0,3639.433
Ezh2_1535,chrX,162055368.0,162057018.0,3081.54
Ezh2_1536,chrX,162075468.0,162076668.0,3650.8909999999996
Ezh2_1537,chrX,162157868.0,162160368.0,9202.158000000001
Ezh2_1538,chrX,162205768.0,162207618.0,4730.563
Ezh2_1539,chrX,162382218.0,162383918.0,3650.7209999999995
Ezh2_1540,chrX,162587068.0,162588818.0,3728.92
Ezh2_1541,chrX,162636418.0,162638218.0,5163.095
Ezh2_1542,chrX,162642518.0,162644168.0,3387.86
Ezh2_1543,chrX,163006518.0,163008618.0,7352.642
Ezh2_1544,chrX,163166868.0,163168568.0,3821.406
Ezh2_1545,chrX,163439968.0,163441718.0,4123.667
Ezh2_1546,chrX,163634068.0,163635918.0,5054.436
Ezh2_1547,chrX,163751218.0,163753068.0,4460.179
Ezh2_1548,chrX,163759618.0,163761718.0,8061.463000000001
Ezh2_1549,chrX,163978118.0,163979968.0,4243.25
Ezh2_1550,chrX,163990318.0,163992118.0,4425.288
Ezh2_1551,chrX,164036768.0,164037768.0,3060.315
Ezh2_1552,chrX,164349718.0,164351468.0,3851.397
Ezh2_1553,chrX,164500918.0,164502318.0,4317.295999999999
Ezh2_1554,chrX,164519368.0,164521318.0,5913.887
Ezh2_1555,chrX,164585918.0,164587368.0,4569.274
Ezh2_1556,chrX,164801168.0,164802918.0,4065.738
Ezh2_1557,chrX,165039818.0,165041468.0,3292.788
Ezh2_1558,chrX,165169668.0,165171868.0,5435.6140000000005
Ezh2_1559,chrX,165218368.0,165220118.0,4244.867
Ezh2_1560,chrX,165343068.0,165344818.0,3497.384
Ezh2_1561,chrX,165410118.0,165411768.0,3146.508
Ezh2_1562,chrX,165519568.0,165521168.0,3261.348
Ezh2_1563,chrX,165561718.0,165562818.0,3548.623
Ezh2_1564,chrX,165627118.0,165629068.0,5574.776
Ezh2_1565,chrX,165681868.0,165682968.0,3148.13
Ezh2_1566,chrX,166153218.0,166154868.0,3010.0290000000005
Ezh2_1567,chrX,166221268.0,166223168.0,4751.349
Ezh2_1568,chrX,166237968.0,166241118.0,8718.267
Ezh2_1569,chrX,166346968.0,166348668.0,4204.735
Ezh2_1570,chrX,166369018.0,166370868.0,4399.7
Ezh2_1571,chrX,166423468.0,166425168.0,3684.637
Ezh2_1572,chrX,166520368.0,166522018.0,3209.737
Ezh2_1573,chrX,166646468.0,166648768.0,9653.59
Ezh2_1574,chrX,166712118.0,166713118.0,3156.6240000000003
Ezh2_1575,chrX,166780768.0,166782568.0,4240.194
Ezh2_1576,chrX,166851268.0,166852868.0,3230.8509999999997
Ezh2_1577,chrX,166897268.0,166898968.0,3280.308
Ezh2_1578,chrX,167331818.0,167332918.0,3487.473
Ezh2_1579,chrX,167457468.0,167459168.0,3251.4109999999996
Ezh2_1580,chrX,167525068.0,167526718.0,3368.873
Ezh2_1581,chrX,167564468.0,167568218.0,4817.897
Ezh2_1582,chrX,167917468.0,167919368.0,5360.312
Ezh2_1583,chrX,167965818.0,167967468.0,3153.75
Ezh2_1584,chrX,168116868.0,168118568.0,3522.9959999999996
Ezh2_1585,chrX,168122118.0,168124968.0,11397.101999999999
Ezh2_1586,chrX,168138418.0,168140218.0,4179.724
Ezh2_1587,chrX,168194468.0,168195618.0,3229.518
Ezh2_1588,chrX,168232468.0,168234268.0,4569.909000000001
Ezh2_1589,chrX,168420218.0,168421818.0,3526.792
Ezh2_1590,chrX,168427718.0,168428918.0,3292.913
Ezh2_1591,chrX,168479368.0,168481118.0,3763.903
Ezh2_1592,chrX,168541518.0,168543118.0,3348.835
Ezh2_1593,chrX,168755168.0,168756718.0,3251.6
Ezh2_1594,chrX,168792868.0,168798468.0,11018.854
Ezh2_1595,chrX,168803618.0,168805568.0,6183.871
Ezh2_1596,chrX,168825818.0,168827868.0,6095.879
Ezh2_1597,chrX,168856818.0,168858518.0,3633.741
Ezh2_1598,chrX,168890918.0,168892618.0,3232.048
Ezh2_1599,chrX,168895418.0,168897168.0,4267.073
Ezh2_1600,chrX,168922268.0,168923968.0,3862.699
Ezh2_1601,chrX,168941568.0,168943368.0,4428.342000000001
Ezh2_1602,chrX,169061918.0,169063818.0,4143.075
Ezh2_1603,chrX,169090118.0,169092068.0,5785.392
Ezh2_1604,chrX,169119318.0,169121168.0,4964.867
Ezh2_1605,chrX,169217918.0,169220718.0,5579.834
Ezh2_1606,chrX,169222018.0,169223968.0,5701.371999999999
Ezh2_1607,chrX,169275818.0,169277718.0,5431.24
Ezh2_1608,chrX,169284318.0,169286168.0,5705.463000000001
Ezh2_1609,chrX,169364468.0,169366268.0,4155.710999999999
Ezh2_1610,chrX,169490668.0,169492218.0,3763.105
Ezh2_1611,chrX,169513618.0,169515218.0,3139.236
Ezh2_1612,chrX,169750368.0,169751918.0,3098.098
Ezh2_1613,chrX,169757118.0,169758868.0,3562.164
Ezh2_1614,chrX,169846718.0,169848618.0,5208.314
Ezh2_1615,chrX,169879168.0,169881618.0,9849.733
Ezh2_1616,chrX,169946668.0,169948318.0,3236.466
Ezh2_1617,chrX,169978318.0,169980368.0,4486.936
Ezh2_1618,chrX,169987468.0,169991468.0,4185.06
