name,chr,start,end,length,cpgNum,gcNum,perCpg,perGc,obsExp
CpG: 121,chr15,93336072,93337374,1302,121,668,18.6,51.3,1.41
CpG: 54,chr15,93398143,93398538,395,54,236,27.3,59.7,1.54
CpG: 33,chr15,93500631,93501035,404,33,232,16.3,57.4,1
CpG: 33,chr15,93503209,93503663,454,33,270,14.5,59.5,0.82
CpG: 77,chr15,93519015,93519601,586,77,436,26.3,74.4,0.97
CpG: 114,chr15,93595302,93596105,803,114,621,28.4,77.3,0.96
CpG: 92,chr15,94403228,94404370,1142,92,758,16.1,66.4,0.75
CpG: 26,chr15,94523226,94523538,312,26,184,16.7,59,0.97
CpG: 58,chr15,94543264,94544009,745,58,491,15.6,65.9,0.72
CpG: 64,chr15,94589337,94589944,607,64,425,21.1,70,0.86
CpG: 78,chr15,94628899,94629527,628,78,405,24.8,64.5,1.2
CpG: 28,chr15,95228829,95229252,423,28,255,13.2,60.3,0.73
CpG: 86,chr15,95527746,95528712,966,86,574,17.8,59.4,1.01
CpG: 41,chr15,95654268,95654715,447,41,323,18.3,72.3,0.71
CpG: 74,chr15,95790472,95791333,861,74,520,17.2,60.4,0.94
CpG: 293,chr15,96284886,96288510,3624,293,1877,16.2,51.8,1.2
CpG: 159,chr15,96459953,96461411,1458,159,884,21.8,60.6,1.19
CpG: 160,chr15,96641022,96643044,2022,160,1173,15.8,58,0.94
CpG: 134,chr15,96698736,96699990,1254,134,764,21.4,60.9,1.15
CpG: 77,chr15,96709474,96710225,751,77,529,20.5,70.4,0.84
CpG: 20,chr15,96766772,96766991,219,20,137,18.3,62.6,0.96
CpG: 36,chr15,97054448,97054857,409,36,284,17.6,69.4,0.79
CpG: 92,chr15,97246949,97247838,889,92,519,20.7,58.4,1.22
CpG: 21,chr15,97323527,97323768,241,21,140,17.4,58.1,1.04
CpG: 53,chr15,97705428,97705912,484,53,312,21.9,64.5,1.07
CpG: 70,chr15,97784283,97784962,679,70,467,20.6,68.8,0.87
CpG: 87,chr15,97830984,97831735,751,87,566,23.2,75.4,0.83
CpG: 51,chr15,97907977,97908715,738,51,467,13.8,63.3,0.72
CpG: 49,chr15,97964079,97964431,352,49,257,27.8,73,1.06
CpG: 29,chr15,98001890,98002284,394,29,234,14.7,59.4,0.84
CpG: 48,chr15,98004393,98004893,500,48,361,19.2,72.2,0.74
CpG: 75,chr15,98092802,98093642,840,75,552,17.9,65.7,0.83
CpG: 69,chr15,98145199,98145843,644,69,457,21.4,71,0.85
CpG: 74,chr15,98167780,98168736,956,74,633,15.5,66.2,0.71
CpG: 18,chr15,98256832,98257066,234,18,147,15.4,62.8,0.78
CpG: 40,chr15,98295938,98296320,382,40,264,20.9,69.1,0.88
CpG: 17,chr15,98437490,98437734,244,17,133,13.9,54.5,0.99
CpG: 86,chr15,98533652,98534489,837,86,546,20.5,65.2,0.97
CpG: 102,chr15,98567242,98568233,991,102,618,20.6,62.4,1.06
CpG: 70,chr15,98609353,98610114,761,70,547,18.4,71.9,0.75
CpG: 75,chr15,98634571,98635349,778,75,498,19.3,64,0.94
CpG: 37,chr15,98662663,98663022,359,37,242,20.6,67.4,0.94
CpG: 27,chr15,98677157,98677482,325,27,215,16.6,66.2,0.76
CpG: 91,chr15,98762433,98763412,979,91,698,18.6,71.3,0.75
CpG: 24,chr15,98772545,98772852,307,24,198,15.6,64.5,0.75
CpG: 63,chr15,98776320,98777008,688,63,466,18.3,67.7,0.8
CpG: 19,chr15,98778078,98778295,217,19,136,17.5,62.7,0.93
CpG: 45,chr15,98789582,98790158,576,45,389,15.6,67.5,0.69
CpG: 107,chr15,98791671,98792931,1260,107,794,17,63,0.86
CpG: 25,chr15,98804068,98804308,240,25,159,20.8,66.2,0.96
CpG: 61,chr15,98805367,98806113,746,61,462,16.4,61.9,0.85
CpG: 22,chr15,98806866,98807094,228,22,155,19.3,68,0.84
CpG: 59,chr15,98830780,98831575,795,59,481,14.8,60.5,0.82
CpG: 98,chr15,98871273,98872361,1088,98,692,18,63.6,0.89
CpG: 39,chr15,98881075,98881471,396,39,268,19.7,67.7,0.87
CpG: 69,chr15,98894026,98894548,522,69,364,26.4,69.7,1.09
CpG: 24,chr15,98894822,98895074,252,24,147,19,58.3,1.12
CpG: 21,chr15,98897982,98898204,222,21,143,18.9,64.4,0.92
CpG: 73,chr15,98917600,98918328,728,73,497,20.1,68.3,0.86
CpG: 76,chr15,98933890,98934683,793,76,494,19.2,62.3,0.99
CpG: 46,chr15,98953020,98953569,549,46,346,16.8,63,0.85
CpG: 24,chr15,98993165,98993413,248,24,146,19.4,58.9,1.15
CpG: 20,chr15,99006114,99006332,218,20,136,18.3,62.4,0.95
CpG: 39,chr15,99030210,99030667,457,39,286,17.1,62.6,0.87
CpG: 67,chr15,99055127,99055802,675,67,464,19.9,68.7,0.84
CpG: 25,chr15,99056850,99057158,308,25,192,16.2,62.3,0.87
CpG: 38,chr15,99074603,99075102,499,38,301,15.2,60.3,0.84
CpG: 103,chr15,99087196,99088551,1355,103,901,15.2,66.5,0.69
CpG: 35,chr15,99093622,99093959,337,35,234,20.8,69.4,0.86
CpG: 140,chr15,99096545,99098411,1866,140,1191,15,63.8,0.74
CpG: 102,chr15,99126144,99127244,1100,102,609,18.5,55.4,1.24
CpG: 101,chr15,99223721,99224863,1142,101,779,17.7,68.2,0.76
CpG: 49,chr15,99251675,99252222,547,49,340,17.9,62.2,0.94
CpG: 52,chr15,99294807,99295402,595,52,355,17.5,59.7,0.99
CpG: 81,chr15,99369932,99370592,660,81,498,24.5,75.5,0.86
CpG: 54,chr15,99392836,99393490,654,54,415,16.5,63.5,0.84
CpG: 20,chr15,99425768,99426050,282,20,178,14.2,63.1,0.71
CpG: 78,chr15,99457098,99458145,1047,78,715,14.9,68.3,0.64
CpG: 27,chr15,99470393,99470792,399,27,230,13.5,57.6,0.82
CpG: 41,chr15,99474374,99474776,402,41,277,20.4,68.9,0.86
CpG: 45,chr15,99583752,99584238,486,45,347,18.5,71.4,0.73
CpG: 59,chr15,99590462,99590944,482,59,342,24.5,71,0.97
CpG: 54,chr15,99651304,99651771,467,54,307,23.1,65.7,1.11
CpG: 91,chr15,99670258,99671104,846,91,566,21.5,66.9,0.96
CpG: 47,chr15,99702043,99702498,455,47,290,20.7,63.7,1.02
CpG: 54,chr15,99725628,99726125,497,54,350,21.7,70.4,0.88
CpG: 68,chr15,99771850,99772691,841,68,508,16.2,60.4,0.93
CpG: 17,chr15,99780771,99780975,204,17,129,16.7,63.2,0.85
CpG: 41,chr15,99875242,99875576,334,41,221,24.6,66.2,1.12
CpG: 115,chr15,99972474,99973733,1259,115,776,18.3,61.6,0.99
CpG: 77,chr15,100038537,100039329,792,77,509,19.4,64.3,0.94
CpG: 102,chr15,100227623,100228623,1000,102,526,20.4,52.6,1.47
CpG: 17,chr15,100280851,100281074,223,17,153,15.2,68.6,0.65
CpG: 19,chr15,100304969,100305225,256,19,154,14.8,60.2,0.82
CpG: 101,chr15,100422476,100423518,1042,101,693,19.4,66.5,0.88
CpG: 88,chr15,100468503,100469420,917,88,593,19.2,64.7,0.92
CpG: 77,chr15,100494781,100495503,722,77,521,21.3,72.2,0.83
CpG: 83,chr15,100551398,100552269,871,83,567,19.1,65.1,0.93
CpG: 19,chr15,100578247,100578501,254,19,152,15,59.8,0.84
CpG: 51,chr15,100599376,100599989,613,51,376,16.6,61.3,0.91
CpG: 30,chr15,100614533,100614938,405,30,240,14.8,59.3,0.84
CpG: 88,chr15,100615510,100616267,757,88,533,23.2,70.4,0.94
CpG: 90,chr15,100636507,100637134,627,90,483,28.7,77,0.97
CpG: 69,chr15,100728988,100729740,752,69,531,18.4,70.6,0.74
CpG: 69,chr15,100761580,100762240,660,69,482,20.9,73,0.78
CpG: 26,chr15,100768479,100768803,324,26,214,16,66,0.77
CpG: 56,chr15,100870918,100871460,542,56,366,20.7,67.5,0.91
CpG: 35,chr15,100983757,100984032,275,35,168,25.5,61.1,1.36
CpG: 21,chr15,101039574,101039815,241,21,138,17.4,57.3,1.1
CpG: 25,chr15,101040072,101040420,348,25,201,14.4,57.8,0.86
CpG: 115,chr15,101046214,101047429,1215,115,786,18.9,64.7,0.9
CpG: 196,chr15,101052673,101054340,1667,196,1075,23.5,64.5,1.13
CpG: 112,chr15,101077730,101079062,1332,112,872,16.8,65.5,0.79
CpG: 97,chr15,101173640,101174647,1007,97,619,19.3,61.5,1.03
CpG: 70,chr15,101224090,101224780,690,70,486,20.3,70.4,0.84
CpG: 49,chr15,101231559,101231985,426,49,280,23,65.7,1.08
CpG: 42,chr15,101246338,101246699,361,42,245,23.3,67.9,1.02
CpG: 55,chr15,101253977,101254468,491,55,294,22.4,59.9,1.28
CpG: 65,chr15,101266445,101267076,631,65,421,20.6,66.7,0.93
CpG: 64,chr15,101283796,101284488,692,64,432,18.5,62.4,0.95
CpG: 51,chr15,101412210,101412817,607,51,403,16.8,66.4,0.76
CpG: 44,chr15,101438541,101439021,480,44,324,18.3,67.5,0.81
CpG: 21,chr15,101479272,101479537,265,21,178,15.8,67.2,0.7
CpG: 16,chr15,101491241,101491471,230,16,151,13.9,65.7,0.65
CpG: 30,chr15,101977374,101977599,225,30,181,26.7,80.4,0.82
CpG: 25,chr15,102028122,102028430,308,25,207,16.2,67.2,0.73
CpG: 108,chr15,102073600,102074631,1031,108,678,21,65.8,0.97
CpG: 67,chr15,102100163,102100797,634,67,451,21.1,71.1,0.86
CpG: 68,chr15,102135875,102136516,641,68,460,21.2,71.8,0.83
CpG: 31,chr15,102144569,102144883,314,31,213,19.7,67.8,0.87
CpG: 79,chr15,102203440,102204211,771,79,428,20.5,55.5,1.33
CpG: 26,chr15,102224538,102224746,208,26,156,25,75,0.91
CpG: 20,chr15,102246169,102246413,244,20,166,16.4,68,0.73
CpG: 81,chr15,102246974,102248011,1037,81,665,15.6,64.1,0.81
CpG: 37,chr15,102257142,102257477,335,37,241,22.1,71.9,0.85
CpG: 59,chr15,102279294,102279790,496,59,367,23.8,74,0.89
CpG: 36,chr15,102296139,102296500,361,36,228,19.9,63.2,1.02
CpG: 30,chr15,102326046,102326371,325,30,205,18.5,63.1,0.94
CpG: 32,chr15,102331667,102332028,361,32,222,17.7,61.5,0.95
CpG: 51,chr15,102350427,102350890,463,51,299,22,64.6,1.06
CpG: 65,chr15,102355521,102356292,771,65,532,16.9,69,0.71
CpG: 25,chr15,102358199,102358530,331,25,207,15.1,62.5,0.77
CpG: 103,chr15,102405311,102406900,1589,103,888,13,55.9,0.86
CpG: 76,chr15,102470312,102471244,932,76,498,16.3,53.4,1.14
CpG: 35,chr15,102510504,102510923,419,35,286,16.7,68.3,0.72
CpG: 42,chr15,102516579,102517134,555,42,352,15.1,63.4,0.82
CpG: 52,chr15,102518060,102518669,609,52,392,17.1,64.4,0.84
CpG: 39,chr15,102625238,102625668,430,39,289,18.1,67.2,0.8
CpG: 48,chr15,102670744,102671157,413,48,288,23.2,69.7,0.97
CpG: 44,chr15,102671865,102672453,588,44,337,15,57.3,0.91
CpG: 40,chr15,102692906,102693224,318,40,226,25.2,71.1,1
CpG: 19,chr15,102737416,102737627,211,19,130,18,61.6,0.96
CpG: 76,chr15,102746546,102747492,946,76,579,16.1,61.2,0.87
CpG: 81,chr15,102921305,102922192,887,81,604,18.3,68.1,0.79
CpG: 29,chr15,102927187,102927519,332,29,194,17.5,58.4,1.04
CpG: 25,chr15,102934944,102935226,282,25,185,17.7,65.6,0.87
CpG: 68,chr15,102936834,102937456,622,68,418,21.9,67.2,0.97
CpG: 38,chr15,102942926,102943259,333,38,217,22.8,65.2,1.08
CpG: 81,chr15,102954317,102955305,988,81,625,16.4,63.3,0.82
CpG: 19,chr15,102956303,102956549,246,19,157,15.4,63.8,0.76
CpG: 19,chr15,102966501,102966713,212,19,134,17.9,63.2,0.91
CpG: 27,chr15,102967304,102967662,358,27,226,15.1,63.1,0.76
CpG: 80,chr15,102981650,102982309,659,80,454,24.3,68.9,1.03
CpG: 55,chr15,102990469,102991058,589,55,388,18.7,65.9,0.86
CpG: 23,chr15,103010737,103010979,242,23,143,19,59.1,1.09
CpG: 82,chr15,103014200,103015327,1127,82,693,14.6,61.5,0.77
CpG: 27,chr15,103027464,103027814,350,27,205,15.4,58.6,0.94
CpG: 19,chr15,103032735,103032961,226,19,117,16.8,51.8,1.26
CpG: 22,chr15,103034760,103035025,265,22,163,16.6,61.5,0.91
CpG: 20,chr15,103035731,103035967,236,20,149,16.9,63.1,0.88
CpG: 19,chr15,103059375,103059628,253,19,140,15,55.3,1.02
CpG: 71,chr15,103085923,103086798,875,71,566,16.2,64.7,0.78
CpG: 36,chr15,103102145,103102622,477,36,302,15.1,63.3,0.75
CpG: 43,chr15,103146759,103147150,391,43,244,22,62.4,1.13
CpG: 44,chr15,103168914,103169374,460,44,279,19.1,60.7,1.05
CpG: 25,chr15,103170129,103170423,294,25,198,17,67.3,0.76
CpG: 40,chr15,103182264,103182683,419,40,300,19.1,71.6,0.75
CpG: 97,chr15,103239377,103240720,1343,97,729,14.4,54.3,0.98
CpG: 43,chr15,103305072,103305366,294,43,208,29.3,70.7,1.18
CpG: 18,chr15,103314017,103314247,230,18,150,15.7,65.2,0.81
CpG: 40,chr15,103323216,103323584,368,40,292,21.7,79.3,0.77
CpG: 52,chr15,103366094,103366731,637,52,387,16.3,60.8,0.91
CpG: 35,chr15,103502790,103503114,324,35,222,21.6,68.5,0.93
CpG: 47,chr15,103537682,103538175,493,47,350,19.1,71,0.76
CpG: 22,chr15,103827185,103827395,210,22,136,21,64.8,1
CpG: 182,chr16,91225320,91227642,2322,182,1396,15.7,60.1,0.87
CpG: 52,chr16,3743947,3744604,657,52,420,15.8,63.9,0.78
CpG: 35,chr16,3872260,3872728,468,35,292,15,62.4,0.77
CpG: 87,chr16,3884214,3884995,781,87,549,22.3,70.3,0.9
CpG: 26,chr16,3908918,3909244,326,26,217,16,66.6,0.72
CpG: 46,chr16,4003534,4003987,453,46,292,20.3,64.5,0.98
CpG: 55,chr16,4077466,4078059,593,55,386,18.5,65.1,0.88
CpG: 134,chr16,4212834,4214506,1672,134,843,16,50.4,1.27
CpG: 24,chr16,4267957,4268267,310,24,211,15.5,68.1,0.67
CpG: 130,chr16,4419636,4420698,1062,130,751,24.5,70.7,1
CpG: 29,chr16,4474998,4475296,298,29,186,19.5,62.4,1
CpG: 30,chr16,4541728,4541980,252,30,174,23.8,69,1
CpG: 84,chr16,4558597,4559691,1094,84,694,15.4,63.4,0.76
CpG: 38,chr16,4586600,4587001,401,38,277,19,69.1,0.79
CpG: 88,chr16,4594011,4595147,1136,88,623,15.5,54.8,1.03
CpG: 55,chr16,4624513,4625028,515,55,349,21.4,67.8,0.94
CpG: 29,chr16,4639960,4640359,399,29,271,14.5,67.9,0.63
CpG: 18,chr16,4679141,4679355,214,18,145,16.8,67.8,0.74
CpG: 20,chr16,4679542,4679826,284,20,181,14.1,63.7,0.7
CpG: 35,chr16,4684006,4684336,330,35,230,21.2,69.7,0.88
CpG: 53,chr16,4726299,4726876,577,53,359,18.4,62.2,0.95
CpG: 80,chr16,4789406,4790347,941,80,614,17,65.2,0.8
CpG: 88,chr16,4879231,4879998,767,88,523,22.9,68.2,1
CpG: 45,chr16,4880425,4881005,580,45,339,15.5,58.4,0.92
CpG: 41,chr16,4886293,4886668,375,41,258,21.9,68.8,0.92
CpG: 37,chr16,4939045,4939501,456,37,289,16.2,63.4,0.82
CpG: 69,chr16,4963893,4964574,681,69,476,20.3,69.9,0.83
CpG: 49,chr16,5013212,5013781,569,49,341,17.2,59.9,0.97
CpG: 152,chr16,5049361,5050782,1421,152,948,21.4,66.7,0.97
CpG: 17,chr16,5131655,5131884,229,17,152,14.8,66.4,0.67
CpG: 46,chr16,5132270,5132725,455,46,291,20.2,64,0.99
CpG: 77,chr16,5203359,5204020,661,77,465,23.3,70.3,0.94
CpG: 27,chr16,5233591,5233841,250,27,150,21.6,60,1.21
CpG: 44,chr16,5255699,5256119,420,44,303,21,72.1,0.82
CpG: 31,chr16,5306734,5307115,381,31,262,16.3,68.8,0.69
CpG: 74,chr16,5884850,5885725,875,74,535,16.9,61.1,0.91
CpG: 23,chr16,6348945,6349153,208,23,148,22.1,71.2,0.93
CpG: 47,chr16,8424540,8425107,567,47,382,16.6,67.4,0.82
CpG: 36,chr16,8513265,8513607,342,36,244,21.1,71.3,0.83
CpG: 57,chr16,8637253,8638035,782,57,449,14.6,57.4,0.89
CpG: 81,chr16,8671592,8672502,910,81,625,17.8,68.7,0.76
CpG: 133,chr16,8737708,8739261,1553,133,786,17.1,50.6,1.34
CpG: 185,chr16,8829338,8831232,1894,185,1252,19.5,66.1,0.9
CpG: 24,chr16,9992252,9992477,225,24,142,21.3,63.1,1.08
CpG: 46,chr16,9993620,9994261,641,46,370,14.4,57.7,0.86
CpG: 86,chr16,9994667,9995752,1085,86,701,15.9,64.6,0.77
CpG: 54,chr16,10192719,10193313,594,54,381,18.2,64.1,0.89
CpG: 36,chr16,10313665,10314006,341,36,244,21.1,71.6,0.85
CpG: 22,chr16,10395054,10395291,237,22,156,18.6,65.8,0.89
CpG: 38,chr16,10411849,10412188,339,38,242,22.4,71.4,0.88
CpG: 67,chr16,10542419,10543148,729,67,486,18.4,66.7,0.83
CpG: 50,chr16,10545250,10545750,500,50,311,20,62.2,1.04
CpG: 17,chr16,10564198,10564469,271,17,161,12.5,59.4,0.77
CpG: 175,chr16,10784214,10786191,1977,175,1293,17.7,65.4,0.83
CpG: 61,chr16,10834966,10835408,442,61,332,27.6,75.1,0.98
CpG: 77,chr16,10992394,10993319,925,77,591,16.6,63.9,0.82
CpG: 105,chr16,11065974,11067077,1103,105,758,19,68.7,0.81
CpG: 89,chr16,11134076,11134968,892,89,570,20,63.9,0.98
CpG: 104,chr16,11175775,11176512,737,104,526,28.2,71.4,1.11
CpG: 62,chr16,11202991,11203741,750,62,454,16.5,60.5,0.9
CpG: 126,chr16,11253399,11254629,1230,126,820,20.5,66.7,0.92
CpG: 26,chr16,11909092,11909407,315,26,205,16.5,65.1,0.78
CpG: 117,chr16,11983763,11984990,1227,117,746,19.1,60.8,1.03
CpG: 67,chr16,13109636,13110238,602,67,400,22.3,66.4,1.01
CpG: 84,chr16,13256261,13257064,803,84,535,20.9,66.6,0.96
CpG: 35,chr16,13437063,13437320,257,35,178,27.2,69.3,1.14
CpG: 17,chr16,13437779,13438016,237,17,131,14.3,55.3,0.94
CpG: 52,chr16,13448055,13448702,647,52,449,16.1,69.4,0.67
CpG: 34,chr16,13667905,13668218,313,34,212,21.7,67.7,0.95
CpG: 55,chr16,13671831,13672447,616,55,411,17.9,66.7,0.81
CpG: 65,chr16,13754443,13755138,695,65,441,18.7,63.5,0.93
CpG: 49,chr16,13780593,13780982,389,49,279,25.2,71.7,0.98
CpG: 73,chr16,13818870,13819710,840,73,487,17.4,58,1.03
CpG: 41,chr16,13868019,13868377,358,41,254,22.9,70.9,0.91
CpG: 78,chr16,13902623,13903411,788,78,514,19.8,65.2,0.94
CpG: 43,chr16,13940703,13941101,398,43,280,21.6,70.4,0.88
CpG: 34,chr16,14158908,14159311,403,34,258,16.9,64,0.86
CpG: 62,chr16,14163055,14163687,632,62,428,19.6,67.7,0.89
CpG: 21,chr16,14292353,14292558,205,21,144,20.5,70.2,0.84
CpG: 32,chr16,14317136,14317486,350,32,215,18.3,61.4,1
CpG: 56,chr16,14361307,14361824,517,56,357,21.7,69.1,0.91
CpG: 29,chr16,14705819,14706128,309,29,195,18.8,63.1,0.97
CpG: 43,chr16,15084934,15085247,313,43,232,27.5,74.1,1
CpG: 63,chr16,15594030,15594560,530,63,374,23.8,70.6,1.01
CpG: 90,chr16,15637061,15638107,1046,90,647,17.2,61.9,0.91
CpG: 21,chr16,15863195,15863494,299,21,161,14,53.8,0.97
CpG: 158,chr16,15886710,15888235,1525,158,1032,20.7,67.7,0.9
CpG: 37,chr16,16146612,16146946,334,37,233,22.2,69.8,0.99
CpG: 57,chr16,16213151,16213818,667,57,415,17.1,62.2,0.89
CpG: 87,chr16,16302895,16303619,724,87,515,24,71.1,0.95
CpG: 53,chr16,16358539,16359085,546,53,376,19.4,68.9,0.83
CpG: 62,chr16,16599644,16600154,510,62,351,24.3,68.8,1.05
CpG: 24,chr16,16829032,16829374,342,24,211,14,61.7,0.74
CpG: 37,chr16,16870717,16871063,346,37,240,21.4,69.4,0.92
CpG: 83,chr16,16983228,16984067,839,83,518,19.8,61.7,1.05
CpG: 40,chr16,17070149,17070427,278,40,206,28.8,74.1,1.07
CpG: 27,chr16,17110934,17111265,331,27,193,16.3,58.3,0.96
CpG: 80,chr16,17131581,17132606,1025,80,661,15.6,64.5,0.77
CpG: 93,chr16,17146855,17147974,1119,93,720,16.6,64.3,0.81
CpG: 62,chr16,17200952,17201416,464,62,353,26.7,76.1,0.92
CpG: 160,chr16,17208560,17210499,1939,160,1237,16.5,63.8,0.81
CpG: 85,chr16,17233359,17234141,782,85,539,21.7,68.9,0.92
CpG: 125,chr16,17276224,17278159,1935,125,1235,12.9,63.8,0.65
CpG: 18,chr16,17405341,17405594,253,18,163,14.2,64.4,0.85
CpG: 55,chr16,17405778,17406357,579,55,392,19,67.7,0.84
CpG: 89,chr16,17451781,17452843,1062,89,685,16.8,64.5,0.81
CpG: 39,chr16,17508816,17509223,407,39,264,19.2,64.9,0.92
CpG: 74,chr16,17530598,17531307,709,74,459,20.9,64.7,1
CpG: 21,chr16,17576597,17576806,209,21,141,20.1,67.5,0.95
CpG: 39,chr16,17619309,17619682,373,39,255,20.9,68.4,0.9
CpG: 32,chr16,17722635,17722942,307,32,216,20.8,70.4,0.9
CpG: 26,chr16,17734077,17734299,222,26,170,23.4,76.6,0.82
CpG: 72,chr16,17759486,17760287,801,72,512,18,63.9,0.88
CpG: 87,chr16,17797467,17798713,1246,87,780,14,62.6,0.73
CpG: 84,chr16,17802833,17803612,779,84,523,21.6,67.1,0.96
CpG: 33,chr16,17804235,17804603,368,33,247,17.9,67.1,0.8
CpG: 102,chr16,17806754,17807741,987,102,661,20.7,67,0.93
CpG: 62,chr16,17815381,17816009,628,62,430,19.7,68.5,0.85
CpG: 110,chr16,17833449,17834329,880,110,571,25,64.9,1.2
CpG: 78,chr16,17891134,17891910,776,78,554,20.1,71.4,0.79
CpG: 15,chr16,17898927,17899138,211,15,121,14.2,57.3,0.87
CpG: 27,chr16,17911108,17911341,233,27,159,23.2,68.2,1.01
CpG: 113,chr16,17914207,17915177,970,113,677,23.3,69.8,0.96
CpG: 39,chr16,17921791,17922241,450,39,276,17.3,61.3,0.92
CpG: 123,chr16,17927319,17928633,1314,123,872,18.7,66.4,0.85
CpG: 57,chr16,18066321,18066909,588,57,340,19.4,57.8,1.16
CpG: 47,chr16,18088801,18089244,443,47,303,21.2,68.4,0.92
CpG: 130,chr16,18127268,18128271,1003,130,716,25.9,71.4,1.02
CpG: 62,chr16,18234755,18235310,555,62,355,22.3,64,1.1
CpG: 133,chr16,18248030,18249295,1265,133,861,21,68.1,0.91
CpG: 80,chr16,18288775,18289520,745,80,489,21.5,65.6,1
CpG: 39,chr16,18343763,18344081,318,39,227,24.5,71.4,0.99
CpG: 66,chr16,18348135,18348973,838,66,571,15.8,68.1,0.69
CpG: 47,chr16,18392518,18392991,473,47,336,19.9,71,0.79
CpG: 20,chr16,18398096,18398312,216,20,148,18.5,68.5,0.79
CpG: 44,chr16,18426235,18426661,426,44,279,20.7,65.5,0.97
CpG: 69,chr16,18498666,18499327,661,69,451,20.9,68.2,0.91
CpG: 150,chr16,18581662,18583035,1373,150,875,21.8,63.7,1.09
CpG: 90,chr16,18586255,18587212,957,90,525,18.8,54.9,1.25
CpG: 78,chr16,18588042,18589039,997,78,658,15.6,66,0.72
CpG: 26,chr16,18590442,18590723,281,26,183,18.5,65.1,0.89
CpG: 32,chr16,18591672,18591958,286,32,198,22.4,69.2,0.94
CpG: 105,chr16,18620742,18621814,1072,105,733,19.6,68.4,0.84
CpG: 85,chr16,18626112,18626774,662,85,475,25.7,71.8,1
CpG: 56,chr16,18629481,18630133,652,56,364,17.2,55.8,1.12
CpG: 78,chr16,18777114,18777946,832,78,527,18.8,63.3,0.94
CpG: 28,chr16,18812243,18812647,404,28,246,13.9,60.9,0.75
CpG: 35,chr16,18836678,18837010,332,35,222,21.1,66.9,0.95
CpG: 129,chr16,18876343,18877764,1421,129,890,18.2,62.6,0.93
CpG: 28,chr16,18976402,18976773,371,28,260,15.1,70.1,0.63
CpG: 33,chr16,19761053,19761371,318,33,218,20.8,68.6,0.92
CpG: 81,chr16,20097597,20098386,789,81,557,20.5,70.6,0.84
CpG: 71,chr16,20141057,20141558,501,71,361,28.3,72.1,1.12
CpG: 69,chr16,20240838,20241397,559,69,380,24.7,68,1.09
CpG: 40,chr16,20301978,20302472,494,40,314,16.2,63.6,0.8
CpG: 63,chr16,20425909,20426608,699,63,461,18,66,0.85
CpG: 28,chr16,20498869,20499147,278,28,175,20.1,62.9,1.02
CpG: 72,chr16,20516782,20517401,619,72,458,23.3,74,0.85
CpG: 25,chr16,20531102,20531450,348,25,237,14.4,68.1,0.62
CpG: 39,chr16,20535417,20535868,451,39,311,17.3,69,0.77
CpG: 49,chr16,20548195,20548752,557,49,344,17.6,61.8,0.92
CpG: 43,chr16,20591192,20591631,439,43,302,19.6,68.8,0.83
CpG: 34,chr16,20611337,20611814,477,34,277,14.3,58.1,0.85
CpG: 220,chr16,20619764,20622355,2591,220,1679,17,64.8,0.81
CpG: 36,chr16,20629746,20630039,293,36,219,24.6,74.7,0.88
CpG: 41,chr16,20651554,20652001,447,41,299,18.3,66.9,0.83
CpG: 90,chr16,20672553,20673506,953,90,575,18.9,60.3,1.05
CpG: 33,chr16,20693223,20693638,415,33,292,15.9,70.4,0.65
CpG: 33,chr16,20695815,20696213,398,33,245,16.6,61.6,0.88
CpG: 133,chr16,20716048,20718012,1964,133,1231,13.5,62.7,0.7
CpG: 80,chr16,20732786,20733764,978,80,601,16.4,61.5,0.87
CpG: 88,chr16,21204591,21205625,1034,88,641,17,62,0.89
CpG: 24,chr16,21214366,21214690,324,24,187,14.8,57.7,0.89
CpG: 38,chr16,21248358,21248824,466,38,315,16.3,67.6,0.72
CpG: 31,chr16,21333232,21333502,270,31,193,23,71.5,0.9
CpG: 53,chr16,21423075,21423569,494,53,331,21.5,67,0.96
CpG: 30,chr16,21612998,21613283,285,30,205,21.1,71.9,0.9
CpG: 86,chr16,21694141,21695013,872,86,537,19.7,61.6,1.04
CpG: 47,chr16,21794116,21794707,591,47,363,15.9,61.4,0.87
CpG: 18,chr16,21926270,21926484,214,18,136,16.8,63.6,0.83
CpG: 48,chr16,21947243,21947648,405,48,299,23.7,73.8,0.87
CpG: 73,chr16,22009184,22010017,833,73,479,17.5,57.5,1.06
CpG: 180,chr16,22161353,22163364,2011,180,1275,17.9,63.4,0.9
CpG: 104,chr16,22265286,22266198,912,104,620,22.8,68,1.01
CpG: 93,chr16,22439207,22440193,986,93,623,18.9,63.2,0.97
CpG: 39,chr16,22656809,22657280,471,39,317,16.6,67.3,0.74
CpG: 79,chr16,22857344,22858214,870,79,558,18.2,64.1,0.89
CpG: 117,chr16,23107282,23108513,1231,117,762,19,61.9,1.01
CpG: 42,chr16,23127687,23128101,414,42,274,20.3,66.2,0.93
CpG: 48,chr16,23224892,23225504,612,48,385,15.7,62.9,0.79
CpG: 19,chr16,23431240,23431460,220,19,137,17.3,62.3,0.9
CpG: 21,chr16,23890614,23890859,245,21,162,17.1,66.1,0.79
CpG: 20,chr16,23927413,23927642,229,20,142,17.5,62,0.92
CpG: 21,chr16,23983311,23983527,216,21,143,19.4,66.2,0.89
CpG: 53,chr16,23987451,23988223,772,53,406,13.7,52.6,1.01
