name,chr,start,end,score
H3.3_44447,chr7,30483921.0,30484305.0,73.84
H3.3_44448,chr7,30486478.0,30486780.0,82.93
H3.3_44449,chr7,30487290.0,30487640.0,122.94
H3.3_44450,chr7,30490583.0,30491044.0,92.43
H3.3_44451,chr7,30491647.0,30491881.0,70.07
H3.3_44452,chr7,30504908.0,30505199.0,54.18
H3.3_44453,chr7,30515727.0,30516045.0,119.42
H3.3_44454,chr7,30517823.0,30517979.0,59.69
H3.3_44455,chr7,30525627.0,30525986.0,88.29
H3.3_44456,chr7,30533144.0,30533504.0,62.01
H3.3_44457,chr7,30541873.0,30542159.0,62.01
H3.3_44458,chr7,30557485.0,30557836.0,116.62
H3.3_44459,chr7,30564417.0,30564714.0,81.18
H3.3_44460,chr7,30566247.0,30566424.0,53.17
H3.3_44461,chr7,30566747.0,30567411.0,177.81
H3.3_44462,chr7,30567493.0,30567776.0,77.84
H3.3_44463,chr7,30568225.0,30568536.0,89.38
H3.3_44464,chr7,30569015.0,30569631.0,147.69
H3.3_44465,chr7,30582609.0,30582878.0,51.78
H3.3_44466,chr7,30595030.0,30595289.0,59.4
H3.3_44467,chr7,30595327.0,30595656.0,99.61
H3.3_44468,chr7,30599714.0,30599921.0,59.18
H3.3_44469,chr7,30600364.0,30600944.0,237.07
H3.3_44470,chr7,30603078.0,30603297.0,57.5
H3.3_44471,chr7,30604069.0,30604335.0,87.49
H3.3_44472,chr7,30604684.0,30605579.0,228.82
H3.3_44473,chr7,30606787.0,30607123.0,74.8
H3.3_44474,chr7,30608406.0,30608616.0,60.73
H3.3_44475,chr7,30615240.0,30615878.0,145.56
H3.3_44476,chr7,30616018.0,30616359.0,135.24
H3.3_44477,chr7,30618884.0,30619025.0,62.21
H3.3_44478,chr7,30619717.0,30619881.0,62.48
H3.3_44479,chr7,30627035.0,30627286.0,85.66
H3.3_44480,chr7,30635604.0,30636092.0,106.62
H3.3_44481,chr7,30656777.0,30656937.0,83.49
H3.3_44482,chr7,30772708.0,30773092.0,137.98
H3.3_44483,chr7,30773496.0,30773660.0,62.18
H3.3_44484,chr7,30785761.0,30785973.0,62.74
H3.3_44485,chr7,30786182.0,30786550.0,82.72
H3.3_44486,chr7,30829425.0,30829861.0,109.2
H3.3_44487,chr7,30844645.0,30845325.0,354.44
H3.3_44488,chr7,30905179.0,30905382.0,59.27
H3.3_44489,chr7,30910115.0,30910289.0,52.94
H3.3_44490,chr7,30958353.0,30958596.0,50.65
H3.3_44491,chr7,31050522.0,31050689.0,51.27
H3.3_44492,chr7,31052541.0,31052981.0,122.37
H3.3_44493,chr7,31072415.0,31072606.0,55.27
H3.3_44494,chr7,31128249.0,31128668.0,154.55
H3.3_44495,chr7,31131134.0,31131552.0,139.07
H3.3_44496,chr7,31149476.0,31149769.0,87.95
H3.3_44497,chr7,31151848.0,31152061.0,85.48
H3.3_44498,chr7,31153123.0,31153481.0,86.72
H3.3_44499,chr7,31155488.0,31155808.0,81.41
H3.3_44500,chr7,31161353.0,31161606.0,66.54
H3.3_44501,chr7,31162555.0,31162929.0,127.86
H3.3_44502,chr7,34140145.0,34140269.0,50.36
H3.3_44503,chr7,34140329.0,34140725.0,140.08
H3.3_44504,chr7,34141133.0,34141476.0,73.48
H3.3_44505,chr7,34141477.0,34141719.0,97.98
H3.3_44506,chr7,34142091.0,34143141.0,383.03
H3.3_44507,chr7,34143405.0,34143618.0,79.89
H3.3_44508,chr7,34143824.0,34144024.0,70.3
H3.3_44509,chr7,34144463.0,34144821.0,90.5
H3.3_44510,chr7,34145007.0,34145292.0,66.38
H3.3_44511,chr7,34145508.0,34145862.0,109.27
H3.3_44512,chr7,34145914.0,34146254.0,100.3
H3.3_44513,chr7,34147161.0,34147639.0,103.21
H3.3_44514,chr7,34157982.0,34158261.0,64.5
H3.3_44515,chr7,34168960.0,34169160.0,74.21
H3.3_44516,chr7,34183593.0,34184066.0,132.89
H3.3_44517,chr7,34185280.0,34185499.0,84.59
H3.3_44518,chr7,34192681.0,34192901.0,59.68
H3.3_44519,chr7,34200965.0,34201210.0,59.16
H3.3_44520,chr7,34201789.0,34202072.0,79.95
H3.3_44521,chr7,34204346.0,34204485.0,54.02
H3.3_44522,chr7,34207062.0,34207406.0,98.12
H3.3_44523,chr7,34208347.0,34208752.0,55.57
H3.3_44524,chr7,34231427.0,34231718.0,71.13
H3.3_44525,chr7,34237080.0,34237272.0,59.55
H3.3_44526,chr7,34238979.0,34239262.0,97.3
H3.3_44527,chr7,34266950.0,34267197.0,53.16
H3.3_44528,chr7,34291344.0,34291512.0,63.33
H3.3_44529,chr7,34339290.0,34339610.0,72.84
H3.3_44530,chr7,34341018.0,34341185.0,52.8
H3.3_44531,chr7,34374210.0,34374480.0,65.33
H3.3_44532,chr7,34389035.0,34389368.0,85.41
H3.3_44533,chr7,34403741.0,34403987.0,106.33
H3.3_44534,chr7,34506466.0,34506680.0,50.6
H3.3_44535,chr7,34535604.0,34535820.0,64.48
H3.3_44536,chr7,34536975.0,34537356.0,111.66
H3.3_44537,chr7,34538498.0,34538649.0,52.46
H3.3_44538,chr7,34543253.0,34543499.0,76.27
H3.3_44539,chr7,34568753.0,34569000.0,108.16
H3.3_44540,chr7,34569851.0,34570812.0,362.42
H3.3_44541,chr7,34571189.0,34571571.0,72.98
H3.3_44542,chr7,34629809.0,34630231.0,152.93
H3.3_44543,chr7,34630783.0,34631261.0,157.6
H3.3_44544,chr7,34639097.0,34639443.0,73.07
H3.3_44545,chr7,34644522.0,34644967.0,104.12
H3.3_44546,chr7,34668574.0,34668928.0,107.01
H3.3_44547,chr7,34669680.0,34669930.0,59.16
H3.3_44548,chr7,34669999.0,34670425.0,147.55
H3.3_44549,chr7,34682415.0,34682762.0,112.23
H3.3_44550,chr7,34720816.0,34720993.0,71.51
H3.3_44551,chr7,34721089.0,34721537.0,122.24
H3.3_44552,chr7,34722346.0,34722686.0,123.35
H3.3_44553,chr7,34737139.0,34737418.0,82.45
H3.3_44554,chr7,34798596.0,34798738.0,50.93
H3.3_44555,chr7,34811550.0,34811841.0,57.06
H3.3_44556,chr7,35056834.0,35057026.0,74.11
H3.3_44557,chr7,35057329.0,35057611.0,91.27
H3.3_44558,chr7,35116605.0,35116837.0,77.06
H3.3_44559,chr7,35215790.0,35216072.0,58.18
H3.3_44560,chr7,35267174.0,35267376.0,53.58
H3.3_44561,chr7,35307634.0,35307796.0,58.34
H3.3_44562,chr7,35323015.0,35323361.0,140.08
H3.3_44563,chr7,35327274.0,35327434.0,56.1
H3.3_44564,chr7,35332820.0,35333064.0,89.13
H3.3_44565,chr7,35333324.0,35333534.0,76.73
H3.3_44566,chr7,35333573.0,35333816.0,101.1
H3.3_44567,chr7,35334561.0,35334716.0,52.79
H3.3_44568,chr7,35339449.0,35339664.0,52.99
H3.3_44569,chr7,35341264.0,35341520.0,98.11
H3.3_44570,chr7,35342707.0,35342936.0,101.73
H3.3_44571,chr7,35345202.0,35345348.0,53.13
H3.3_44572,chr7,35352530.0,35352759.0,77.25
H3.3_44573,chr7,35373724.0,35373967.0,52.31
H3.3_44574,chr7,35378835.0,35379251.0,150.71
H3.3_44575,chr7,35379381.0,35379603.0,52.99
H3.3_44576,chr7,35381284.0,35381713.0,99.0
H3.3_44577,chr7,35382158.0,35382509.0,145.7
H3.3_44578,chr7,35389007.0,35389415.0,62.38
H3.3_44579,chr7,35390860.0,35391058.0,59.91
H3.3_44580,chr7,35392417.0,35392657.0,59.02
H3.3_44581,chr7,35394203.0,35394691.0,133.1
H3.3_44582,chr7,35400444.0,35400762.0,93.32
H3.3_44583,chr7,35419568.0,35419772.0,59.27
H3.3_44584,chr7,35435378.0,35435704.0,71.4
H3.3_44585,chr7,35447367.0,35447712.0,90.0
H3.3_44586,chr7,35531097.0,35531474.0,145.26
H3.3_44587,chr7,35531569.0,35531755.0,54.58
H3.3_44588,chr7,35555941.0,35556220.0,73.19
H3.3_44589,chr7,35564400.0,35564547.0,52.74
H3.3_44590,chr7,35583545.0,35583866.0,81.63
H3.3_44591,chr7,35593750.0,35593964.0,58.86
H3.3_44592,chr7,35594766.0,35594974.0,51.98
H3.3_44593,chr7,35617401.0,35617633.0,71.91
H3.3_44594,chr7,35631091.0,35631567.0,106.71
H3.3_44595,chr7,35639556.0,35639765.0,76.45
H3.3_44596,chr7,35641741.0,35641941.0,62.86
H3.3_44597,chr7,35651184.0,35651517.0,58.68
H3.3_44598,chr7,35656598.0,35656908.0,125.66
H3.3_44599,chr7,35658370.0,35658571.0,55.12
H3.3_44600,chr7,35668345.0,35668516.0,51.92
H3.3_44601,chr7,35688329.0,35688495.0,52.94
H3.3_44602,chr7,35772001.0,35772262.0,74.62
H3.3_44603,chr7,35791509.0,35791813.0,74.29
H3.3_44604,chr7,36644307.0,36644506.0,66.75
H3.3_44605,chr7,36678065.0,36678331.0,122.02
H3.3_44606,chr7,36689465.0,36689604.0,50.07
H3.3_44607,chr7,37842184.0,37842365.0,68.65
H3.3_44608,chr7,37933832.0,37934230.0,52.2
H3.3_44609,chr7,37952920.0,37953089.0,51.65
H3.3_44610,chr7,37959542.0,37959705.0,51.17
H3.3_44611,chr7,37992985.0,37993317.0,74.94
H3.3_44612,chr7,38020354.0,38020603.0,89.43
H3.3_44613,chr7,38047764.0,38047920.0,51.65
H3.3_44614,chr7,38060186.0,38060338.0,50.57
H3.3_44615,chr7,38067685.0,38067948.0,69.92
H3.3_44616,chr7,38085522.0,38085933.0,75.23
H3.3_44617,chr7,38086220.0,38086431.0,56.87
H3.3_44618,chr7,38086445.0,38086600.0,61.83
H3.3_44619,chr7,38093789.0,38094050.0,83.11
H3.3_44620,chr7,38094051.0,38094645.0,230.97
H3.3_44621,chr7,38095678.0,38096024.0,77.85
H3.3_44622,chr7,38096373.0,38096591.0,62.94
H3.3_44623,chr7,38097512.0,38097792.0,89.75
H3.3_44624,chr7,38098225.0,38098659.0,140.65
H3.3_44625,chr7,38098870.0,38099223.0,79.4
H3.3_44626,chr7,38099276.0,38099725.0,216.1
H3.3_44627,chr7,38101079.0,38101369.0,83.84
H3.3_44628,chr7,38111677.0,38112022.0,91.51
H3.3_44629,chr7,38112425.0,38112850.0,109.97
H3.3_44630,chr7,38113730.0,38113855.0,50.92
H3.3_44631,chr7,38156726.0,38157048.0,79.27
H3.3_44632,chr7,38173755.0,38173901.0,59.04
H3.3_44633,chr7,38174778.0,38175043.0,52.31
H3.3_44634,chr7,38182004.0,38182223.0,66.56
H3.3_44635,chr7,38185116.0,38185331.0,61.58
H3.3_44636,chr7,38191179.0,38191455.0,115.87
H3.3_44637,chr7,38212216.0,38212484.0,60.16
H3.3_44638,chr7,38213313.0,38213586.0,61.27
H3.3_44639,chr7,38213902.0,38214219.0,78.22
H3.3_44640,chr7,38227091.0,38227341.0,81.59
H3.3_44641,chr7,38227385.0,38227727.0,98.59
H3.3_44642,chr7,38228246.0,38228388.0,50.93
H3.3_44643,chr7,38237237.0,38237604.0,117.54
H3.3_44644,chr7,38251673.0,38251852.0,52.94
H3.3_44645,chr7,38267493.0,38267715.0,65.71
H3.3_44646,chr7,39486343.0,39486538.0,51.89
H3.3_44647,chr7,39552265.0,39552433.0,51.14
H3.3_44648,chr7,39782589.0,39782794.0,75.88
H3.3_44649,chr7,41581916.0,41582167.0,80.66
H3.3_44650,chr7,42498443.0,42498587.0,66.08
H3.3_44651,chr7,43167965.0,43168119.0,110.65
H3.3_44652,chr7,43176645.0,43176800.0,56.92
H3.3_44653,chr7,43273464.0,43273897.0,125.55
H3.3_44654,chr7,43275338.0,43275485.0,55.36
H3.3_44655,chr7,43347035.0,43347237.0,58.5
H3.3_44656,chr7,43442193.0,43442368.0,53.46
H3.3_44657,chr7,43488863.0,43489227.0,106.94
H3.3_44658,chr7,43489478.0,43489790.0,63.68
H3.3_44659,chr7,43547095.0,43547693.0,195.69
H3.3_44660,chr7,43548185.0,43548369.0,72.52
H3.3_44661,chr7,43562337.0,43562773.0,71.82
H3.3_44662,chr7,43584118.0,43584406.0,84.93
H3.3_44663,chr7,43594743.0,43595058.0,79.27
H3.3_44664,chr7,43607335.0,43607675.0,119.93
H3.3_44665,chr7,43608646.0,43608827.0,62.35
H3.3_44666,chr7,43675518.0,43675751.0,73.47
H3.3_44667,chr7,43681345.0,43681555.0,62.18
H3.3_44668,chr7,43776383.0,43776667.0,81.8
H3.3_44669,chr7,43780663.0,43780922.0,57.91
H3.3_44670,chr7,43780932.0,43781205.0,58.63
H3.3_44671,chr7,43782028.0,43782278.0,53.58
H3.3_44672,chr7,43816937.0,43817306.0,84.74
H3.3_44673,chr7,44249986.0,44250181.0,78.24
H3.3_44674,chr7,44250348.0,44250641.0,79.44
H3.3_44675,chr7,44252274.0,44252593.0,157.04
H3.3_44676,chr7,44253253.0,44253782.0,154.3
H3.3_44677,chr7,44274774.0,44274941.0,56.34
H3.3_44678,chr7,44276327.0,44276548.0,64.33
H3.3_44679,chr7,44291380.0,44291573.0,95.34
H3.3_44680,chr7,44308835.0,44309110.0,52.98
H3.3_44681,chr7,44309380.0,44309596.0,51.99
H3.3_44682,chr7,44334946.0,44335335.0,90.33
H3.3_44683,chr7,44344562.0,44344772.0,76.45
H3.3_44684,chr7,44348614.0,44348896.0,72.88
H3.3_44685,chr7,44355511.0,44355665.0,50.53
H3.3_44686,chr7,44356821.0,44357076.0,96.29
H3.3_44687,chr7,44358035.0,44358340.0,116.79
H3.3_44688,chr7,44358938.0,44359215.0,89.17
H3.3_44689,chr7,44375965.0,44376485.0,71.51
H3.3_44690,chr7,44382288.0,44382425.0,51.67
H3.3_44691,chr7,44382571.0,44383032.0,176.08
H3.3_44692,chr7,44383539.0,44383767.0,79.05
H3.3_44693,chr7,44396991.0,44397465.0,111.83
H3.3_44694,chr7,44398798.0,44399006.0,52.64
H3.3_44695,chr7,44400679.0,44400946.0,61.59
H3.3_44696,chr7,44429582.0,44429937.0,101.71
H3.3_44697,chr7,44430170.0,44430500.0,107.26
H3.3_44698,chr7,44432516.0,44432950.0,158.33
H3.3_44699,chr7,44445445.0,44446012.0,170.17
H3.3_44700,chr7,44474410.0,44474596.0,51.28
H3.3_44701,chr7,44484563.0,44484831.0,56.82
H3.3_44702,chr7,44485186.0,44485518.0,85.5
H3.3_44703,chr7,44487012.0,44487424.0,60.15
H3.3_44704,chr7,44492946.0,44493227.0,73.15
H3.3_44705,chr7,44494818.0,44495173.0,58.42
H3.3_44706,chr7,44499048.0,44499340.0,91.64
H3.3_44707,chr7,44499410.0,44499616.0,59.39
H3.3_44708,chr7,44500041.0,44500381.0,77.58
H3.3_44709,chr7,44500653.0,44501148.0,125.25
H3.3_44710,chr7,44525989.0,44526383.0,119.29
H3.3_44711,chr7,44526429.0,44526793.0,94.86
H3.3_44712,chr7,44527968.0,44528217.0,52.62
H3.3_44713,chr7,44532354.0,44532939.0,97.22
H3.3_44714,chr7,44533120.0,44533473.0,76.09
H3.3_44715,chr7,44533674.0,44533997.0,69.24
H3.3_44716,chr7,44535317.0,44537135.0,389.77
H3.3_44717,chr7,44537140.0,44537412.0,59.89
H3.3_44718,chr7,44537433.0,44537976.0,119.09
H3.3_44719,chr7,44539811.0,44540363.0,221.23
H3.3_44720,chr7,44549707.0,44550396.0,229.13
H3.3_44721,chr7,44550404.0,44550896.0,113.2
H3.3_44722,chr7,44552197.0,44552554.0,76.28
H3.3_44723,chr7,44552574.0,44553107.0,109.82
H3.3_44724,chr7,44553639.0,44553982.0,86.0
H3.3_44725,chr7,44557006.0,44557242.0,65.23
H3.3_44726,chr7,44571870.0,44572045.0,50.82
H3.3_44727,chr7,44583273.0,44583442.0,63.43
H3.3_44728,chr7,44588168.0,44588498.0,79.75
H3.3_44729,chr7,44589770.0,44590185.0,147.9
H3.3_44730,chr7,44594672.0,44594866.0,58.3
H3.3_44731,chr7,44595406.0,44595710.0,52.93
H3.3_44732,chr7,44596172.0,44596397.0,63.4
H3.3_44733,chr7,44596424.0,44596649.0,79.89
H3.3_44734,chr7,44603185.0,44603581.0,125.44
H3.3_44735,chr7,44605370.0,44606021.0,225.28
H3.3_44736,chr7,44606317.0,44606944.0,221.69
H3.3_44737,chr7,44613514.0,44613991.0,71.52
H3.3_44738,chr7,44614284.0,44614584.0,89.54
H3.3_44739,chr7,44615759.0,44615942.0,52.49
H3.3_44740,chr7,44615955.0,44616333.0,148.39
H3.3_44741,chr7,44619619.0,44619800.0,64.5
H3.3_44742,chr7,44623215.0,44623644.0,66.33
H3.3_44743,chr7,44623842.0,44624501.0,107.97
H3.3_44744,chr7,44625784.0,44625963.0,59.49
H3.3_44745,chr7,44629569.0,44629883.0,53.37
H3.3_44746,chr7,44632162.0,44632432.0,58.07
H3.3_44747,chr7,44633380.0,44633572.0,51.28
H3.3_44748,chr7,44633911.0,44634201.0,93.91
H3.3_44749,chr7,44638306.0,44638740.0,126.95
H3.3_44750,chr7,44639270.0,44639578.0,128.42
H3.3_44751,chr7,44640395.0,44640710.0,91.55
H3.3_44752,chr7,44647792.0,44648032.0,60.49
H3.3_44753,chr7,44655011.0,44655355.0,51.25
H3.3_44754,chr7,44662514.0,44662916.0,108.55
H3.3_44755,chr7,44663034.0,44663665.0,148.58
H3.3_44756,chr7,44665003.0,44665249.0,52.31
H3.3_44757,chr7,44667139.0,44667405.0,82.94
H3.3_44758,chr7,44667423.0,44667658.0,58.21
H3.3_44759,chr7,44668404.0,44668830.0,139.22
H3.3_44760,chr7,44670346.0,44670800.0,129.38
H3.3_44761,chr7,44684818.0,44685662.0,279.02
H3.3_44762,chr7,44692256.0,44692507.0,65.33
H3.3_44763,chr7,44696750.0,44697160.0,104.95
H3.3_44764,chr7,44697241.0,44697570.0,82.58
H3.3_44765,chr7,44697798.0,44697984.0,70.6
H3.3_44766,chr7,44701808.0,44702087.0,54.18
H3.3_44767,chr7,44702503.0,44702899.0,134.55
H3.3_44768,chr7,44708828.0,44709662.0,227.58
H3.3_44769,chr7,44732777.0,44732987.0,59.38
H3.3_44770,chr7,44744631.0,44744947.0,92.74
H3.3_44771,chr7,44819930.0,44820221.0,73.97
H3.3_44772,chr7,44822966.0,44823162.0,57.7
H3.3_44773,chr7,44823488.0,44823907.0,104.48
H3.3_44774,chr7,44823999.0,44824277.0,93.24
H3.3_44775,chr7,44828715.0,44829098.0,117.07
H3.3_44776,chr7,44829133.0,44829466.0,52.57
H3.3_44777,chr7,44829611.0,44830295.0,183.23
H3.3_44778,chr7,44830594.0,44831153.0,109.43
H3.3_44779,chr7,44832245.0,44832664.0,128.71
H3.3_44780,chr7,44833763.0,44834255.0,131.61
H3.3_44781,chr7,44851364.0,44851874.0,63.4
H3.3_44782,chr7,44854577.0,44854900.0,80.91
H3.3_44783,chr7,44855322.0,44855527.0,52.16
H3.3_44784,chr7,44855692.0,44855997.0,77.67
H3.3_44785,chr7,44857497.0,44857732.0,50.2
H3.3_44786,chr7,44860219.0,44860738.0,160.83
H3.3_44787,chr7,44860938.0,44861301.0,63.19
H3.3_44788,chr7,44861329.0,44861703.0,100.01
H3.3_44789,chr7,44862126.0,44862383.0,87.83
H3.3_44790,chr7,44862546.0,44862756.0,58.1
H3.3_44791,chr7,44863064.0,44863256.0,57.92
H3.3_44792,chr7,44863337.0,44864089.0,216.73
H3.3_44793,chr7,44865569.0,44865888.0,73.29
H3.3_44794,chr7,44875749.0,44875953.0,82.37
H3.3_44795,chr7,44877384.0,44877688.0,53.73
H3.3_44796,chr7,44885406.0,44885724.0,78.23
H3.3_44797,chr7,44886208.0,44886538.0,59.41
H3.3_44798,chr7,44893366.0,44893765.0,147.45
H3.3_44799,chr7,44896649.0,44896886.0,50.99
H3.3_44800,chr7,44897686.0,44897902.0,65.94
H3.3_44801,chr7,44897974.0,44898340.0,85.58
H3.3_44802,chr7,44898354.0,44898640.0,56.11
H3.3_44803,chr7,44901462.0,44901952.0,137.64
H3.3_44804,chr7,44902270.0,44902620.0,90.66
H3.3_44805,chr7,44903011.0,44903309.0,87.3
H3.3_44806,chr7,44905367.0,44905768.0,108.63
H3.3_44807,chr7,44908878.0,44909221.0,56.84
H3.3_44808,chr7,44913783.0,44914231.0,102.57
H3.3_44809,chr7,44922174.0,44922855.0,159.82
H3.3_44810,chr7,44926129.0,44926394.0,68.7
H3.3_44811,chr7,44926991.0,44927262.0,54.02
H3.3_44812,chr7,44943075.0,44943214.0,50.12
H3.3_44813,chr7,44949961.0,44950299.0,51.52
H3.3_44814,chr7,44951671.0,44951917.0,52.09
H3.3_44815,chr7,44952349.0,44952657.0,109.27
H3.3_44816,chr7,44953811.0,44954163.0,88.66
H3.3_44817,chr7,44954344.0,44954605.0,56.95
H3.3_44818,chr7,44957843.0,44958348.0,134.9
H3.3_44819,chr7,44958816.0,44959272.0,130.32
H3.3_44820,chr7,44962605.0,44962920.0,118.6
H3.3_44821,chr7,44962969.0,44963263.0,108.67
H3.3_44822,chr7,44963893.0,44964148.0,56.52
H3.3_44823,chr7,44966352.0,44966971.0,255.95
H3.3_44824,chr7,44970375.0,44970862.0,171.32
H3.3_44825,chr7,44974989.0,44975791.0,416.7
H3.3_44826,chr7,44975853.0,44976010.0,69.22
H3.3_44827,chr7,44976942.0,44977477.0,208.95
H3.3_44828,chr7,44977550.0,44977888.0,93.74
H3.3_44829,chr7,44978237.0,44978427.0,59.02
H3.3_44830,chr7,44978741.0,44979040.0,145.82
H3.3_44831,chr7,44979152.0,44979464.0,101.88
H3.3_44832,chr7,44979466.0,44979697.0,54.66
H3.3_44833,chr7,44981223.0,44981625.0,68.93
H3.3_44834,chr7,44982142.0,44982415.0,74.32
H3.3_44835,chr7,44983669.0,44984091.0,228.98
H3.3_44836,chr7,44984555.0,44984805.0,65.7
H3.3_44837,chr7,44988190.0,44988402.0,68.44
H3.3_44838,chr7,44992315.0,44992589.0,83.29
H3.3_44839,chr7,44992883.0,44993162.0,62.61
H3.3_44840,chr7,45002435.0,45002695.0,57.96
H3.3_44841,chr7,45004282.0,45004571.0,77.67
H3.3_44842,chr7,45005235.0,45005603.0,96.27
H3.3_44843,chr7,45008840.0,45009247.0,77.03
H3.3_44844,chr7,45013503.0,45013819.0,78.8
H3.3_44845,chr7,45018976.0,45019202.0,59.82
H3.3_44846,chr7,45024267.0,45025106.0,217.19
H3.3_44847,chr7,45025107.0,45025320.0,54.44
H3.3_44848,chr7,45025448.0,45026182.0,233.93
H3.3_44849,chr7,45026358.0,45026573.0,79.29
H3.3_44850,chr7,45026807.0,45027315.0,211.87
H3.3_44851,chr7,45028403.0,45028693.0,102.62
H3.3_44852,chr7,45028736.0,45029088.0,85.41
H3.3_44853,chr7,45038411.0,45038803.0,108.55
H3.3_44854,chr7,45038940.0,45039142.0,50.74
H3.3_44855,chr7,45040495.0,45040728.0,74.82
H3.3_44856,chr7,45051472.0,45051807.0,78.23
H3.3_44857,chr7,45052034.0,45052299.0,61.72
H3.3_44858,chr7,45056756.0,45057192.0,79.01
H3.3_44859,chr7,45064085.0,45064431.0,54.92
H3.3_44860,chr7,45075069.0,45075572.0,85.12
H3.3_44861,chr7,45075766.0,45076193.0,54.31
H3.3_44862,chr7,45077817.0,45078249.0,118.02
H3.3_44863,chr7,45081058.0,45081390.0,112.92
H3.3_44864,chr7,45083069.0,45083556.0,109.1
H3.3_44865,chr7,45084669.0,45085120.0,123.32
H3.3_44866,chr7,45088578.0,45088838.0,88.33
H3.3_44867,chr7,45091137.0,45091353.0,59.27
H3.3_44868,chr7,45093113.0,45093405.0,80.84
H3.3_44869,chr7,45093831.0,45094067.0,80.79
H3.3_44870,chr7,45094660.0,45094876.0,61.76
H3.3_44871,chr7,45110533.0,45110796.0,59.75
H3.3_44872,chr7,45111371.0,45111573.0,59.75
H3.3_44873,chr7,45119335.0,45119826.0,118.96
H3.3_44874,chr7,45120662.0,45122356.0,656.2
H3.3_44875,chr7,45124599.0,45124997.0,80.98
H3.3_44876,chr7,45126197.0,45126741.0,346.46
H3.3_44877,chr7,45131118.0,45131458.0,80.91
H3.3_44878,chr7,45132593.0,45132804.0,51.11
H3.3_44879,chr7,45133790.0,45134566.0,214.39
H3.3_44880,chr7,45135476.0,45135753.0,57.86
H3.3_44881,chr7,45137166.0,45137530.0,99.2
H3.3_44882,chr7,45149553.0,45149769.0,56.56
H3.3_44883,chr7,45150611.0,45150865.0,80.45
H3.3_44884,chr7,45155524.0,45155720.0,56.85
H3.3_44885,chr7,45156235.0,45156479.0,53.37
H3.3_44886,chr7,45167280.0,45167505.0,62.15
H3.3_44887,chr7,45169371.0,45169590.0,64.31
H3.3_44888,chr7,45174576.0,45174847.0,63.87
H3.3_44889,chr7,45174893.0,45175265.0,102.03
H3.3_44890,chr7,45182614.0,45182959.0,76.68
H3.3_44891,chr7,45191865.0,45192428.0,105.84
H3.3_44892,chr7,45198897.0,45199249.0,124.73
H3.3_44893,chr7,45209040.0,45209347.0,85.74
H3.3_44894,chr7,45211054.0,45211284.0,55.5
H3.3_44895,chr7,45216891.0,45217248.0,57.5
H3.3_44896,chr7,45223172.0,45223504.0,85.41
H3.3_44897,chr7,45223607.0,45223859.0,64.91
H3.3_44898,chr7,45228486.0,45229102.0,210.87
H3.3_44899,chr7,45229819.0,45230172.0,163.06
H3.3_44900,chr7,45233137.0,45233282.0,65.76
H3.3_44901,chr7,45233724.0,45235096.0,473.05
H3.3_44902,chr7,45235362.0,45235799.0,141.19
H3.3_44903,chr7,45235826.0,45236253.0,128.36
H3.3_44904,chr7,45239392.0,45239629.0,72.72
H3.3_44905,chr7,45241727.0,45242139.0,77.16
H3.3_44906,chr7,45268410.0,45268688.0,68.16
H3.3_44907,chr7,45273121.0,45273342.0,50.46
H3.3_44908,chr7,45297025.0,45297249.0,67.81
H3.3_44909,chr7,45300266.0,45300477.0,58.1
H3.3_44910,chr7,45303077.0,45303265.0,52.96
H3.3_44911,chr7,45303641.0,45304141.0,130.58
H3.3_44912,chr7,45304640.0,45305170.0,142.33
H3.3_44913,chr7,45310220.0,45310466.0,57.23
H3.3_44914,chr7,45315467.0,45315706.0,63.71
H3.3_44915,chr7,45331161.0,45331511.0,60.04
H3.3_44916,chr7,45331937.0,45332119.0,52.26
H3.3_44917,chr7,45332510.0,45332851.0,61.12
H3.3_44918,chr7,45334681.0,45334871.0,52.63
H3.3_44919,chr7,45337826.0,45338254.0,78.64
H3.3_44920,chr7,45338594.0,45338984.0,77.56
H3.3_44921,chr7,45340747.0,45341347.0,115.3
H3.3_44922,chr7,45342924.0,45343382.0,86.83
H3.3_44923,chr7,45355572.0,45355820.0,63.64
H3.3_44924,chr7,45357522.0,45357699.0,51.58
H3.3_44925,chr7,45360319.0,45360572.0,57.18
H3.3_44926,chr7,45370927.0,45371295.0,91.24
H3.3_44927,chr7,45371592.0,45371895.0,67.62
H3.3_44928,chr7,45372294.0,45373262.0,349.77
H3.3_44929,chr7,45373420.0,45373895.0,146.07
H3.3_44930,chr7,45374135.0,45374357.0,53.26
H3.3_44931,chr7,45376515.0,45376877.0,82.34
H3.3_44932,chr7,45377622.0,45377867.0,70.89
H3.3_44933,chr7,45378208.0,45378417.0,69.4
H3.3_44934,chr7,45380297.0,45380605.0,70.26
H3.3_44935,chr7,45381015.0,45381250.0,55.04
H3.3_44936,chr7,45382373.0,45382618.0,52.31
H3.3_44937,chr7,45382644.0,45383143.0,86.83
H3.3_44938,chr7,45384243.0,45384571.0,52.47
H3.3_44939,chr7,45392410.0,45392580.0,51.93
H3.3_44940,chr7,45402233.0,45402427.0,57.08
H3.3_44941,chr7,45405746.0,45406110.0,63.97
H3.3_44942,chr7,45407188.0,45407438.0,67.65
H3.3_44943,chr7,45407610.0,45408154.0,125.06
H3.3_44944,chr7,45412404.0,45412692.0,62.23
H3.3_44945,chr7,45414008.0,45414382.0,135.24
