name,chr,start,end,Xi.pval,Xi_Xa,location
dnase_1299,chrX,99585460,99587989,0.20182,Xa_only,intergenic
dnase_1300,chrX,99589136,99598863,0.00156,XaXi,intergenic
dnase_1301,chrX,99603732,99606558,0.00391,Xi_only,intergenic
dnase_1302,chrX,99607771,99613935,0.03121,,intergenic
dnase_1303,chrX,99624046,99625908,1,,intergenic
dnase_1304,chrX,99626227,99631474,0.00613,XaXi,intergenic
dnase_1305,chrX,99631619,99632878,0.06183,,intergenic
dnase_1306,chrX,99640177,99641437,0.29244,,intergenic
dnase_1307,chrX,99656422,99663019,0.00678,XaXi,intergenic
dnase_1308,chrX,99818928,99823615,0.07908,Xa_only,no_ase_genedata
dnase_1309,chrX,99824034,99826824,0.0074,Xi_only,no_ase_genedata
dnase_1310,chrX,99840357,99842994,0.29829,,no_ase_genedata
dnase_1311,chrX,99844989,99849433,0.00963,Xi_only,no_ase_genedata
dnase_1312,chrX,99852685,99854952,0.00166,XaXi,intergenic
dnase_1313,chrX,99858442,99859819,0.47259,,intergenic
dnase_1314,chrX,99873021,99874790,0.01834,Xi_only,intergenic
dnase_1315,chrX,99974209,99977091,0.00088,XaXi,no_ase_genedata
dnase_1316,chrX,100160520,100161829,0.02465,,no_ase_genedata
dnase_1317,chrX,100329367,100331191,0.17587,,no_ase_genedata
dnase_1318,chrX,100390657,100393100,0.14927,,no_ase_genedata
dnase_1319,chrX,100393234,100397736,0.01343,XaXi,no_ase_genedata
dnase_1320,chrX,100402287,100405128,0.07014,,no_ase_genedata
dnase_1321,chrX,100428283,100430517,0.01795,XaXi,intergenic
dnase_1322,chrX,100431154,100434315,0.27154,Xa_only,intergenic
dnase_1323,chrX,100434667,100436319,0.02352,Xa_only,intergenic
dnase_1324,chrX,100442805,100443912,0.6464,,intergenic
dnase_1325,chrX,100479897,100481183,0.19097,,intergenic
dnase_1326,chrX,100493258,100495983,0.02867,Xa_only,inactivated
dnase_1327,chrX,100516364,100519299,0.10344,Xa_only,inactivated
dnase_1328,chrX,100521605,100523681,0.77288,,no_ase_genedata
dnase_1329,chrX,100592299,100595338,0.20032,,no_ase_genedata
dnase_1330,chrX,100596500,100598330,0.13011,Xa_only,no_ase_genedata
dnase_1331,chrX,100613171,100615256,0.61787,,nontranscribed
dnase_1332,chrX,100616939,100618603,0.08863,Xa_only,nontranscribed
dnase_1333,chrX,100624751,100627186,0.06473,Xa_only,inactivated
dnase_1334,chrX,100728527,100735046,0.01225,XaXi,inactivated
dnase_1335,chrX,100735202,100736882,0.81659,,nontranscribed
dnase_1336,chrX,100737053,100742774,0.00076,XaXi,nontranscribed
dnase_1337,chrX,100766646,100773396,0.00051,XaXi,inactivated
dnase_1338,chrX,100773634,100778484,0.00104,XaXi,inactivated
dnase_1339,chrX,100786586,100788490,0.47606,,inactivated
dnase_1340,chrX,100794644,100796182,0.87715,,inactivated
dnase_1341,chrX,100796252,100798762,0.70469,,inactivated
dnase_1342,chrX,100801004,100803042,0.25217,,inactivated
dnase_1343,chrX,101059067,101060329,0.23794,,no_ase_genedata
dnase_1344,chrX,101073880,101074834,0.00202,XaXi,no_ase_genedata
dnase_1345,chrX,101082138,101085721,0.00364,XaXi,no_ase_genedata
dnase_1346,chrX,101085784,101087258,0.5727,,no_ase_genedata
dnase_1347,chrX,101088941,101090174,0.7713,Xa_only,no_ase_genedata
dnase_1348,chrX,101096930,101098026,0.2982,,no_ase_genedata
dnase_1349,chrX,101126084,101127351,0.09634,Xa_only,no_ase_genedata
dnase_1350,chrX,101130222,101131765,0.63285,,no_ase_genedata
dnase_1351,chrX,101131790,101133003,0.47985,,no_ase_genedata
dnase_1352,chrX,101211993,101214142,0.03318,,no_ase_genedata
dnase_1353,chrX,101221203,101223382,0.00858,XaXi,no_ase_genedata
dnase_1354,chrX,101234498,101236277,0.20518,Xa_only,intergenic
dnase_1355,chrX,101253466,101257636,0.0035,XaXi,inactivated
dnase_1356,chrX,101257733,101261838,0.14114,,inactivated
dnase_1357,chrX,101263903,101266286,0.00372,Xi_only,inactivated
dnase_1358,chrX,101267080,101268687,0.70027,,inactivated
dnase_1359,chrX,101273249,101275402,0.19078,,inactivated
dnase_1360,chrX,101277977,101279458,1,,inactivated
dnase_1361,chrX,101280183,101288548,0.00344,XaXi,inactivated
dnase_1362,chrX,101291004,101311590,0.00002,XaXi,inactivated
dnase_1363,chrX,101325646,101327128,0,Xi_only,no_ase_genedata
dnase_1364,chrX,101327751,101330523,0.00916,Xi_only,intergenic
dnase_1365,chrX,101331507,101334196,0.00264,XaXi,intergenic
dnase_1366,chrX,101337585,101339504,0.06741,Xa_only,intergenic
dnase_1367,chrX,101372713,101374401,0.22248,,nontranscribed
dnase_1368,chrX,101380611,101388050,0.02657,Xa_only,nontranscribed
dnase_1369,chrX,101388657,101389910,1,,nontranscribed
dnase_1370,chrX,101395332,101397887,0.455,,intergenic
dnase_1371,chrX,101406334,101408879,0.0601,Xa_only,inactivated
dnase_1372,chrX,101410920,101421581,0.00098,XaXi,inactivated
dnase_1373,chrX,101427412,101430869,0.03318,Xa_only,inactivated
dnase_1374,chrX,101451039,101454002,0.03225,Xa_only,inactivated
dnase_1375,chrX,101478021,101479417,0.24696,Xa_only,intergenic
dnase_1376,chrX,101481423,101482415,0.96718,Xa_only,intergenic
dnase_1377,chrX,101485934,101487279,0.02232,Xa_only,intergenic
dnase_1378,chrX,101504491,101505788,0.7879,Xa_only,intergenic
dnase_1379,chrX,101515257,101516434,1,,intergenic
dnase_1380,chrX,101518147,101520615,0.00309,XaXi,intergenic
dnase_1381,chrX,101521598,101523063,0,XaXi,intergenic
dnase_1382,chrX,101527000,101528172,0.43175,,escaping
dnase_1383,chrX,101531855,101533660,0.00337,XaXi,escaping
dnase_1384,chrX,101622044,101624115,0.00048,XaXi,intergenic
dnase_1385,chrX,101624260,101625361,0.47252,,intergenic
dnase_1386,chrX,101636440,101637626,0.11944,Xa_only,escaping
dnase_1387,chrX,101639252,101641792,0,XaXi,escaping
dnase_1388,chrX,101695223,101696445,0.00453,XaXi,intergenic
dnase_1389,chrX,101696624,101699144,0.00011,XaXi,intergenic
dnase_1390,chrX,101704830,101705924,,,intergenic
dnase_1391,chrX,101708601,101710124,0.00433,XaXi,intergenic
dnase_1392,chrX,101716117,101716916,0.4733,,intergenic
dnase_1393,chrX,101718763,101719938,0.46713,,intergenic
dnase_1394,chrX,101727710,101728967,0.24033,,no_ase_genedata
dnase_1395,chrX,101729636,101739347,0.00288,XaXi,no_ase_genedata
dnase_1396,chrX,101740664,101742019,1,,intergenic
dnase_1397,chrX,101759736,101760840,0.60004,Xa_only,intergenic
dnase_1398,chrX,101771556,101772782,0.03344,,intergenic
dnase_1399,chrX,101773009,101775143,0.00763,XaXi,intergenic
dnase_1400,chrX,101791178,101792304,0.06358,,inactivated
dnase_1401,chrX,101792802,101796264,0.00171,XaXi,inactivated
dnase_1402,chrX,101796534,101797655,0.01807,Xi_only,inactivated
dnase_1403,chrX,101816898,101820014,0.01506,XaXi,intergenic
dnase_1404,chrX,101820139,101823643,0.02081,Xi_only,intergenic
dnase_1405,chrX,101844251,101848014,0.04517,,nontranscribed
dnase_1406,chrX,101848304,101852886,0.00029,XaXi,nontranscribed
dnase_1407,chrX,101863018,101866705,0.01053,XaXi,nontranscribed
dnase_1408,chrX,101875399,101878044,0.01608,Xi_only,nontranscribed
dnase_1409,chrX,101881731,101888258,0.00104,XaXi,nontranscribed
dnase_1410,chrX,101888450,101892159,0.00433,XaXi,nontranscribed
dnase_1411,chrX,101901215,101903526,0.03646,Xa_only,nontranscribed
dnase_1412,chrX,101926999,101931689,0.00466,XaXi,nontranscribed
dnase_1413,chrX,101931878,101934260,0.16055,Xa_only,nontranscribed
dnase_1414,chrX,101934692,101936428,0.03186,Xa_only,nontranscribed
dnase_1415,chrX,101941784,101947153,0.00207,XaXi,nontranscribed
dnase_1416,chrX,101953364,101955130,0,XaXi,nontranscribed
dnase_1417,chrX,101978248,101980132,0.1836,Xa_only,intergenic
dnase_1418,chrX,101981214,101982888,0.47021,,intergenic
dnase_1419,chrX,101983405,101985480,0.02305,,intergenic
dnase_1420,chrX,101993349,101994808,0.02178,,intergenic
dnase_1421,chrX,102003148,102007542,0.00537,XaXi,intergenic
dnase_1422,chrX,102015988,102021345,0.00611,XaXi,intergenic
dnase_1423,chrX,102022098,102024317,0.37776,,intergenic
dnase_1424,chrX,102036614,102038469,0.0803,Xa_only,intergenic
dnase_1425,chrX,102042856,102044228,1,Xa_only,intergenic
dnase_1426,chrX,102059162,102061604,0.22446,,no_ase_genedata
dnase_1427,chrX,102063528,102076596,0.00069,XaXi,no_ase_genedata
dnase_1428,chrX,102076840,102080527,0.00237,XaXi,intergenic
dnase_1429,chrX,102080582,102083636,0.64085,Xa_only,intergenic
dnase_1430,chrX,102084873,102087080,0.02155,,intergenic
dnase_1431,chrX,102090233,102096564,0.35423,,intergenic
dnase_1432,chrX,102098357,102100440,0.1118,,intergenic
dnase_1433,chrX,102118514,102120609,0,XaXi,no_ase_genedata
dnase_1434,chrX,102156080,102158032,0,XaXi,escaping
dnase_1435,chrX,102159356,102160666,0.61289,,escaping
dnase_1436,chrX,102162916,102164214,0.19611,,intergenic
dnase_1437,chrX,102166271,102168183,0.07464,Xa_only,intergenic
dnase_1438,chrX,102169903,102172422,0.14969,Xa_only,intergenic
dnase_1439,chrX,102177940,102179823,0.00341,XaXi,intergenic
dnase_1440,chrX,102180056,102182444,0.07869,Xa_only,escaping
dnase_1441,chrX,102188507,102190316,0.47909,Xa_only,escaping
dnase_1442,chrX,102192343,102194443,0.47503,,escaping
dnase_1443,chrX,102208495,102209530,0.00695,Xi_only,intergenic
dnase_1444,chrX,102215070,102216500,1,,intergenic
dnase_1445,chrX,102218768,102220429,0.85996,,intergenic
dnase_1446,chrX,102247045,102255034,0.00005,XaXi,inactivated
dnase_1447,chrX,102258126,102264176,0.0047,Xi_only,intergenic
dnase_1448,chrX,102281760,102285390,0.03862,Xa_only,inactivated
dnase_1449,chrX,102290130,102292519,0.48069,,inactivated
dnase_1450,chrX,102301964,102304050,0.12756,,inactivated
dnase_1451,chrX,102304207,102306806,0.00684,XaXi,inactivated
dnase_1452,chrX,102348094,102350758,0.15271,,inactivated
dnase_1453,chrX,102382779,102383950,1,,inactivated
dnase_1454,chrX,102476374,102477570,0.4723,Xa_only,inactivated
dnase_1455,chrX,102478101,102479765,0.03057,,inactivated
dnase_1456,chrX,102503886,102506008,0.15319,Xa_only,inactivated
dnase_1457,chrX,102567697,102569334,0.02391,Xa_only,no_ase_genedata
dnase_1458,chrX,102570739,102572360,0.58634,,no_ase_genedata
dnase_1459,chrX,102643021,102645505,0.00112,XaXi,no_ase_genedata
dnase_1460,chrX,102655812,102657401,0.0235,Xa_only,intergenic
dnase_1461,chrX,102660396,102661217,1,,intergenic
dnase_1462,chrX,102686090,102687304,,,intergenic
dnase_1463,chrX,102706492,102707771,,,no_ase_genedata
dnase_1464,chrX,102725564,102726402,,,intergenic
dnase_1465,chrX,102867081,102868235,,,nontranscribed
dnase_1466,chrX,102921793,102922794,0.22545,,intergenic
dnase_1467,chrX,102927942,102929323,0.04363,,nontranscribed
dnase_1468,chrX,102932574,102937400,0.00265,XaXi,nontranscribed
dnase_1469,chrX,103025857,103027186,0.00054,XaXi,intergenic
dnase_1470,chrX,103108847,103109968,0.45507,,intergenic
dnase_1471,chrX,103159823,103161327,0.08441,,intergenic
dnase_1472,chrX,103185689,103187184,0.45536,,no_ase_genedata
dnase_1473,chrX,103215985,103217419,0.10524,,no_ase_genedata
dnase_1474,chrX,103252185,103253120,0.70189,,no_ase_genedata
dnase_1475,chrX,103273500,103275263,0.00145,XaXi,intergenic
dnase_1476,chrX,103320484,103323376,0.00984,XaXi,nontranscribed
dnase_1477,chrX,103335843,103337580,0.18787,,intergenic
dnase_1478,chrX,103345845,103346852,0.00278,Xi_only,intergenic
dnase_1479,chrX,103355751,103357670,0.00579,XaXi,no_ase_genedata
dnase_1480,chrX,103404568,103406923,0.00716,XaXi,intergenic
dnase_1481,chrX,103410861,103415155,0.13554,,nontranscribed
dnase_1482,chrX,103440440,103441647,0.07165,Xa_only,inactivated
dnase_1483,chrX,103443405,103444506,0.31438,,inactivated
dnase_1484,chrX,103446973,103448882,0.03403,,inactivated
dnase_1485,chrX,103449109,103450105,0.4562,,inactivated
dnase_1486,chrX,103452742,103454131,0.0557,,inactivated
dnase_1487,chrX,103456993,103458635,0.00174,XaXi,escaping
dnase_1488,chrX,103459271,103460816,1,,escaping
dnase_1489,chrX,103480715,103483717,0.02929,,escaping
dnase_1490,chrX,103492049,103494518,0.00012,XaXi,escaping
dnase_1491,chrX,103507500,103508563,0.07164,Xa_only,escaping
dnase_1492,chrX,103509000,103510425,0.05417,,escaping
dnase_1493,chrX,103513768,103516847,0,XaXi,intergenic
dnase_1494,chrX,103521151,103522697,0.41723,,no_ase_genedata
dnase_1495,chrX,103525534,103526873,0.02498,,no_ase_genedata
dnase_1496,chrX,103528811,103530075,0,XaXi,no_ase_genedata
dnase_1497,chrX,103532982,103534395,0.05363,,intergenic
dnase_1498,chrX,103538473,103539527,0.2234,,intergenic
dnase_1499,chrX,103540274,103541995,0.00065,XaXi,intergenic
dnase_1500,chrX,103550534,103553114,0.00416,Xi_only,intergenic
dnase_1501,chrX,103556554,103558312,0.64469,,escaping
dnase_1502,chrX,103583767,103585153,0.00241,XaXi,escaping
dnase_1503,chrX,103609955,103610957,0.00124,XaXi,escaping
dnase_1504,chrX,103614304,103617889,0.00001,XaXi,escaping
dnase_1505,chrX,103621717,103625183,0.00178,XaXi,escaping
dnase_1506,chrX,103630198,103631550,0.18093,,no_ase_genedata
dnase_1507,chrX,103637050,103638231,0.1298,,intergenic
dnase_1508,chrX,103647980,103649422,0.24115,,intergenic
dnase_1509,chrX,103651626,103653893,0.05049,Xa_only,intergenic
dnase_1510,chrX,103673326,103675486,0.18529,Xa_only,intergenic
dnase_1511,chrX,103692699,103700996,0.00001,XaXi,no_ase_genedata
dnase_1512,chrX,103701081,103703309,0.03005,,no_ase_genedata
dnase_1513,chrX,103703626,103707144,0.00498,Xi_only,no_ase_genedata
dnase_1514,chrX,103707176,103708644,0.01224,XaXi,no_ase_genedata
dnase_1515,chrX,103719387,103720863,0.17611,,no_ase_genedata
dnase_1516,chrX,103740111,103742635,0.07701,,no_ase_genedata
dnase_1517,chrX,103818940,103823165,0.00297,XaXi,no_ase_genedata
dnase_1518,chrX,103823474,103824489,0.46897,,no_ase_genedata
dnase_1519,chrX,103878578,103880664,0.01361,XaXi,intergenic
dnase_1520,chrX,103910638,103911760,0.48121,,intergenic
dnase_1521,chrX,103913365,103915693,0.47738,Xa_only,intergenic
dnase_1522,chrX,103918461,103920623,0.73418,,intergenic
dnase_1523,chrX,103922101,103923169,0.35348,,intergenic
dnase_1524,chrX,103937258,103938050,1,,intergenic
dnase_1525,chrX,103951945,103953880,0.55327,Xa_only,no_ase_genedata
dnase_1526,chrX,103979608,103982071,0.01385,XaXi,no_ase_genedata
dnase_1527,chrX,103986916,103988196,0.5871,,intergenic
dnase_1528,chrX,103991344,103992511,0.15438,,intergenic
dnase_1529,chrX,103999397,104000442,0.01779,Xi_only,intergenic
dnase_1530,chrX,104012743,104014047,0.64514,,intergenic
dnase_1531,chrX,104014762,104015959,0.73156,Xa_only,intergenic
dnase_1532,chrX,104042843,104045177,0.04571,Xa_only,intergenic
dnase_1533,chrX,104067623,104070624,0.00763,XaXi,intergenic
dnase_1534,chrX,104199099,104202987,0.00055,XaXi,inactivated
dnase_1535,chrX,104412849,104414523,0.09143,Xa_only,inactivated
dnase_1536,chrX,104482313,104483849,0.00861,XaXi,nontranscribed
dnase_1537,chrX,104616716,104618835,0.13084,,no_ase_genedata
dnase_1538,chrX,104669854,104672314,0.03636,Xa_only,no_ase_genedata
dnase_1539,chrX,104853230,104855044,0.05885,Xa_only,no_ase_genedata
dnase_1540,chrX,104855402,104857871,0.13779,Xa_only,no_ase_genedata
dnase_1541,chrX,105059172,105060191,1,,escaping
dnase_1542,chrX,105068955,105071001,0.00531,XaXi,escaping
dnase_1543,chrX,105078766,105080788,0.12977,,escaping
dnase_1544,chrX,105093510,105094981,0.61585,,escaping
dnase_1545,chrX,105119725,105122684,0.00139,XaXi,escaping
dnase_1546,chrX,105151696,105152643,1,,intergenic
dnase_1547,chrX,105269877,105271030,0.11033,Xa_only,intergenic
dnase_1548,chrX,105392801,105394331,0.57865,,nontranscribed
dnase_1549,chrX,105556241,105557534,0.04837,Xa_only,intergenic
dnase_1550,chrX,105625373,105627043,0.11167,,intergenic
dnase_1551,chrX,105683289,105685196,0.1136,Xa_only,intergenic
dnase_1552,chrX,105687337,105688656,0.0951,Xa_only,intergenic
dnase_1553,chrX,105713061,105715226,0.0058,XaXi,intergenic
dnase_1554,chrX,105723669,105724722,0.46561,,intergenic
dnase_1555,chrX,105762335,105768948,0.01292,XaXi,no_ase_genedata
dnase_1556,chrX,105923605,105924601,0.46986,,inactivated
dnase_1557,chrX,105925440,105926809,0.05964,,inactivated
dnase_1558,chrX,105927819,105930038,0.1546,Xa_only,inactivated
dnase_1559,chrX,105937560,105938272,1,,intergenic
dnase_1560,chrX,105938277,105940306,0.83019,Xa_only,intergenic
dnase_1561,chrX,105956773,105957748,0.8786,Xa_only,intergenic
dnase_1562,chrX,106010946,106012508,0.14337,Xa_only,inactivated
dnase_1563,chrX,106015287,106016476,0.15214,Xa_only,inactivated
dnase_1564,chrX,106026097,106027922,0.0498,Xa_only,inactivated
dnase_1565,chrX,106170697,106172347,0.25952,Xa_only,intergenic
dnase_1566,chrX,106175943,106177069,0.45344,,intergenic
dnase_1567,chrX,106185268,106188597,0.01756,XaXi,inactivated
dnase_1568,chrX,106217272,106221843,0.00962,XaXi,inactivated
dnase_1569,chrX,106484569,106486725,0.09177,Xa_only,no_ase_genedata
dnase_1570,chrX,106536278,106536952,1,,intergenic
dnase_1571,chrX,106602102,106603461,0.46399,,no_ase_genedata
dnase_1572,chrX,106837534,106840061,0.07243,Xa_only,nontranscribed
dnase_1573,chrX,106966676,106967851,0.04899,Xa_only,intergenic
dnase_1574,chrX,107402375,107404501,0.33263,,escaping
dnase_1575,chrX,107815092,107817024,0.00467,XaXi,inactivated
dnase_1576,chrX,108404935,108406352,0.02413,,intergenic
dnase_1577,chrX,108832336,108835307,0.16922,,inactivated
dnase_1578,chrX,109001018,109002785,0.0703,Xa_only,inactivated
dnase_1579,chrX,109011592,109014541,0.81553,,inactivated
dnase_1580,chrX,109073579,109074665,1,,intergenic
dnase_1581,chrX,109094807,109096101,0.70316,Xa_only,no_ase_genedata
dnase_1582,chrX,109120071,109122722,0.00242,XaXi,no_ase_genedata
dnase_1583,chrX,109174623,109176223,0.77141,,intergenic
dnase_1584,chrX,110813271,110817770,0.56989,,nontranscribed
dnase_1585,chrX,111372623,111373693,0.02993,Xa_only,intergenic
dnase_1586,chrX,111461834,111464365,0.0917,Xa_only,inactivated
dnase_1587,chrX,111534682,111535822,1,,inactivated
dnase_1588,chrX,111536075,111537202,1,,inactivated
dnase_1589,chrX,111552914,111554749,1,,intergenic
dnase_1590,chrX,111630642,111632081,1,,no_ase_genedata
dnase_1591,chrX,111644597,111645679,1,,no_ase_genedata
dnase_1592,chrX,111695920,111697740,1,,no_ase_genedata
dnase_1593,chrX,111893935,111896180,1,,intergenic
dnase_1594,chrX,111917016,111918158,1,,intergenic
dnase_1595,chrX,112310683,112312354,1,,no_ase_genedata
dnase_1596,chrX,112524473,112525432,1,,nontranscribed
dnase_1597,chrX,112599991,112602345,1,,nontranscribed
dnase_1598,chrX,112697870,112699179,1,,nontranscribed
dnase_1599,chrX,113184698,113185965,1,,no_ase_genedata
dnase_1600,chrX,113226266,113227476,1,,intergenic
dnase_1601,chrX,113297110,113299880,1,,no_ase_genedata
dnase_1602,chrX,113964998,113966980,1,,intergenic
dnase_1603,chrX,113966983,113969236,,,intergenic
dnase_1604,chrX,113970301,113971959,,,intergenic
dnase_1605,chrX,113982291,113983227,1,,intergenic
dnase_1606,chrX,114904468,114905588,1,,nontranscribed
dnase_1607,chrX,115016441,115017560,1,,intergenic
dnase_1608,chrX,120289313,120293904,1,,nontranscribed
dnase_1609,chrX,121231921,121233291,0.01478,XaXi,intergenic
dnase_1610,chrX,121246870,121247914,0.70203,,intergenic
dnase_1611,chrX,121479138,121480244,0.12961,,intergenic
dnase_1612,chrX,122396380,122398155,0.00718,XaXi,no_ase_genedata
dnase_1613,chrX,123102898,123104456,0.00081,XaXi,no_ase_genedata
dnase_1614,chrX,127741658,127747812,0.46842,,intergenic
dnase_1615,chrX,129155935,129156913,1,,intergenic
dnase_1616,chrX,129158509,129159637,1,,intergenic
dnase_1617,chrX,129611331,129612460,,,intergenic
dnase_1618,chrX,129748731,129751389,1,,inactivated
dnase_1619,chrX,130596370,130597392,1,,intergenic
dnase_1620,chrX,131481769,131483171,1,,intergenic
dnase_1621,chrX,133587708,133588816,1,,no_ase_genedata
dnase_1622,chrX,133685320,133691682,0.45247,,nontranscribed
dnase_1623,chrX,133691692,133692911,1,,nontranscribed
dnase_1624,chrX,133734579,133735755,1,,intergenic
dnase_1625,chrX,133897516,133898886,1,,nontranscribed
dnase_1626,chrX,133930887,133932439,0.29969,,nontranscribed
dnase_1627,chrX,133946963,133948294,0.45345,,nontranscribed
dnase_1628,chrX,133980584,133982358,0.03189,Xa_only,nontranscribed
dnase_1629,chrX,134018659,134019514,1,,intergenic
dnase_1630,chrX,134058475,134060375,0.01076,XaXi,inactivated
dnase_1631,chrX,134132066,134134499,1,,no_ase_genedata
dnase_1632,chrX,134146948,134148258,1,,no_ase_genedata
dnase_1633,chrX,134161737,134163810,1,,no_ase_genedata
dnase_1634,chrX,134191169,134192469,1,,nontranscribed
dnase_1635,chrX,134220380,134221506,1,,no_ase_genedata
dnase_1636,chrX,134238024,134239257,0.24129,,no_ase_genedata
dnase_1637,chrX,134239769,134241517,0.46865,,no_ase_genedata
dnase_1638,chrX,134275347,134278090,1,,no_ase_genedata
dnase_1639,chrX,134294862,134297811,0.03784,,nontranscribed
dnase_1640,chrX,134307299,134309134,0.00375,XaXi,inactivated
dnase_1641,chrX,134370839,134371786,1,,intergenic
dnase_1642,chrX,134392590,134394527,0.07156,,intergenic
dnase_1643,chrX,134403416,134406481,0.03952,,no_ase_genedata
dnase_1644,chrX,134408847,134410612,0.23047,,no_ase_genedata
dnase_1645,chrX,134425014,134429597,0.01009,Xi_only,no_ase_genedata
dnase_1646,chrX,134431205,134432849,0.22276,,no_ase_genedata
dnase_1647,chrX,134433404,134435934,0.13911,,no_ase_genedata
dnase_1648,chrX,134445786,134450997,0.0427,Xa_only,no_ase_genedata
dnase_1649,chrX,134451346,134453203,0.73324,,no_ase_genedata
dnase_1650,chrX,134474189,134476959,0.02154,Xa_only,no_ase_genedata
dnase_1651,chrX,134485098,134486439,0.12871,Xa_only,intergenic
dnase_1652,chrX,134488576,134489603,,,intergenic
dnase_1653,chrX,134492039,134493091,,,intergenic
dnase_1654,chrX,134494480,134495888,0.46831,,intergenic
dnase_1655,chrX,134507886,134510216,0.92026,,intergenic
dnase_1656,chrX,134539646,134542611,1,,no_ase_genedata
dnase_1657,chrX,134550562,134551682,0.05839,,no_ase_genedata
dnase_1658,chrX,134581316,134582951,0.07724,,no_ase_genedata
dnase_1659,chrX,134584452,134586788,0.03971,Xa_only,inactivated
dnase_1660,chrX,134600281,134602486,0.30008,,inactivated
dnase_1661,chrX,134611777,134613456,0.00281,XaXi,no_ase_genedata
dnase_1662,chrX,134621350,134622175,1,,intergenic
dnase_1663,chrX,134625512,134626673,0.10974,Xa_only,intergenic
dnase_1664,chrX,134660007,134662595,0.24029,,intergenic
dnase_1665,chrX,134684674,134688640,0.00679,XaXi,intergenic
dnase_1666,chrX,134689935,134695546,0.00592,Xi_only,intergenic
dnase_1667,chrX,134717387,134719388,0.03256,Xa_only,no_ase_genedata
dnase_1668,chrX,134745852,134747296,0.91107,,nontranscribed
dnase_1669,chrX,134749409,134751937,0.01088,Xi_only,nontranscribed
dnase_1670,chrX,134755962,134758214,0.21911,,nontranscribed
dnase_1671,chrX,134804957,134809613,0.01649,XaXi,no_ase_genedata
dnase_1672,chrX,134962742,134965264,0.00516,XaXi,no_ase_genedata
dnase_1673,chrX,135008045,135009987,0.26318,Xa_only,inactivated
dnase_1674,chrX,135035086,135036830,0.02096,XaXi,no_ase_genedata
dnase_1675,chrX,135038433,135039558,0.08437,Xa_only,no_ase_genedata
dnase_1676,chrX,135058060,135059054,0.22932,,no_ase_genedata
dnase_1677,chrX,135060094,135061323,0.21316,Xa_only,no_ase_genedata
dnase_1678,chrX,135062484,135065258,0.39218,Xa_only,no_ase_genedata
dnase_1679,chrX,135086898,135088029,,,intergenic
dnase_1680,chrX,135209709,135211320,0.01492,XaXi,nontranscribed
dnase_1681,chrX,135242248,135244564,0.55071,Xa_only,intergenic
dnase_1682,chrX,135573471,135575448,0.57882,Xa_only,no_ase_genedata
dnase_1683,chrX,135585264,135586713,0.18395,,no_ase_genedata
dnase_1684,chrX,135595694,135597132,0.64445,,no_ase_genedata
dnase_1685,chrX,135597313,135600382,0.03713,,no_ase_genedata
dnase_1686,chrX,135601430,135602558,0.98578,,no_ase_genedata
dnase_1687,chrX,135669558,135671187,0.14249,,nontranscribed
dnase_1688,chrX,135673500,135677408,0.07998,Xa_only,nontranscribed
dnase_1689,chrX,135678673,135684739,0.02932,,nontranscribed
dnase_1690,chrX,135686432,135687367,0.13941,Xa_only,nontranscribed
dnase_1691,chrX,135719519,135721395,0.00512,Xi_only,no_ase_genedata
dnase_1692,chrX,135724186,135725644,0.04723,,no_ase_genedata
dnase_1693,chrX,135741757,135743760,0.03461,Xa_only,escaping
dnase_1694,chrX,135752477,135753547,0.07863,Xa_only,escaping
dnase_1695,chrX,135794968,135797721,0.00316,XaXi,escaping
dnase_1696,chrX,135805409,135806472,0.28722,,escaping
dnase_1697,chrX,135837911,135840549,0.02379,Xa_only,inactivated
dnase_1698,chrX,135841784,135843727,0.09578,,inactivated
dnase_1699,chrX,135884760,135887058,0.09301,Xa_only,inactivated
dnase_1700,chrX,135920688,135922662,0.01883,XaXi,intergenic
dnase_1701,chrX,135974250,135975959,0.18892,,intergenic
dnase_1702,chrX,136066651,136067952,0.32975,,no_ase_genedata
dnase_1703,chrX,136115202,136116370,0.21718,,intergenic
dnase_1704,chrX,136126680,136128313,0.12991,Xa_only,intergenic
dnase_1705,chrX,136139086,136140182,,,no_ase_genedata
dnase_1706,chrX,136166116,136167281,0.59606,,no_ase_genedata
dnase_1707,chrX,136170404,136172894,0.05395,Xa_only,no_ase_genedata
dnase_1708,chrX,136180619,136181820,0.01329,Xi_only,intergenic
dnase_1709,chrX,136202526,136204460,0.46836,,no_ase_genedata
dnase_1710,chrX,136211979,136213886,0.93405,Xa_only,inactivated
dnase_1711,chrX,136214236,136215443,,,inactivated
dnase_1712,chrX,136215535,136216573,0.39108,,inactivated
dnase_1713,chrX,136244231,136246752,0.21768,,no_ase_genedata
dnase_1714,chrX,136255203,136256515,0.91158,,intergenic
dnase_1715,chrX,136269697,136270431,,,nontranscribed
dnase_1716,chrX,136270443,136272032,0.25498,Xa_only,nontranscribed
dnase_1717,chrX,136290500,136291655,0.73342,,intergenic
dnase_1718,chrX,136302614,136304669,0.03342,Xa_only,intergenic
dnase_1719,chrX,136305631,136307026,0.1679,Xa_only,intergenic
dnase_1720,chrX,136624620,136625727,0.00585,XaXi,nontranscribed
dnase_1721,chrX,136665849,136667386,0.19826,,nontranscribed
dnase_1722,chrX,136692583,136694766,0.01641,Xi_only,intergenic
