name,chrom,start,end,strand,TPM
Mir450-2,chrX,53048298,53048367,-,0
Mir451a,chr11,78073169,78073241,+,0
Mir452,chrX,72262223,72262308,-,0
Mir455,chr4,63256850,63256932,+,0
Mir463,chrX,66799222,66799297,-,0
Mir465,chrX,66839051,66839125,-,0
Mir465b-1,chrX,66829201,66835842,-,0
Mir465b-2,chrX,66829201,66835842,-,0
Mir465c-1,chrX,66825954,66832597,-,0
Mir465c-2,chrX,66825954,66832597,-,0
Mir465d,chrX,66822655,66822713,-,0
Mir466,chr14,112021429,112058438,+,0
Mir466b-1,chr2,10474218,10501194,+,0
Mir466b-2,chr2,3523300,3523321,+,0
Mir466b-3,chr2,10503564,10503645,+,0
Mir466b-4,chr2,10474214,10501198,+,0
Mir466b-5,chr2,10474216,10501198,+,0
Mir466b-6,chr2,10474214,10501198,+,0
Mir466b-7,chr2,10474216,10501198,+,0
Mir466b-8,chr2,10476627,10479171,+,0
Mir466c-1,chr2,10481533,10491422,+,0
Mir466c-2,chr2,10481530,10491425,+,0
Mir466d,chr2,5379389,5483389,+,0
Mir466e,chr2,10476629,10479171,+,0
Mir466f-4,chr13,71107088,71107209,+,0
Mir466h,chr4,81476308,81487013,-,0
Mir466i,chr13,17747472,17747593,+,0
Mir466j,chr10,60960722,60960844,+,0
Mir466k,chr3,85467376,85467498,+,0
Mir466m,chr2,10466662,10466746,+,0
Mir466o,chr12,70308504,70669399,+,0
Mir466p,chr18,65195452,65619615,-,0
Mir466q,chr3,28419942,28420018,+,0
Mir467a-1,chr2,10476345,10503350,+,0
Mir467a-10,chr2,10483677,10503355,+,0
Mir467a-2,chr2,10476341,10500904,+,0
Mir467a-3,chr2,10483677,10503355,+,0
Mir467a-4,chr2,10476341,10500904,+,0
Mir467a-5,chr2,10476341,10500904,+,0
Mir467a-6,chr2,10483677,10503355,+,0
Mir467a-7,chr2,10476341,10500904,+,0
Mir467a-8,chr2,10476341,10500904,+,0
Mir467a-9,chr2,10476341,10500904,+,0
Mir467b,chr2,10481247,10481320,+,0
Mir467c,chr11,86415843,86520291,+,0
Mir467d,chr2,10507629,10507714,+,0
Mir467e,chr1,10708386,10865874,-,0
Mir467f,chr18,52822107,52902647,-,0
Mir467g,chr5,34732852,34732972,-,0
Mir467h,chr9,115381818,115381939,+,0
Mir468,chr6,81896598,81896676,-,0
Mir470,chrX,66813950,66814025,-,0
Mir471,chrX,66792594,66792661,-,0
Mir484,chr16,14159625,14159692,+,0
Mir486,chr8,23142554,23142682,+,0
Mir488,chr1,158505624,158505733,+,0
Mir489,chr6,3721896,3722003,-,0
Mir490,chr6,36421741,36421825,+,0
Mir491,chr4,88122039,88122125,+,0
Mir496a,chr12,109739118,109739197,+,0
Mir496b,chr19,16314891,16315004,-,0
Mir497,chr11,70234716,70234800,+,0
Mir497b,chr11,70234691,70234816,-,0
Mir499,chr2,155622879,155622958,+,0
Mir500,chrX,7237682,7237774,-,0
Mir501,chrX,7241242,7241351,-,0
Mir503,chrX,53053983,53054054,-,0
Mir504,chrX,59097657,59097736,-,0
Mir5046,chr19,6829885,6829944,-,0
Mir509,chrX,68010104,68010179,-,0
Mir5099,chr12,36816204,36816278,+,0
Mir5100,chr11,60728662,60728726,+,0
Mir5101,chr12,75909102,75909185,+,0
Mir5104,chr10,7836380,7836474,+,0
Mir5106,chr4,44221194,44221267,-,0
Mir5108,chr10,61774736,61774821,+,0
Mir511,chr2,14261002,14261081,+,0
Mir5110,chr11,85760615,85760702,-,0
Mir5112,chr18,82720280,82720340,+,0
Mir5113,chr15,80940038,80940120,+,0
Mir5114,chr19,44303170,44303231,+,0
Mir5116,chrX,56587851,56587914,-,0
Mir5118,chr16,55494730,55494797,+,0
Mir5120,chr9,107436735,107436755,+,0
Mir5121,chr7,45126917,45126991,-,0
Mir5122,chr4,133369775,133369864,+,0
Mir5123,chr4,40850055,40850138,-,0
Mir5124a,chr3,93428490,93428511,+,0
Mir5125,chr12,48219729,48301462,-,0
Mir5126,chr1,84695838,84695915,+,0
Mir5127,chr18,81992009,81992080,-,0
Mir5128,chr9,113951595,113993800,-,0
Mir5129,chr2,45023099,45023177,-,0
Mir5130,chr14,102982548,102982632,-,0
Mir5131,chr14,45657960,45658053,-,0
Mir5132,chrX,74023527,74023598,-,0
Mir5135,chr12,76533133,76533212,-,0
Mir532,chrX,7248401,7248497,-,0
Mir539,chr12,109728128,109728202,+,0
Mir540,chr12,109586079,109586146,+,0
Mir542,chrX,53049402,53049487,-,0
Mir543,chr12,109717257,109717333,+,0
Mir544,chr12,109729324,109729402,+,0
Mir546,chr10,126998439,126998560,+,0
Mir547,chrX,67988373,67988451,-,0
Mir551b,chr3,29416822,29416920,+,0
Mir5615-2,chr10,81104615,81104675,+,0
Mir5616,chr4,149537862,149537922,+,0
Mir5617,chrX,20863125,20863182,-,0
Mir5618,chr9,7784389,7784440,+,0
Mir5622,chr2,152865066,152865126,+,0
Mir5624,chr13,93790776,93790837,+,0
Mir5625,chr5,30647935,30648015,+,0
Mir5626,chr9,70405693,70405753,-,0
Mir5627,chr12,44210312,44210373,+,0
Mir5709,chr17,67026146,67026235,-,0
Mir5710,chr9,54708312,54708381,+,0
Mir574,chr5,64970317,64970395,+,0
Mir582,chr13,109324743,109324823,+,0
Mir592,chr6,27936654,27936750,-,0
Mir598,chr14,63727188,63727267,+,0
Mir599,chr15,35660830,35660918,-,0
Mir615,chr15,103014909,103015001,+,0
Mir6237,chr9,9894430,9894521,+,0
Mir6238,chr7,53891760,53891889,-,0
Mir6239,chr14,117953742,117953847,-,0
Mir6240,chr5,114851947,114852064,+,0
Mir6244,chr9,52115622,52115739,+,0
Mir6335,chr2,67781042,67781140,+,0
Mir6336,chr2,42447438,42447568,-,0
Mir6337,chr2,65364295,65364400,-,0
Mir6338,chr11,72388755,72388864,+,0
Mir6339,chr2,130016291,130016408,-,0
Mir6341,chr1,12425985,12426106,+,0
Mir6342,chr1,29421487,29421612,+,0
Mir6343,chr1,76509559,76509643,+,0
Mir6344,chr1,82131915,82132019,+,0
Mir6346,chr1,118954219,118954299,+,0
Mir6347,chr1,167290124,167290225,+,0
Mir6348,chr1,168490642,168490762,+,0
Mir6349,chr1,39186895,39186992,-,0
Mir6350,chr1,47467020,47467125,-,0
Mir6352,chr1,77496652,77496768,-,0
Mir6353,chr1,84218848,84218961,-,0
Mir6354,chr11,62960060,63386069,-,0
Mir6355,chr18,59579629,59579735,+,0
Mir6356,chr18,68739399,68739501,+,0
Mir6357,chr18,70516785,70516889,+,0
Mir6358,chr18,76170551,76170652,+,0
Mir6359,chr18,88972029,88972110,+,0
Mir6360,chr18,23774863,23774989,-,0
Mir6361,chr18,32880572,32880673,-,0
Mir6363,chr16,50727131,50727245,+,0
Mir6364,chr2,166672717,166722152,+,0
Mir6365,chr16,13471079,13471180,-,0
Mir6366,chr16,18165088,18165170,-,0
Mir6367,chr19,9017903,9017931,+,0
Mir6368,chr13,28710780,28710873,-,0
Mir6369,chr13,58313043,58313149,-,0
Mir6370,chr6,19555341,19555461,+,0
Mir6371,chr6,50572397,50572508,+,0
Mir6372,chr11,26202239,26202348,+,0
Mir6373,chr6,102794383,102794485,+,0
Mir6375,chr6,85790139,85790234,-,0
Mir6376,chr6,88104127,88104258,-,0
Mir6377,chr3,57616608,57616722,+,0
Mir6378,chr3,34922544,34922651,-,0
Mir6379,chr3,46900667,46900782,-,0
Mir6380,chr11,47739591,48074583,-,0
Mir6381,chr3,142623859,142623946,-,0
Mir6382,chrX,106309825,106309935,+,0
Mir6383,chrX,136183244,136183360,+,0
Mir6384,chrX,52378120,52378181,-,0
Mir6385,chr9,58221149,58221254,+,0
Mir6388,chr12,115695719,115695794,-,0
Mir6389,chr7,57581060,57581162,+,0
Mir6390,chr14,105623641,105623770,-,0
Mir6391,chr14,118592368,118592472,-,0
Mir6393,chr15,87795849,87795943,-,0
Mir6394,chr7,96305666,96305765,+,0
Mir6395,chr8,34166621,34166712,-,0
Mir6396,chr8,122622264,122622375,-,0
Mir6397,chr4,108087356,108087449,+,0
Mir6398,chr4,123616419,123616521,+,0
Mir6401,chr7,139779017,139779126,+,0
Mir6402,chr4,91373283,91373363,-,0
Mir6404,chr7,143933114,143933208,+,0
Mir6405,chr19,44808405,44808529,+,0
Mir6406,chr11,68220891,68221011,+,0
Mir6408,chr10,60923022,60923113,+,0
Mir6409,chr10,76008925,76009017,+,0
Mir6410,chr10,78434798,78434902,+,0
Mir6411,chr10,104287268,104287376,+,0
Mir6412,chr17,30256456,30256535,-,0
Mir6413,chr10,20297580,20297688,-,0
Mir6414,chr5,41891341,41891423,+,0
Mir6415,chr5,92458556,92458656,+,0
Mir6416,chr7,64249982,64250099,-,0
Mir6418,chr5,137529479,137529594,-,0
Mir6419,chr2,17563513,17563626,+,0
Mir6420,chr17,64440805,64440907,+,0
Mir6481,chr3,99199344,99199453,-,0
Mir652,chrX,142738999,142739097,+,0
Mir653,chr6,3721300,3721385,-,0
Mir6537,chr7,25097065,25097175,-,0
Mir6538,chr12,26414900,26415010,-,0
Mir6540,chr16,42303361,42303469,-,0
Mir664,chr1,185242974,185243043,+,0
Mir665,chr12,109586313,109586407,+,0
Mir667,chr12,109720005,109720097,+,0
Mir669a-1,chr2,10476852,10503883,+,0
Mir669a-10,chr17,51277987,51613053,+,0
Mir669a-11,chr17,51277987,51613053,+,0
Mir669a-12,chr17,51277987,51613053,+,0
Mir669a-2,chr2,10476850,10510260,+,0
Mir669a-3,chr2,10474432,10474541,+,0
Mir669a-4,chr17,51277987,51613053,+,0
Mir669a-5,chr17,51277987,51613053,+,0
Mir669a-6,chr17,51277987,51613053,+,0
Mir669a-7,chr17,51277987,51613053,+,0
Mir669a-8,chr17,51277987,51613053,+,0
Mir669a-9,chr17,51277987,51613053,+,0
Mir669b,chr3,114863252,115027151,+,0
Mir669c,chr12,91110228,91123337,+,0
Mir669d,chr2,10468342,10468463,+,0
Mir669d-2,chr2,10471643,10471729,+,0
Mir669e,chr8,39467447,40227787,-,0
Mir669f,chr2,10467228,10467349,+,0
Mir669g,chr2,10477149,10477272,+,0
Mir669h,chr10,113586577,113614774,+,0
Mir669j,chr2,10477909,10478030,+,0
Mir669k,chr2,10475299,10475426,+,0
Mir669m-1,chr5,78929669,79515904,-,0
Mir669m-2,chrX,77164402,77475936,-,0
Mir669n,chr3,115979901,115979955,+,0
Mir669o,chr2,10514299,10514395,+,0
Mir669p-1,chr17,51277987,51613053,+,0
Mir669p-2,chr17,51277987,51613053,+,0
Mir671,chr5,24592113,24592211,+,0
Mir6715,chr19,55192677,55192734,+,0
Mir672,chrX,104116174,104116274,-,0
Mir674,chr2,117185126,117185226,+,0
Mir675,chr7,142577063,142577147,-,0
Mir676,chrX,100381096,100381185,+,0
Mir6769b,chr8,71631046,71631106,-,0
Mir678,chr10,76207325,76207409,-,0
Mir679,chr12,109715576,109715650,+,0
Mir680-1,chr6,129691534,129691643,+,0
Mir680-3,chr10,25867369,25894505,-,0
Mir681,chr12,69763834,69763944,-,0
Mir683-1,chr13,50544625,50601080,-,0
Mir683-2,chr13,50544625,50601080,-,0
Mir684-2,chr4,11134096,11134182,+,0
Mir686,chr14,54616676,54616785,-,0
Mir6896,chr1,34117358,34117431,+,0
Mir6897,chr1,36144251,36144313,-,0
Mir6899,chr1,64042437,64042501,-,0
Mir690,chr16,28599934,28600043,-,0
Mir6901,chr1,93274548,93274610,+,0
Mir6903,chr1,133726557,133726645,-,0
Mir6906,chr10,60126775,60126833,+,0
Mir6908,chr10,78445094,78445157,-,0
Mir691,chr16,74341989,74342067,-,0
Mir6916,chr10,128511967,128512030,-,0
Mir6919,chr11,50232244,50232306,+,0
Mir692-2,ambiguous,74407064,74407173,+,0
Mir692-3,ambiguous,74407064,74407173,+,0
Mir6921,chr11,60200537,60200617,-,0
Mir6923,chr11,67099803,67099875,+,0
Mir6925,chr11,70705989,70706059,+,0
Mir6926,chr11,74868126,74868194,-,0
Mir6928,chr11,101030339,101030409,+,0
Mir6930,chr11,102404919,102404987,-,0
Mir6932,chr11,107637721,107637779,+,0
Mir6933,chr11,118002269,118002350,+,0
Mir6934,chr11,119154075,119154137,-,0
Mir6936,chr11,120624822,120624876,-,0
Mir6938,chr12,85245922,85245985,-,0
Mir694,chr18,66219263,66219333,-,0
Mir6943,chr13,55453105,55453171,+,0
Mir6944,chr13,55477680,55477776,-,0
Mir6947,chr14,29988887,29988952,+,0
Mir6949,chr14,56082400,56082468,-,0
Mir695,chr2,155356816,155356925,+,0
Mir6950,chr14,69692247,69692320,+,0
Mir6952,chr15,76064827,76064888,-,0
Mir6953,chr15,76248190,76248258,+,0
Mir6956,chr15,79002222,79002284,+,0
Mir6957,chr15,80646072,80646136,+,0
Mir6958,chr15,89185464,89185537,-,0
Mir6961,chr15,100649162,100649229,-,0
Mir6963,chr15,103350454,103350525,-,0
Mir6964,chr16,97877232,97877291,-,0
Mir6969,chr17,28558440,28558501,-,0
Mir6970,chr17,34845100,34845167,-,0
Mir6971,chr17,34841808,34841871,-,0
Mir6972,chr17,34857568,34857632,-,0
Mir6973b,chr2,131040318,131040398,-,0
Mir6974,chr17,35204474,35204557,-,0
Mir6977,chr17,56418845,56418909,-,0
Mir6978,chr17,57217171,57217228,-,0
Mir698,chr4,124743780,124743889,+,0
Mir6980,chr18,37990886,37990945,-,0
Mir6981,chr18,37974502,37974617,-,0
Mir6982,chr18,60958072,60958140,+,0
Mir6983,chr18,61117467,61117531,+,0
Mir6985,chr19,4263817,4263878,-,0
Mir6987,chr19,5679003,5679076,-,0
Mir6988,chr19,6051333,6051392,+,0
Mir6994,chr19,11923727,11923800,+,0
Mir6997,chr2,29995949,29996020,+,0
Mir7-2,chr7,78888276,78888373,+,0
Mir7000,chr2,92387383,92387446,-,0
Mir7001,chr2,93421928,93422007,-,0
Mir7002,chr2,114150515,114150570,-,0
Mir7005,chr2,180179754,180179823,-,0
Mir7006,chr2,181587899,181587968,-,0
Mir7007,chr3,20222289,20222359,-,0
Mir7008,chr3,31038965,31039028,+,0
Mir7009,chr3,36475460,36475524,-,0
Mir701,chr5,111004143,111004252,+,0
Mir7010,chr3,82106246,82106309,-,0
Mir7012,chr3,90270148,90270212,+,0
Mir7018,chr4,137538285,137538370,+,0
Mir702,chr5,136991432,136991541,+,0
Mir7021,chr4,143136099,143136162,-,0
Mir7023,chr4,149655503,149655567,-,0
Mir7025,chr5,75176830,75176904,+,0
Mir7029,chr5,115580948,115581009,+,0
Mir7031,chr5,121819208,121819273,-,0
Mir7032,chr5,123996851,123996930,+,0
Mir7034,chr5,135735805,135735889,-,0
Mir7040,chr6,83049710,83049773,+,0
Mir7043,chr6,116645977,116646047,-,0
Mir7045,chr6,125097023,125097086,+,0
Mir7046,chr7,24970009,24970075,-,0
Mir7047,chr7,24987603,24987667,-,0
Mir705,chr6,85336291,85336373,-,0
Mir7050,chr7,31040257,31040317,-,0
Mir7055,chr7,45173302,45173361,+,0
Mir7056,chr7,47083165,47083224,-,0
Mir7057,chr7,66381666,66381724,-,0
Mir7058,chr7,126367970,126368045,-,0
Mir7062,chr7,139986808,139986874,-,0
Mir7065,chr8,13136071,13136132,+,0
Mir7066,chr8,70102523,70102586,-,0
Mir7068,chr8,72470015,72470089,-,0
Mir7069,chr8,84867946,84868008,+,0
Mir707,chr7,44849698,44849771,+,0
Mir7070,chr8,85062085,85062171,+,0
Mir7071,chr8,88138205,88138274,+,0
Mir7072,chr8,94505045,94505105,+,0
Mir7075,chr8,107096024,107096106,-,0
Mir7076,chr8,111689600,111689674,-,0
Mir7080,chr8,123130105,123130172,+,0
Mir7082,chr9,21075496,21075588,-,0
Mir7083,chr9,21809940,21810000,-,0
Mir7084,chr9,22113943,22114013,-,0
Mir7085,chr9,44400422,44400488,+,0
Mir7086,chr9,45266642,45266707,-,0
Mir7088,chr9,108081497,108081583,+,0
Mir7091,chrX,74274026,74274105,-,0
Mir7093,chrX,134757630,134757731,+,0
Mir7094-1,chr12,114469406,114469466,-,0
Mir7094-2,chr12,114513634,114513694,-,0
Mir710,chr8,64514331,64514441,-,0
Mir7118,chr15,89162847,89162908,-,0
Mir7119,chr4,126559859,126559918,+,0
Mir713,chr13,62760738,62760846,+,0
Mir718,chrX,74023848,74023936,-,0
Mir719,chr14,60228805,60228915,-,0
Mir7210,chr14,24088876,24088930,+,0
Mir7211,chr10,94586136,94586199,-,0
Mir7212,chr15,25948226,25948287,+,0
Mir7214,chr17,27317034,27317095,-,0
Mir7215,chr10,62682507,62682558,+,0
Mir7216,chr17,27328384,27328460,+,0
Mir7217,chr17,27355737,27355799,+,0
Mir7218,chr17,27358096,27358155,+,0
Mir7219,chr18,68260919,68260973,-,0
Mir7221,chr2,92592205,92592277,+,0
Mir7222,chr2,92594601,92594676,+,0
Mir7224,chr2,67675456,67675516,+,0
Mir7225,chr3,97690508,97690562,-,0
Mir7226,chr4,118210504,118210564,-,0
Mir7227,chr4,133717049,133717108,-,0
Mir7228,chr5,134572075,134572114,+,0
Mir7230,chr5,113337589,113337645,-,0
Mir7232,chr6,81895589,81895663,-,0
Mir7233,chr6,127788083,127788143,-,0
Mir7234,chr7,73819589,73819641,+,0
Mir7235,chr11,97146363,97146419,-,0
Mir7236,chr11,121387144,121387204,-,0
Mir7238,chr8,11635693,11635736,-,0
Mir7239,chr11,46170086,46170143,+,0
Mir7240,chr8,70798134,70798192,+,0
Mir7241,chr9,67727716,67727780,-,0
Mir7242,chr9,67729498,67729577,-,0
Mir7243,chr9,102304923,102304975,-,0
Mir741,chrX,66796804,66796875,-,0
Mir742,chrX,66780372,66780437,-,0
Mir743,chrX,66776756,66776818,-,0
Mir743b,chrX,66777255,66777332,-,0
Mir758,chr12,109712809,109712890,+,0
Mir759,chr14,79738430,79738528,+,0
Mir760,chr3,122293584,122293703,-,0
Mir764,chrX,147002258,147002366,+,0
Mir7646,chrX,135746715,135746769,+,0
Mir7648,chr15,90224359,90224412,+,0
Mir7652,chr1,150024260,150052202,-,0
Mir7653,chr11,78178826,78178887,+,0
Mir7654,chr8,8690092,8690162,-,0
Mir7656,chr9,94751828,94751890,+,0
Mir7657,chr3,122541624,122541681,-,0
Mir7658,chr4,156230058,156230115,-,0
Mir7659,chr10,78340149,78340207,-,0
Mir7661,chr6,108489742,108489803,+,0
Mir7665,chr2,120017516,120017579,+,0
Mir767,chrX,72589987,72590094,-,0
Mir7670,chr6,38507324,38507393,+,0
Mir7672,chr14,26669546,26669608,-,0
Mir7676-1,chr15,78284787,78284849,-,0
Mir7676-2,chr15,78284787,78284849,-,0
Mir7677,chr17,27091244,27091311,+,0
Mir7678,chr2,164354312,164354383,-,0
Mir7680,chr16,21256012,21256066,-,0
Mir7681,chr1,53849423,53849495,+,0
Mir7683,chr1,171641839,171641900,-,0
Mir7684,chr15,82393918,82393978,-,0
Mir7685,chr2,158243503,158243565,-,0
Mir7686,chr7,139957565,139957622,-,0
Mir7687,chr8,120538695,120538754,+,0
Mir7688,chr10,93433106,93433162,+,0
Mir7689,chr5,36301569,36301628,+,0
Mir770,chr12,109563691,109563785,+,0
Mir7b,chr17,56242987,56243098,+,0
Mir7j,chr3,140028248,140028370,+,0
Mir7k,chr5,147283188,147283298,-,0
Mir802,chr16,93369719,93369816,+,0
Mir8092,chr19,40894702,40894789,+,0
Mir8093,chr2,32687629,32687766,-,0
Mir8095,chr16,22532055,22532184,-,0
Mir8096,chr1,85751947,85752074,+,0
Mir8097,chr15,36240045,36240164,-,0
Mir8098,chr14,62837720,62837857,+,0
Mir8099-1,ambiguous,93927337,93927464,+,0
Mir8099-2,ambiguous,93927337,93927464,+,0
Mir8100,chr11,46102269,46102390,+,0
Mir8101,chr11,102230039,102230150,-,0
Mir8104,chr10,122679314,122679415,+,0
Mir8106,chr9,122273889,122274028,-,0
Mir8107,chr9,110635998,110636115,-,0
Mir8108,chr8,25159124,25159233,-,0
Mir8109,chr8,85700904,85701021,+,0
Mir8111,chr8,84005627,84005764,+,0
Mir8113,chr6,125234683,125234812,-,0
Mir8114,chr1,153899925,153900036,+,0
Mir8117,chr5,50252761,50252868,+,0
Mir8118,chr4,33438080,33438209,+,0
Mir8119,chr4,129557682,129557811,-,0
Mir871,chrX,66810427,66810504,-,0
Mir873a,chr4,36668509,36668586,-,0
Mir873b,chr4,36668509,36668586,+,0
Mir875,chr15,35660969,35661047,-,0
Mir876,chr4,36645372,36645453,-,0
Mir877,chr17,35960729,35960814,-,0
Mir878,chrX,66801507,66801585,-,0
Mir879,chr5,9375703,9375779,+,0
Mir880,chrX,66800529,66800607,-,0
Mir881,chrX,66801943,66802021,-,0
Mir883a,chrX,66780757,66780833,-,0
Mir883b,chrX,66789889,66789967,-,0
Mir9-1,chr3,88215597,88215686,+,0
Mir9-2,chr13,83738813,83738885,+,0
Mir9-3,chr7,79505263,79505353,+,0
Mir92-1,chr14,115044426,115044506,+,0
Mir96,chr6,30169445,30169551,-,0
Mir99a,chr16,77598935,77599000,+,0
Mirlet7a-1,chr13,48538178,48538272,-,0
Mirlet7a-2,chr9,41536715,41536811,+,0
Mirlet7b,chr15,85707318,85707403,+,0
Mirlet7c-1,chr16,77599656,77599750,+,0
Mirlet7c-2,chr15,85706602,85706697,+,0
Mirlet7f-2,chrX,151912345,151912428,+,0
Mirlet7g,chr9,106178839,106178927,+,0
Mmp1a,chr9,7464140,7476869,+,0
Mmp27,chr9,7571457,7581393,+,0
Mmp3,chr9,7445821,7455974,+,0
Mmp8,chr9,7558428,7568486,+,0
Mmrn1,chr6,60944316,60989378,+,0
Mnda,chr1,173896340,173913046,-,0
Moxd2,chr6,40878793,40887494,-,0
Mptx1,chr1,174330517,174332877,+,0
Mptx2,chr1,173274460,173277756,-,0
Mrgpra1,chr7,47334874,47354240,-,0
Mrgpra2a,chr7,47426328,47452139,-,0
Mrgpra2b,chr7,47463806,47489582,-,0
Mrgpra3,chr7,47588949,47601372,-,0
Mrgpra4,chr7,47980793,47982296,-,0
Mrgpra6,chr7,47185716,47189416,-,0
Mrgpra9,chr7,47234918,47252848,-,0
Mrgprb1,chr7,48444112,48456342,-,0
Mrgprb2,chr7,48550965,48558086,-,0
Mrgprb3,chr7,48642862,48643801,-,0
Mrgprb4,chr7,48198212,48199178,-,0
Mrgprb5,chr7,48168016,48168985,-,0
Mrgprb8,chr7,48388525,48389648,+,0
Mrgprx1,chr7,48020970,48027597,-,0
Mroh9,chr1,163024301,163085670,-,0
Ms4a18,chr19,10997024,11017963,-,0
Ms4a2,chr19,11615520,11623719,-,0
Ms4a3,chr19,11629498,11640851,-,0
Ms4a4b,chr19,11443557,11463548,+,0
Ms4a4c,chr19,11407660,11427246,+,0
Ms4a6b,chr19,11518558,11530403,+,0
Ms4a6c,chr19,11469367,11482196,+,0
Ms4a8a,chr19,11067470,11081103,-,0
Msmp,chr4,43583215,43584494,-,0
Msr1,chr8,39581699,39642678,-,0
Mstn,chr1,53061662,53068079,+,0
Msx1os,chr5,37820563,37822751,+,0
Mtnr1b,chr9,15862613,15874556,-,0
Mucl1,chr15,103751922,103899300,-,0
Mug1,chr6,121838540,121889057,+,0
Mug2,chr6,122006797,122085967,+,0
Munc,chr7,46371402,46372492,+,0
Mup1,chr4,60498012,60501960,-,0
Mup11,chr4,60658465,60662395,-,0
Mup12,chr4,60737380,60741281,-,0
Mup13,chr4,61224306,61228286,-,0
Mup14,chr4,61300036,61303998,-,0
Mup15,chr4,60066468,61439704,-,0
Mup16,chr4,61515592,61519486,-,0
Mup17,chr4,61591930,61595832,-,0
Mup19,chr4,61778327,61782224,-,0
Mup2,chr4,60135912,61439702,-,0
Mup4,chr4,59956805,59960665,-,0
Mup5,chr4,61831318,61835180,-,0
Mup7,chr4,60066468,60070475,-,0
Mup8,chr4,60218620,60222599,-,0
Mup9,chr4,60418045,60421952,-,0
Musk,chr4,58285961,58374303,+,0
Myct1,chr10,5593727,5606791,+,0
Myf5,chr10,107482907,107486134,-,0
Myoz2,chr3,123006205,123034987,-,0
Naip7,chr13,100283114,100317688,-,0
Ncf4,chr15,78244810,78262580,+,0
Nctc1,chr7,142544608,142558598,-,0
Ndufs5,chr4,123712709,123718186,-,0
Nell1os,chr7,50517308,50575884,-,0
Neto1,chr18,86394951,86501897,+,0
Neu4,chr1,94020492,94028330,+,0
Neurod2,chr11,98325416,98329645,-,0
Neurod6,chr6,55677818,55681263,-,0
Nkx2-6,chr14,69171801,69175540,+,0
Nlrp1b,chr11,71153101,71230733,-,0
Nlrp2,chr7,5298546,5351035,-,0
Nlrp4b,chr7,10687792,10730158,+,0
Nlrp9a,chr7,26535022,26574146,+,0
Nmur2,chr11,56024989,56040987,-,0
Nox3,chr17,3635239,3696261,-,0
Npcd,chr15,79786350,79834333,-,0
Npvf,chr6,50650870,50654393,-,0
Npy6r,chr18,44270126,44277700,+,0
Nrg3os,chr14,38898301,38958794,+,0
Nron,chr2,33805815,33813591,+,0
Nt5c1b,chr12,10369970,10390174,+,0
Nutf2-ps1,chr8,105860659,105879337,+,0
Nxpe5,chr5,138225903,138251875,+,0
Nyap2,chr1,81077316,81271651,+,0
OTTMUSG00000016609,chr2,175323786,176636311,-,0
Oaz1-ps,chr10,80826695,80829217,+,0
Obox1,chr7,15547256,15556846,+,0
Obox2,chr7,15388850,15398543,+,0
Obp1a,chrX,78085504,78091374,-,0
Obp2b,chr2,25737008,25740097,+,0
Ofcc1,chr13,40001881,40288011,-,0
Olfm3,chr3,114904077,115125764,+,0
Olfm4,chr14,80000301,80021930,+,0
Olfr1,chr11,73395075,73399495,-,0
Olfr10,chr11,49317547,49318483,+,0
Olfr100,chr17,37313455,37314382,-,0
Olfr1000,chr2,85607963,85608908,-,0
Olfr1002,chr2,85647362,85648319,-,0
Olfr1006,chr2,85674210,85678741,-,0
Olfr1008,chr2,85689430,85690372,+,0
Olfr1009,chr2,85721406,85722351,+,0
Olfr101,chr17,37299493,37300420,-,0
Olfr1010,chr2,85753362,85754306,+,0
Olfr1012,chr2,85759438,85760374,-,0
Olfr1013,chr2,85769802,85770720,+,0
Olfr1014,chr2,85776585,85777503,+,0
Olfr1015,chr2,85785473,85786489,+,0
Olfr1016,chr2,85799338,85800268,-,0
Olfr1018,chr2,85822972,85823908,+,0
Olfr1019,chr2,85840856,85841789,-,0
Olfr102,chr17,37313410,37314437,-,0
Olfr1020,chr2,85849419,85850498,+,0
Olfr1022,chr2,85868593,85869541,+,0
Olfr1023,chr2,85886801,85887737,+,0
Olfr1024,chr2,85904068,85905052,-,0
Olfr1026,chr2,85923269,85924193,+,0
Olfr1028,chr2,85951064,85952039,+,0
Olfr1029,chr2,85975212,85976273,+,0
Olfr103,chr17,37336288,37337230,-,0
Olfr1030,chr2,85979311,85984798,+,0
Olfr1031,chr2,85991818,85992829,+,0
Olfr1032,chr2,86007777,86008710,+,0
Olfr1033,chr2,86020639,86044808,+,0
Olfr1034,chr2,86046443,86047466,+,0
Olfr1036,chr2,86074703,86075718,+,0
Olfr1037,chr2,86084729,86085854,-,0
Olfr1038-ps,chr2,86120223,86123037,+,0
Olfr1040,chr2,86145790,86146732,-,0
Olfr1042,chr2,86159344,86160441,-,0
Olfr1043,chr2,86162002,86162947,-,0
Olfr1045,chr2,86197802,86198750,-,0
Olfr1046,chr2,86216757,86217708,-,0
Olfr1047,chr2,86228009,86228969,-,0
Olfr1048,chr2,86235870,86236833,-,0
Olfr1049,chr2,86254764,86255691,-,0
Olfr1051,chr2,86275558,86276485,-,0
Olfr1052,chr2,86297817,86298756,+,0
Olfr1053,chr2,86314342,86315285,-,0
Olfr1054,chr2,86332415,86333354,-,0
Olfr1055,chr2,86346825,86347764,-,0
Olfr1057,chr2,86374462,86375410,-,0
Olfr1061,chr2,86413108,86414050,-,0
