name,chr,start,end,strand,RPK
Plcd4,chr1,74542388,74543388,+,7.3863400415
Als2cr12,chr1,58695489,58696489,-,7.3817440753
Ar,chrX,98148256,98149256,+,7.3760535528
Gfra3,chr18,34719887,34720887,-,7.3680557203
Lrrc10,chr10,117044840,117045840,+,7.3669729677
Gm16157,chr7,68276094,68277094,-,7.355085477
B930059L03Rik,chr12,110590873,110591873,+,7.3549529591
4933431E20Rik,chr3,107895713,107896713,-,7.3468362735
Tmem74b,chr2,151701507,151702507,+,7.334902323
Mir1955,chr2,92191476,92192476,+,7.3313714962
H2-Ea-ps,chr17,34344145,34345145,-,7.3218632338
Irx5,chr8,92357295,92358295,+,7.3185404827
Cyp2u1,chr3,131302727,131303727,-,7.3170285939
Mir341,chr12,109610999,109611999,+,7.3058852979
Igfbp6,chr15,102143685,102144685,+,7.3004619395
Gm6639,chr3,35665663,35666663,-,7.282865157
Cdkl1,chr12,69790207,69791207,-,7.2819261878
Gata6,chr18,11052009,11053009,+,7.266560153
Palm2,chr4,57567747,57568747,+,7.26487613
Gna14,chr19,16435166,16436166,+,7.2579503323
Rbbp8nl,chr2,180289379,180290379,-,7.2560452458
Cdc20b,chr13,113034878,113035878,+,7.2336403625
Ceacam2,chr7,25539504,25540504,-,7.2219843531
Gm11190,chr11,77928788,77929788,-,7.2195734223
Ppp1r3c,chr19,36736104,36737104,-,7.2174129406
Il1r2,chr1,40084267,40085267,+,7.215641628
Ly6c2,chr15,75111449,75112449,-,7.2080840063
Aipl1,chr11,72037009,72038009,-,7.2066303958
Piwil4,chr9,14740233,14741233,-,7.2035735777
Rhox2c,chrX,37453158,37454158,+,7.2023537329
Tmem140,chr6,34862645,34863645,+,7.1963158688
Hist1h2be,chr13,23620624,23621624,-,7.1857506377
Clec2i,chr6,128887086,128888086,+,7.1825190814
Adam4,chr12,81421378,81422378,-,7.1812561497
Ppp1r16b,chr2,158666232,158667232,+,7.1743624364
Tbx18,chr9,87730760,87731760,-,7.1741874038
Mir6910,chr10,79862086,79863086,+,7.1700250782
H2-M10.4,chr17,36461829,36462829,-,7.1666928241
4930552P12Rik,chr19,55701704,55702704,-,7.1633207089
D330041H03Rik,chr17,24414013,24415013,-,7.162552649
Nacad,chr11,6605554,6606554,-,7.1562290703
Mog,chr17,37022898,37023898,-,7.1475231438
Pde6g,chr11,120453000,120454000,-,7.1440650224
4930528D03Rik,chr13,59733149,59734149,+,7.1414238475
Folh1,chr7,86775364,86776364,-,7.1395819522
4732491K20Rik,chr17,12318352,12319352,+,7.139446724
BC031361,chr16,38088760,38089760,-,7.1274357497
Ppapdc1a,chr7,129256593,129257593,+,7.1253055657
Armc12,chr17,28530360,28531360,+,7.115605049
Rimbp2,chr5,128952862,128953862,-,7.1110047812
4930445N18Rik,chr18,82855396,82856396,+,7.1101657569
Drd4,chr7,141291505,141292505,+,7.1086615409
Artn,chr4,117929263,117930263,-,7.0983054409
Sdk2,chr11,114065451,114066451,-,7.0923991924
4932418E24Rik,chr2,26294057,26295057,-,7.0897071739
Nupr1l,chr5,129908039,129909039,+,7.0891148165
Myoz3,chr18,60591216,60592216,-,7.0880392467
6030443J06Rik,chr5,22549912,22550912,+,7.0814340333
Mdh1b,chr1,63729818,63730818,-,7.0676547319
Sostdc1,chr12,36313668,36314668,+,7.0594998017
B330016D10Rik,chr4,141545661,141546661,+,7.0586648581
Xrra1,chr7,99858717,99859717,+,7.0578545528
Rgl3,chr9,21988953,21989953,-,7.0567637949
Wnt4,chr4,137277134,137278134,+,7.0541622262
Dnah17,chr11,118128719,118129719,-,7.0473123667
Ccdc37,chr6,90427980,90428980,-,7.0466623499
Pcdhga10,chr18,37746687,37747687,+,7.0403363263
Pdyn,chr2,129699438,129700438,-,7.0303384106
Tgfb1i1,chr7,128246311,128247311,+,7.0288109947
Neurod4,chr10,130279740,130280740,-,7.0273002737
Hspa12b,chr2,131126911,131127911,+,7.0269553608
Cyp3a13,chr5,137921119,137922119,-,7.0254420418
Klk5,chr7,43841768,43842768,+,7.0245473035
Fbxo32,chr15,58214392,58215392,-,7.0183073678
Grap,chr11,61652820,61653820,+,7.0127932647
Tmem171,chr13,98694331,98695331,-,7.0094851177
Gm4858,chr3,93068322,93069322,+,7.0061849708
Hoxd8,chr2,74704114,74705114,+,6.9987923477
Dach2,chrX,113297009,113298009,+,6.9862952494
Shd,chr17,55969981,55970981,+,6.9735795669
Vmo1,chr11,70514116,70515116,-,6.9695354868
Isl1,chr13,116309188,116310188,-,6.9664527787
Creg2,chr1,39650682,39651682,-,6.9648468231
Mir3473a,ambiguous,100187536,100188536,-,6.9641114792
Popdc2,chr16,38361689,38362689,+,6.9625798481
Zfp389,chr13,21506024,21507024,-,6.9542854855
Bpifb4,chr2,153940361,153941361,+,6.9528045068
Cxcl10,chr5,92348389,92349389,-,6.9463051054
Hcrtr1,chr4,130138662,130139662,-,6.9423912549
Nr3c2,chr8,76902007,76903007,+,6.9375689923
P4ha3,chr7,100285019,100286019,+,6.9352116896
Zfp608,chr18,54989680,54990680,-,6.924920106
Slc4a1,chr11,102364781,102365781,-,6.9184273013
2900008C10Rik,chrX,12159846,12160846,-,6.9047630933
Ccm2l,chr2,153065454,153066454,+,6.9032188689
Mtag2,chr7,45365662,45366662,+,6.8986281079
Dync1i1,chr6,5725138,5726138,+,6.8958374119
Crygs,chr16,22810910,22811910,-,6.8941524495
Gm4827,chr16,50072352,50073352,-,6.8897179923
Syna,chr5,134559671,134560671,-,6.8874204278
Zfp85os,chr13,67728761,67729761,+,6.8837193093
Gm15133,chr7,104314530,104315530,+,6.8748607067
Cage1,chr13,38036437,38037437,-,6.874242398
Adamts1,chr16,85802615,85803615,-,6.8716919014
Sp7,chr15,102365771,102366771,-,6.8680434538
Amdhd1,chr10,93539533,93540533,-,6.8642750275
Olfr221,chr14,52035609,52036609,-,6.8626250853
Slc16a11,chr11,70213409,70214409,+,6.8570923524
Gm11961,chr11,4629511,4630511,-,6.8435845086
Foxa1,chr12,57545621,57546621,-,6.8252926808
Gpr3,chr4,133212036,133213036,-,6.8251936588
Gm6623,chr17,36178276,36179276,+,6.8231854801
Trim40,chr17,36889625,36890625,-,6.8202299105
Hkdc1,chr10,62421957,62422957,-,6.8103873581
D430019H16Rik,chr12,105453355,105454355,+,6.8076996018
Ccdc60,chr5,116288485,116289485,-,6.80072899
6330549D23Rik,chr3,96629319,96630319,-,6.7971397938
Fam71f1,chr6,29318639,29319639,+,6.796480985
Gm7694,chr1,170305832,170306832,-,6.7920273966
Mir134,chr12,109733638,109734638,+,6.7891891351
Spag16,chr1,69826469,69827469,+,6.7817245954
C2cd4c,chr10,79613525,79614525,-,6.7815736041
Pet2,chrX,89409189,89410189,-,6.7732949364
4930539J05Rik,chr3,135438165,135439165,-,6.7727487048
Nkx3-1,chr14,69190191,69191191,+,6.757458566
Alox5,chr6,116460678,116461678,-,6.7566006808
1700001C19Rik,chr17,47436875,47437875,-,6.7537588052
Epha8,chr4,136956316,136957316,-,6.74366757
Anxa10,chr8,62122693,62123693,-,6.7307932737
4632428N05Rik,chr10,60346350,60347350,+,6.7216374547
Kif27,chr13,58354362,58355362,-,6.7210863343
Six2,chr17,85687754,85688754,-,6.7133606571
Serpina7,chrX,139084736,139085736,-,6.7102612305
Pabpc1l,chr2,164024723,164025723,+,6.7053689562
Wfdc1,chr8,119665864,119666864,+,6.7006449744
Rnf8-cmtr1,chr17,29614288,29615288,+,6.6966481578
Kcnq4,chr4,120746676,120747676,-,6.6953311513
Mir7041,chr6,94605915,94606915,-,6.6910556534
Cbln4,chr2,172042966,172043966,-,6.6908226548
AF067061,chr13,120262613,120263613,+,6.6898683276
Akr1c21,chr13,4573574,4574574,+,6.6845591041
Lemd1,chr1,132190935,132191935,+,6.6830540219
Mgst1,chr6,138140036,138141036,+,6.6790874918
4930543E12Rik,chr7,113141515,113142515,-,6.6784403671
Fgf22,chr10,79754618,79755618,+,6.6778578964
Galnt3,chr2,66124293,66125293,-,6.669174106
9230117E06Rik,chr16,22510979,22511979,+,6.6690139791
Fam131b,chr6,42324140,42325140,-,6.668793733
Pax1,chr2,147364493,147365493,+,6.6683976102
Plb1,chr5,32232207,32233207,+,6.6669157961
Oacyl,chr18,65697767,65698767,+,6.666793003
Cacna1h,chr17,25433283,25434283,-,6.6649875138
Acot3,chr12,84051650,84052650,+,6.657740469
Apol8,chr15,77754729,77755729,-,6.654715038
Hfm1,chr5,106925390,106926390,-,6.6538262773
Cdh11,chr8,102784611,102785611,-,6.6507038085
C330024C12Rik,chr17,87194442,87195442,-,6.6502116682
Best2,chr8,85014031,85015031,-,6.6491086173
Prkch,chr12,73584540,73585540,+,6.6482253721
Atoh1,chr6,64728645,64729645,+,6.6254935542
Gm10012,chr17,25901727,25902727,-,6.622322199
Sh3rf3,chr10,58812858,58813858,+,6.6183822915
Prg4,chr1,150465665,150466665,-,6.6087434666
Vsx1,chr2,150688637,150689637,-,6.6067608493
Mir5107,chr18,60811575,60812575,+,6.595695912
Tox2,chr2,163224953,163225953,+,6.5888560849
Mir1930,chr10,77640723,77641723,+,6.5850619584
Ascl4,chr10,85927990,85928990,+,6.5682861773
Mfsd7a,chr5,108448391,108449391,-,6.561945178
Ocstamp,chr2,165399894,165400894,-,6.5529352795
Gm4926,chr11,46644506,46645506,-,6.5519185489
Nipal1,chr5,72647295,72648295,+,6.5490785345
Gm5,chr5,150501719,150502719,-,6.54528349
Als2cr11,chr1,59094400,59095400,-,6.541556457
Muc20,chr16,32796935,32797935,-,6.5369754949
Plxnb3,chrX,73756602,73757602,+,6.5366812691
Mettl24,chr10,40682781,40683781,+,6.5287587161
Cst9,chr2,148834646,148835646,+,6.5253792793
Gm5091,chr17,15240283,15241283,-,6.5205709756
Il1r1,chr1,40224579,40225579,+,6.5134463814
Gpr1,chr1,63213781,63214781,-,6.5035112981
Ces2g,chr8,104961217,104962217,+,6.5014135611
Hrh1,chr6,114397435,114398435,+,6.5002495587
Ocm,chr5,144050109,144051109,-,6.4998499007
Mir7092,chrX,74316861,74317861,+,6.4992185557
5930403L14Rik,chr4,154635867,154636867,-,6.4920469957
Wfdc13,chr2,164684606,164685606,+,6.4914084291
Reps2,chrX,162643158,162644158,-,6.485440485
Hsf3,chrX,96356740,96357740,-,6.4841934148
Cacna1b,chr2,24762652,24763652,-,6.4841249808
Kcng3,chr17,83631395,83632395,-,6.4840132954
Gm14827,chrX,94442231,94443231,+,6.4806205968
Thsd4,chr9,60510535,60511535,-,6.4795462364
Cyp2d22,chr15,82379760,82380760,-,6.4785867728
Cml2,chr6,85868637,85869637,-,6.4727064127
Ctss,chr3,95526285,95527285,+,6.4639103117
Gm16853,chr9,21411220,21412220,-,6.4529741964
Jazf1,chr6,53068124,53069124,-,6.4516669298
Ptpn20,chr14,33588769,33589769,+,6.4435795246
Duox1,chr2,122315171,122316171,+,6.4430967935
Rhox2g,chrX,37642970,37643970,-,6.4422540198
1500015O10Rik,chr1,43730101,43731101,+,6.4360640733
Esp6,chr17,40561006,40562006,+,6.4320017545
Syt4,chr18,31446915,31447915,-,6.4288592079
Magi2,chr5,19226545,19227545,+,6.4231130251
Ms4a5,chr19,11283313,11284313,-,6.4212254318
Gm6654,chr6,146647302,146648302,-,6.4180674451
Slc36a2,chr11,55184577,55185577,-,6.4085384634
Dlx2,chr2,71546254,71547254,-,6.4074227621
Dbndd1,chr8,123514955,123515955,-,6.4071365884
Rhox2d,chrX,37492909,37493909,+,6.4027242856
Ntrk2,chr13,58806068,58807068,+,6.3959522822
Thsd7a,chr6,12748753,12749753,-,6.3915981839
Trim43c,chr9,88838663,88839663,+,6.3892765967
1700024G13Rik,chr14,32387873,32388873,-,6.3876497601
Gm996,chr2,25579599,25580599,-,6.3812018945
Tctex1d4,chr4,117126312,117127312,+,6.380954093
Clcf1,chr19,4213737,4214737,+,6.3758547286
Gucy1b3,chr3,82074211,82075211,-,6.3736702259
Plcb1,chr2,134785663,134786663,+,6.3624035173
Tnni2,chr7,142441967,142442967,+,6.3608696843
Myh7,chr14,54994049,54995049,-,6.3591140063
Gm805,chr12,86168840,86169840,+,6.3581010353
Mir191,chr9,108567818,108568818,+,6.3514269588
5730457N03Rik,chr6,52314332,52315332,-,6.3463464327
Ckm,chr7,19410593,19411593,+,6.3457564001
Cryba1,chr11,77724793,77725793,-,6.3445654409
Magix,chrX,7680751,7681751,-,6.3427080543
Lrrc18,chr14,32990881,32991881,+,6.338871807
Nanp,chr2,151038879,151039879,-,6.3371809345
Gm266,chr12,111485323,111486323,-,6.3303586994
Mir5136,chr19,8888274,8889274,-,6.3280105385
Mecom,chr3,30508987,30509987,-,6.3239200482
Gm5878,chr6,85125594,85126594,-,6.3197062465
Pkhd1,chr1,20617557,20618557,-,6.3147554627
Kcnj10,chr1,172340709,172341709,+,6.3137549972
Slc10a6,chr5,103628903,103629903,-,6.3114741616
Il1rl2,chr1,40324126,40325126,+,6.3102293241
Diras2,chr13,52530336,52531336,-,6.2958475199
Lpar3,chr3,146220460,146221460,+,6.2917433089
Spdye4a,chr5,143225382,143226382,-,6.2876655458
Ccdc17,chr4,116596229,116597229,+,6.2815679639
Ctsk,chr3,95498709,95499709,+,6.2700944781
Gm30505,chr16,22893886,22894886,-,6.260640801
Nr2e3,chr9,59949579,59950579,-,6.2560079781
Mup3,chr4,62086812,62087812,-,6.2542958482
Cyp2c55,chr19,39006518,39007518,+,6.2529718887
Tspan12,chr6,21852015,21853015,-,6.2471084934
Syt2,chr1,134646180,134647180,+,6.2433046715
Prr15,chr6,54326511,54327511,+,6.241893098
4930435E12Rik,chr16,38828249,38829249,-,6.2417305338
Pdzd2,chr15,12592056,12593056,-,6.2413321188
Mir7049,chr7,28560484,28561484,-,6.2412237996
Adcy7,chr8,88271902,88272902,+,6.2408535598
Mir3070b,chr12,109588091,109589091,+,6.2388455663
Lmx1a,chr1,167689057,167690057,+,6.2310764094
Capn12,chr7,28881155,28882155,+,6.2262459133
Alx1,chr10,103028277,103029277,-,6.2209672069
Zfp457,chr13,67305912,67306912,-,6.2168337844
Tdpoz3,chr3,93825519,93826519,+,6.2138392489
Zfp541,chr7,16071441,16072441,+,6.2030356379
Tal1,chr4,115055925,115056925,+,6.2001777296
Gria3,chrX,41400800,41401800,+,6.1926617462
Efna5,chr17,62880817,62881817,-,6.1868442989
9430018G01Rik,chr6,43441928,43442928,+,6.1859490808
Hoxa3,chr6,52212567,52213567,-,6.1740666258
Upk3a,chr15,85016640,85017640,+,6.1710990381
Ankrd1,chr19,36119344,36120344,-,6.1697239953
Rarres1,chr3,67515023,67516023,-,6.1695784716
Khdc1a,chr1,21349176,21350176,+,6.1611132076
Ggn,chr7,29169709,29170709,+,6.1576175897
Mir7081,chr9,20913664,20914664,-,6.1508732431
Nlrp12,chr7,3249240,3250240,-,6.1461309516
Mir92-2,chrX,52741428,52742428,-,6.1435246174
Sohlh1,chr2,25846748,25847748,-,6.1428421565
Cd300a,chr11,114889540,114890540,+,6.140300934
Resp18,chr1,75277880,75278880,-,6.1372619896
Insc,chr7,114745265,114746265,+,6.1276382869
Bhlhe23,chr2,180776400,180777400,-,6.1234708483
3010001F23Rik,chrX,152368071,152369071,+,6.122695631
Slc44a5,chr3,153972935,153973935,+,6.1181547834
Ngb,chr12,87102039,87103039,-,6.1163167546
Cdh15,chr8,122847873,122848873,+,6.109985756
B230208H11Rik,chr10,12922627,12923627,-,6.108829574
2310043L19Rik,chr1,177642443,177643443,-,6.1046851931
Ptn,chr6,36810861,36811861,-,6.098832875
E330011O21Rik,chr16,78254954,78255954,-,6.0975021483
Rassf6,chr5,90639987,90640987,-,6.0955793603
Rasgrf2,chr13,91987542,91988542,-,6.0944287655
C130026L21Rik,chr5,111581060,111582060,+,6.0883978325
Dgkg,chr16,22656731,22657731,-,6.086261226
Mir7048,chr7,25217225,25218225,-,6.0798579163
Tcte1,chr17,45522933,45523933,+,6.0687104892
BC049730,chr7,24708758,24709758,+,6.0671740197
Prkcb,chr7,122288624,122289624,+,6.0671419076
2610307P16Rik,chr13,28884922,28885922,-,6.0663421224
2900005J15Rik,chr5,25100474,25101474,+,6.0647920296
Mir7022,chr4,148146496,148147496,-,6.0636254462
Myom1,chr17,71019056,71020056,+,6.0634506403
Mageb4,chrX,86255719,86256719,-,6.0633549171
Pnmal1,chr7,16959294,16960294,+,6.0586364609
4930412O13Rik,chr2,9880745,9881745,+,6.0524660717
Il2rb,chr15,78494566,78495566,-,6.0511790143
Igsf1,chrX,49797245,49798245,-,6.0465114281
D430041D05Rik,chr2,104409834,104410834,-,6.0442517503
Gm1966,chr7,106644145,106645145,-,6.0402247372
Abca4,chr3,122043959,122044959,+,6.0343751788
Rtp4,chr16,23609418,23610418,+,6.0338685626
Gm15910,chr10,120857128,120858128,+,6.032769682
Mir5103,chr1,34432699,34433699,-,6.0303795895
Serpina9,chr12,104013152,104014152,-,6.0266922699
Spib,chr7,44531571,44532571,-,6.0190650289
C530005A16Rik,chr4,116597130,116598130,-,6.0152642956
Rps15a-ps4,chr4,132220089,132221089,-,6.0146850681
Myog,chr1,134289503,134290503,+,6.0127910166
4931409K22Rik,chr5,24554969,24555969,-,6.0112479155
Rbm46,chr3,82875983,82876983,-,6.0067286572
Col22a1,chr15,72033727,72034727,-,6.0046259214
Cbln3,chr14,55883756,55884756,-,6.0043776036
Veph1,chr3,66296337,66297337,-,6.0028525098
Dpep1,chr8,123185734,123186734,+,5.9990756483
Car9,chr4,43506525,43507525,+,5.998608006
Kctd19,chr8,105413002,105414002,-,5.9936950241
Trank1,chr9,111311238,111312238,+,5.9838493213
Atoh8,chr6,72235077,72236077,-,5.9804527509
Gbp8,chr5,105053061,105054061,-,5.9692265633
Slco1b2,chr6,141629017,141630017,+,5.9680092356
Raet1d,chr10,22361393,22362393,+,5.9674041156
Sertm1,chr3,54915387,54916387,-,5.9586582686
Hamp,chr7,30943517,30944517,-,5.9580389503
Ephx4,chr5,107403012,107404012,+,5.9529123003
Mir7015,chr4,120972822,120973822,-,5.9513185822
Foxl2,chr9,98955106,98956106,+,5.9502828117
Cryba2,chr1,74892643,74893643,-,5.9494146985
Mir1957a,ambiguous,94782355,94783355,+,5.9440226663
BB123696,chr13,52756705,52757705,-,5.930755853
Msantd1,chr5,34915414,34916414,+,5.9288598489
Scgb1c1,chr7,140845064,140846064,+,5.9221678542
Teddm3,chr16,21153444,21154444,-,5.918003156
4833419F23Rik,chr18,4353046,4354046,+,5.9118387731
Pcdhgb7,chr18,37751278,37752278,+,5.9105334408
Mir6951,chr15,38490047,38491047,-,5.9092753749
Bcl11b,chr12,108002914,108003914,-,5.9074997217
Gm16938,chr7,98176693,98177693,+,5.9064625742
Pou3f3,chr1,42696645,42697645,+,5.9018970015
Gm8267,chr14,44724487,44725487,-,5.89627434
Ano3,chr2,110949744,110950744,-,5.8944980401
Il1rap,chr16,26581204,26582204,+,5.8920816949
Sdr9c7,chr10,127898034,127899034,+,5.8901384075
Tmem119,chr5,113799852,113800852,-,5.8800120463
Stc1,chr14,69028788,69029788,+,5.8794936985
9530027J09Rik,chrX,48284926,48285926,-,5.8794562151
1700055C04Rik,chr9,64040965,64041965,-,5.8777208608
Stbd1,chr5,92602550,92603550,+,5.8695911378
A330102I10Rik,chr13,29013913,29014913,+,5.8693973663
4930590J08Rik,chr6,91903732,91904732,+,5.8645273829
Olfr94,chr17,37197466,37198466,-,5.8642567955
Pde10a,chr17,8526300,8527300,+,5.8641129003
Tmprss6,chr15,78468134,78469134,-,5.8583246158
Zmynd10,chr9,107546809,107547809,+,5.85812594
Gm8994,chr6,136327038,136328038,+,5.8487656454
1110017D15Rik,chr4,41516833,41517833,-,5.8474922326
Ccdc81,chr7,89903129,89904129,-,5.8428664113
Tnp2,chr16,10788155,10789155,-,5.8369054369
Ttc16,chr2,32775133,32776133,-,5.8355107666
St8sia5,chr18,77185346,77186346,+,5.834113548
Lgi3,chr14,70530320,70531320,+,5.833610218
Enkur,chr2,21204865,21205865,-,5.831884445
Trpc1,chr9,95749858,95750858,-,5.8270458775
Odf3l2,chr10,79645238,79646238,-,5.8213645776
Ubtfl1,chr9,18403917,18404917,+,5.8160104091
Magel2,chr7,62376478,62377478,+,5.7902889483
A830082N09Rik,chr10,33994555,33995555,-,5.790242241
Fzd1,chr5,4757716,4758716,-,5.7873288229
1700018B24Rik,chr3,48608600,48609600,-,5.7852057307
Mir466g,chr2,10514094,10515094,+,5.7783030449
Kif17,chr4,138261750,138262750,+,5.7765730014
Cfap61,chr2,145934283,145935283,+,5.7738613335
Pyy,chr11,102107276,102108276,-,5.7701018954
Mir1192,chr19,23148930,23149930,+,5.7669258609
Lgals2,chr15,78855029,78856029,-,5.7590636637
Mpz,chr1,171150212,171151212,+,5.7580229593
Tcam1,chr11,106276171,106277171,+,5.757212218
Cyp2j6,chr4,96553151,96554151,-,5.7497728648
Mir5134,chr17,24234104,24235104,-,5.7493114013
Slc25a18,chr6,120773267,120774267,+,5.7491229983
Krt80,chr15,101369625,101370625,-,5.7487849636
Mnx1,chr5,29477970,29478970,-,5.7463812273
Pdzph1,chr17,58990875,58991875,-,5.7455201693
4933406M09Rik,chr1,134385439,134386439,+,5.7449682072
Trim52,chr14,106105697,106106697,+,5.7435253605
Irf8,chr8,120735857,120736857,+,5.7429792849
Pcdhga8,chr18,37725205,37726205,+,5.739506479
Gm10548,chr18,34221272,34222272,-,5.7275518282
Msh4,chr3,153905638,153906638,-,5.7259712722
S100a3,chr3,90599714,90600714,+,5.7231267175
Mir3076,chr14,30571648,30572648,+,5.7201092259
Syt12,chr19,4476643,4477643,-,5.7077908222
Fam65c,chr2,168010093,168011093,-,5.7072810241
Akr1c19,chr13,4233239,4234239,+,5.7058116123
Lrrc32,chr7,98493721,98494721,+,5.6997186619
6820408C15Rik,chr2,152415086,152416086,+,5.6931739939
Pogk,chr1,166409328,166410328,-,5.6910483275
Kif6,chr17,49614671,49615671,+,5.6875976726
Syne1,chr10,5550192,5551192,-,5.6875729261
Fstl4,chr11,52764205,52765205,+,5.6862152296
Srd5a2,chr17,74047416,74048416,-,5.6849765059
Gm5741,chr8,85067482,85068482,-,5.6684215931
Ano7,chr1,93373395,93374395,+,5.666149867
Myot,chr18,44333573,44334573,+,5.6580201127
Tmem176a,chr6,48840982,48841982,+,5.6465081429
Wisp3,chr10,39163294,39164294,-,5.6463844941
Mir494,chr12,109714817,109715817,+,5.644040847
Mfap3l,chr8,60632324,60633324,+,5.6425561528
Mamld1,chrX,71049755,71050755,+,5.6415439518
Gm20362,chr6,79031541,79032541,+,5.6392203395
Acat3,chr17,12939896,12940896,-,5.6361959325
Mir6965,chr17,24240447,24241447,-,5.6291241701
Abca8b,chr11,109995316,109996316,-,5.6261089147
Cd209f,chr8,4105264,4106264,-,5.625705862
A630023P12Rik,chr5,110514422,110515422,+,5.6020928022
Tdrd1,chr19,56825708,56826708,+,5.6006314111
Ttll9,chr2,152961984,152962984,+,5.583489975
Cldnd2,chr7,43440315,43441315,+,5.5723731553
4930507D05Rik,chr10,62448659,62449659,+,5.5713294556
Mir453,chr12,109735118,109736118,+,5.5676636882
Akr1c14,chr13,4059090,4060090,+,5.5643610247
Grm8,chr6,28133869,28134869,-,5.5630493239
Snap25,chr2,136712949,136713949,+,5.5612432612
Lbp,chr2,158305992,158306992,+,5.5558166272
Ghrl,chr6,113719411,113720411,-,5.554268762
Bcl11a,chr11,24077555,24078555,+,5.5468538825
Fut1,chr7,45617105,45618105,+,5.5448962011
Akr1b7,chr6,34411861,34412861,+,5.5436294579
Zscan4f,chr7,11397414,11398414,+,5.5422761078
Atp6v1b1,chr6,83742516,83743516,+,5.5370687785
Nobox,chr6,43309054,43310054,-,5.5321559513
Lypd3,chr7,24636069,24637069,+,5.5274774177
Hoxc8,chr15,102990038,102991038,+,5.5231577701
Scrt1,chr15,76521629,76522629,-,5.5066389112
Plch2,chr4,155010484,155011484,-,5.498889734
Zfp9,chr6,118478773,118479773,-,5.4938263549
Stab2,chr10,87007442,87008442,-,5.4908106418
Tmem56,chr3,121262816,121263816,-,5.4899173934
Itih5,chr2,10153042,10154042,+,5.4856777501
5430421F17Rik,chr8,25305770,25306770,-,5.484925311
Elf5,chr2,103411597,103412597,+,5.4809790681
Ucp3,chr7,100472490,100473490,+,5.4759530166
Apoa1,chr9,46228129,46229129,+,5.4744487362
Mir6962,chr15,101193368,101194368,+,5.4690335802
Ccdc109b,chr3,129969706,129970706,-,5.468888698
C4b,chr17,34743397,34744397,-,5.4681129839
Kcne1l,chrX,142305698,142306698,-,5.4680058078
6430548M08Rik,chr8,120113651,120114651,+,5.4651194539
Ildr2,chr1,166253638,166254638,+,5.4553465061
Mageb16-ps1,chrX,144555739,144556739,-,5.4490135705
Slc30a10,chr1,185454347,185455347,+,5.443463905
Cyp2r1,chr7,114562472,114563472,-,5.4393490423
6030407O03Rik,chr1,73863966,73864966,-,5.4374335797
Ifi27l2a,chr12,103443180,103444180,-,5.4278944981
Sec16b,chr1,157506295,157507295,+,5.4234368226
1700034O15Rik,chr6,41683930,41684930,+,5.4233845997
Hdc,chr2,126618178,126619178,-,5.423196549
A230009B12Rik,chr17,10455715,10456715,+,5.4201275084
Adrb1,chr19,56721871,56722871,+,5.4192852118
Pcdhga4,chr18,37684899,37685899,+,5.4190826778
Fgf1,chr18,38918199,38919199,-,5.4170610263
Dmrt2,chr19,25671910,25672910,+,5.4120154671
AA543186,chr2,25332071,25333071,-,5.4118610915
Mir140,chr8,107550743,107551743,+,5.4106771738
Vipr1,chr9,121642215,121643215,+,5.4038441148
Clhc1,chr11,29547449,29548449,+,5.3995768416
Nkpd1,chr7,19518230,19519230,+,5.3988659551
Cideb,chr14,55757924,55758924,-,5.3853493445
Edil3,chr13,88820971,88821971,+,5.3765185412
Pate2,chr9,35669138,35670138,+,5.3760083254
1700029J07Rik,chr8,45974752,45975752,-,5.3751400707
Sult2a3,chr7,14122493,14123493,-,5.3748852485
Krt28,chr11,99374403,99375403,-,5.3739841764
Lrrn1,chr6,107529225,107530225,+,5.3679960538
Nipal4,chr11,46165859,46166859,-,5.3644869633
Sftpd,chr14,41184698,41185698,-,5.3569148034
Gm16023,chr4,155624255,155625255,-,5.3525875168
Mir7087,chr9,45939090,45940090,-,5.3496203997
Shc3,chr13,51566584,51567584,-,5.3487121809
Henmt1,chr3,108939583,108940583,+,5.3468688606
Bhlhe41,chr6,145864920,145865920,-,5.3394038898
Adamts17,chr7,66839234,66840234,+,5.3365958945
Dgkb,chr12,37880204,37881204,+,5.3365420108
1810034E14Rik,chr13,64248199,64249199,+,5.3301192107
Zfp677,chr17,21383247,21384247,+,5.3292203849
Nxnl2,chr13,51170524,51171524,+,5.3291268489
Adgrf4,chr17,42691784,42692784,-,5.324819051
Upb1,chr10,75406410,75407410,+,5.3208965082
Onecut2,chr18,64339863,64340863,+,5.3197265568
6330415G19Rik,chr17,23550298,23551298,+,5.3150803356
4930557K07Rik,chr6,125049353,125050353,-,5.3128135997
Olfr20,chr11,73350358,73351358,+,5.3068452665
Foxq1,chr13,31557669,31558669,+,5.2994689797
Sost,chr11,101966515,101967515,-,5.2953826953
Haao,chr17,83846290,83847290,-,5.2947336717
Rdh7,chr10,127888233,127889233,-,5.2943755443
Gramd1c,chr16,44027445,44028445,-,5.291230963
Rhox4d,chrX,37514034,37515034,+,5.2782038768
1810041L15Rik,chr15,84446597,84447597,-,5.2703197045
Aatk,chr11,120046645,120047645,-,5.2687395315
Eqtn,chr4,94928343,94929343,-,5.2604984745
Cd44,chr2,102901165,102902165,-,5.2543215689
AA792892,chr5,94376839,94377839,+,5.2492153416
Slc9b2,chr3,135307199,135308199,+,5.2323627191
Nos1ap,chr1,170589349,170590349,-,5.2317373416
